-- Logs begin at Mon 2022-09-26 05:42:53 UTC, end at Mon 2022-09-26 13:12:43 UTC. --
Sep 26 12:34:23 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Sep 26 12:34:24 ubuntu dstat.sh[84514]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Sep 26 12:34:24 ubuntu dstat.sh[84514]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Sep 26 13:01:13 ubuntu dstat.sh[84514]: 26-09 13:01:13| 19   3  66   8   0|6222M  403M  634M  686M|  54M  975k|  50M 1322k|42.1  86.1 |  22k 4181 |1.31 1.45 1.44|1.0   0   0|   0     0 |   0     0 | 25  433    0  158    5
Sep 26 13:01:14 ubuntu dstat.sh[84514]: 26-09 13:01:14| 24   3  64   6   0|6250M  344M  664M  686M|  31M  803k|  28M 4574k|26.0   510 |  19k 3975 |1.31 1.45 1.44|1.0 1.0   0|   0     0 |   0     0 | 25  433    0  156    5
Sep 26 13:01:15 ubuntu dstat.sh[84514]: 26-09 13:01:15| 25   2  66   6   0|6225M  344M  689M  686M|  28M  664k|  25M  283k|22.9  27.9 |  14k 3860 |1.29 1.44 1.43|1.0 1.0   0|   0     0 |   0     0 | 25  433    0  158    5
Sep 26 13:01:16 ubuntu dstat.sh[84514]: 26-09 13:01:16| 18   4  64   9   0|6222M  302M  734M  686M|  51M  950k|  48M  144k|38.1  11.0 |  24k 3495 |1.29 1.44 1.43|2.0   0   0|   0     0 |   0     0 | 25  433    0  157    5
Sep 26 13:01:17 ubuntu dstat.sh[84514]: 26-09 13:01:17| 18   3  67   7   0|6222M  252M  784M  686M|  55M 1115k|  50M  244k|43.0  19.0 |  25k 3712 |1.29 1.44 1.43|1.0   0   0|   0     0 |   0     0 | 25  433    0  159    5
Sep 26 13:01:18 ubuntu dstat.sh[84514]: 26-09 13:01:18| 19   4  63   9   0|6222M  201M  834M  686M|  55M 1400k|  50M  324k|45.1  32.0 |  47k 3796 |1.29 1.44 1.43|1.0 1.0   0|   0     0 |   0     0 | 25  433    0  154    5
Sep 26 13:01:19 ubuntu dstat.sh[84514]: 26-09 13:01:19| 29   4  59   7   0|6252M  140M  864M  687M|  32M  840k|  29M 2655k| 138   646 |  29k 9814 |1.29 1.44 1.43|1.0   0 2.0|   0     0 |   0     0 | 25  433    0  156    5
Sep 26 13:01:20 ubuntu dstat.sh[84514]: 26-09 13:01:20| 23   2  66   5   0|6232M  166M  869M  677M|  32M  694k|  29M  319k|27.9  32.9 |  15k 3816 |1.42 1.47 1.44|  0 1.0   0|   0     0 |   0     0 | 25  433    0  155    5
Sep 26 13:01:21 ubuntu dstat.sh[84514]: 26-09 13:01:21| 20   4  65   7   0|6226M  176M  876M  666M|  45M  848k|  43M  281k|36.1  25.1 |  18k 3638 |1.42 1.47 1.44|1.0   0   0|   0     0 |   0     0 | 25  436    0  157    5
Sep 26 13:01:22 ubuntu dstat.sh[84514]: 26-09 13:01:22| 18   3  66   8   0|6224M  183M  885M  653M|  54M 1033k|  50M  248k|41.0  33.0 |  26k 3951 |1.42 1.47 1.44|1.0   0   0|   0     0 |   0     0 | 25  433    0  154    5
Sep 26 13:01:23 ubuntu dstat.sh[84514]: 26-09 13:01:23| 21   5  61  10   0|6226M  186M  893M  640M|  55M 1274k|  50M  740k|48.0  89.0 |  32k 4670 |1.42 1.47 1.44|1.0   0   0|   0     0 |   0     0 | 25  433    0  160    5
Sep 26 13:01:24 ubuntu dstat.sh[84514]: 26-09 13:01:24| 22   4  66   7   0|6261M  133M  916M  636M|  39M  439k|  35M 1495k|32.1   134 |9870  3793 |1.42 1.47 1.44|  0 1.0   0|   0     0 |   0     0 | 25  431    0  151    7
Sep 26 13:01:25 ubuntu dstat.sh[84514]: 26-09 13:01:25| 22   3  66   6   0|6241M  141M  932M  632M|  32M  615k|  30M  300k|27.0  27.0 |  14k 3796 |1.39 1.46 1.44|  0 1.0   0|   0     0 |   0     0 | 25  431    0  153    7
Sep 26 13:01:26 ubuntu dstat.sh[84514]: 26-09 13:01:26| 24   5  69   2   0|6191M 1050M   75M  632M|  12M 4969k|8013k 2698k|20.0  54.0 |4810  4257 |1.39 1.46 1.44|1.0   0 2.0|   0     0 |   0     0 | 25  431    0  156    7
Sep 26 13:01:27 ubuntu dstat.sh[84514]: 26-09 13:01:27| 19   5  71   1   0|6177M 1064M   75M  632M|  68k   58k| 220k  372k|      8.00 |3048  4895 |1.39 1.46 1.44|  0   0  26|   0     0 |   0     0 | 25  431    0  158    7
Sep 26 13:01:28 ubuntu dstat.sh[84514]: 26-09 13:01:28| 17   2  78   1   0|6177M 1064M   75M  633M| 265k  250k|  64k  700k|4.00  99.0 |3413  5506 |1.39 1.46 1.44|1.0   0   0|   0     0 |   0     0 | 25  431    0  158    7
Sep 26 13:01:29 ubuntu dstat.sh[84514]: 26-09 13:01:29| 11   2  83   2   0|6177M 1064M   75M  633M| 181k  172k|   0  1255k|   0   181 |3349  5649 |1.39 1.46 1.44|1.0   0 2.0|   0     0 |   0     0 | 25  431    0  159    7
Sep 26 13:01:30 ubuntu dstat.sh[84514]: 26-09 13:01:30| 15   4  81   1   0|6176M 1064M   75M  633M| 166k  141k|   0   468k|   0  54.0 |3307  5121 |1.52 1.49 1.45|  0   0 7.0|   0     0 |   0     0 | 25  429    0  160    7
Sep 26 13:01:31 ubuntu dstat.sh[84514]: 26-09 13:01:31|  8   2  87   0   0|6176M 1064M   75M  633M|  59k   47k|   0   220k|   0  20.0 |2571  3922 |1.52 1.49 1.45|  0   0 4.0|   0     0 |   0     0 | 25  428    0  160    7
Sep 26 13:01:32 ubuntu dstat.sh[84514]: 26-09 13:01:32|  6   3  88   1   0|6174M 1065M   75M  633M|  38k   31k|   0   284k|   0  31.0 |2502  4311 |1.52 1.49 1.45|2.0   0 8.0|   0     0 |   0     0 | 25  431    0  160    7
Sep 26 13:01:33 ubuntu dstat.sh[84514]: 26-09 13:01:33|  8   5  83   1   0|6179M 1060M   75M  634M|1185k   64k| 188k  320k|63.0  27.0 |4076  5849 |1.52 1.49 1.45|  0   0  45|   0     0 |   0     0 | 25  431    0  160    7
Sep 26 13:01:34 ubuntu dstat.sh[84514]: 26-09 13:01:34| 19   4  77   0   0|6195M 1044M   75M  634M|  68k   52k|   0   293k|   0  28.1 |2394  3724 |1.52 1.49 1.45|1.0   0 3.0|   0     0 |   0     0 | 25  431    0  160    7
Sep 26 13:01:35 ubuntu dstat.sh[84514]: 26-09 13:01:35| 29   8  62   1   0|6182M 1005M  125M  635M| 371k 3790k|8167B  590k|1.99  31.9 |4925  8061 |1.48 1.48 1.45|  0 1.0 1.0|   0     0 |   0     0 | 25  433    0  160    6
Sep 26 13:01:36 ubuntu dstat.sh[84514]: 26-09 13:01:36|  9   5  67  16   0|6179M  956M  175M  635M|1756k   85M|   0    82M|   0  18.0 |  12k 7637 |1.48 1.48 1.45|  0 1.0   0|   0     0 |   0     0 | 25  433    0  161    6
Sep 26 13:01:37 ubuntu dstat.sh[84514]: 26-09 13:01:37| 16   6  63  12   0|6196M  886M  225M  636M|1589k   70M|  64k   68M|1.00  24.0 |  11k 7063 |1.48 1.48 1.45|1.0   0 3.0|   0     0 |   0     0 | 25  433    0  160    6
Sep 26 13:01:38 ubuntu dstat.sh[84514]: 26-09 13:01:38| 22  10  58  10   0|6193M  788M  325M  635M|1348k   64M|8187B   50M|1.00  16.0 |  12k   11k|1.48 1.48 1.45|  0 1.0  34|   0     0 |   0     0 | 25  433    0  162    6
Sep 26 13:01:39 ubuntu dstat.sh[84514]: 26-09 13:01:39| 19   7  60  13   0|6187M  742M  375M  635M|1695k   82M|   0    84M|   0   766 |  14k 7434 |1.48 1.48 1.45|  0 1.0 3.0|   0     0 |   0     0 | 25  433    0  160    6
Sep 26 13:01:40 ubuntu dstat.sh[84514]: 26-09 13:01:40| 16   5  64  14   0|6201M  676M  425M  636M|1488k   65M|   0    74M|   0  36.0 |  12k 8162 |1.84 1.55 1.47|1.0   0   0|   0     0 |   0     0 | 25  433    0  162    6
Sep 26 13:01:41 ubuntu dstat.sh[84514]: 26-09 13:01:41| 12   7  69  10   0|6187M  588M  525M  636M|1382k   66M|   0    50M|   0  34.0 |9559  6054 |1.84 1.55 1.47|2.0 1.0   0|   0     0 |   0     0 | 25  433    0  160    6
Sep 26 13:01:42 ubuntu dstat.sh[84514]: 26-09 13:01:42| 11   4  67  15   0|6187M  536M  575M  636M|1722k   84M|8177B   76M|2.00  29.9 |  11k 4927 |1.84 1.55 1.47|  0 1.0   0|   0     0 |   0     0 | 25  433    0  161    6
Sep 26 13:01:43 ubuntu dstat.sh[84514]: 26-09 13:01:43| 19   7  62  10   0|6210M  462M  625M  636M|1438k   62M|  12k   75M|3.01  61.2 |  11k 7212 |1.84 1.55 1.47|3.0   0   0|   0     0 |   0     0 | 25  435    0  160    6
Sep 26 13:01:44 ubuntu dstat.sh[84514]: 26-09 13:01:44| 11   5  68  11   0|6179M  390M  725M  636M|1468k   70M|   0    50M|   0  45.9 |  10k 5309 |1.84 1.55 1.47|  0 1.0   0|   0     0 |   0     0 | 25  435    0  161    6
Sep 26 13:01:45 ubuntu dstat.sh[84514]: 26-09 13:01:45|  9   5  68  15   0|6178M  340M  775M  636M|1767k   86M|   0    79M|   0   383 |  12k 6082 |2.09 1.61 1.49|  0 1.0   0|   0     0 |   0     0 | 25  435    0  159    6
Sep 26 13:01:46 ubuntu dstat.sh[84514]: 26-09 13:01:46| 14   6  68  10   0|6224M  242M  825M  636M|1280k   55M|   0    74M|   0  10.0 |8022  4984 |2.09 1.61 1.49|1.0   0   0|   0     0 |   0     0 | 25  435    0  161    6
Sep 26 13:01:47 ubuntu dstat.sh[84514]: 26-09 13:01:47|  8   7  65  14   0|6181M  183M  925M  636M|1582k   76M|   0    50M|   0  14.0 |  11k 5626 |2.09 1.61 1.49|  0 1.0   0|   0     0 |   0     0 | 25  435    0  159    6
Sep 26 13:01:48 ubuntu dstat.sh[84514]: 26-09 13:01:48| 11   6  66  14   0|6179M  169M  947M  628M|1589k   77M|8195B   76M|2.00  30.0 |  11k 7440 |2.09 1.61 1.49|  0 1.0   0|   0     0 |   0     0 | 25  433    0  160    6
Sep 26 13:01:49 ubuntu dstat.sh[84514]: 26-09 13:01:49| 17   8  64  11   0|6225M  146M  940M  614M|1361k   58M| 148k   75M|37.1   268 |  12k   11k|2.09 1.61 1.49|1.0   0 2.0|   0     0 |   0     0 | 25  431    0  161    6
Sep 26 13:01:50 ubuntu dstat.sh[84514]: 26-09 13:01:50| 11   6  67  14   0|6177M  257M  886M  607M|1587k   78M|   0    76M|   0   356 |  12k 6411 |2.01 1.60 1.49|1.0   0   0|   0     0 |   0     0 | 25  431    0  162    6
Sep 26 13:01:51 ubuntu dstat.sh[84514]: 26-09 13:01:51| 23   8  66   2   0|6215M 1058M   70M  607M|1186k   57k|1152k  596k|62.0  23.0 |3633  4151 |2.01 1.60 1.49|2.0   0  11|   0     0 |   0     0 | 25  430    0  162    6
Sep 26 13:01:52 ubuntu dstat.sh[84514]: 26-09 13:01:52| 14   5  77   0   0|6179M 1094M   70M  607M|  94k   74k|4095B  204k|           |3419  5440 |2.01 1.60 1.49|1.0   0  23|   0     0 |   0     0 | 25  430    0  163    6
Sep 26 13:01:53 ubuntu dstat.sh[84514]: 26-09 13:01:53| 14   3  82   1   0|6179M 1094M   70M  607M| 195k  183k|8200B  573k|2.00  82.1 |3119  5009 |2.01 1.60 1.49|2.0   0   0|   0     0 |   0     0 | 25  428    0  121    8
Sep 26 13:01:54 ubuntu dstat.sh[84514]: 26-09 13:01:54| 15   2  79   2   1|6178M 1094M   70M  607M| 242k  219k|   0   883k|   0   131 |3610  6142 |2.01 1.60 1.49|2.0   0   0|   0     0 |   0     0 | 25  427    0  121    8
Sep 26 13:01:55 ubuntu dstat.sh[84514]: 26-09 13:01:55| 21   6  67   6   0|6179M 1092M   70M  608M| 282k  270k| 261k 5610k|62.2   771 |6213  9029 |2.00 1.61 1.49|3.0   0   0|   0     0 |   0     0 | 25  427    0  159    8
Sep 26 13:01:56 ubuntu dstat.sh[84514]: 26-09 13:01:56| 12   1  83   1   0|6179M 1092M   71M  608M| 210k  191k|   0   822k|   0   136 |3670  6140 |2.00 1.61 1.49|  0   0   0|   0     0 |   0     0 | 25  428    0  159    8
Sep 26 13:01:57 ubuntu dstat.sh[84514]: 26-09 13:01:57| 13   3  79   4   0|6179M 1092M   71M  608M| 232k  222k| 128k  688k|1.00  96.0 |3476  5876 |2.00 1.61 1.49|  0   0   0|   0     0 |   0     0 | 25  428    0  157    8
Sep 26 13:01:58 ubuntu dstat.sh[84514]: 26-09 13:01:58| 16   3  77   1   0|6212M 1058M   71M  609M| 237k  222k|  44k  404k|3.00  60.0 |3620  6098 |2.00 1.61 1.49|2.0   0 1.0|   0     0 |   0     0 | 25  430    0  158    8
Sep 26 13:01:59 ubuntu dstat.sh[84514]: 26-09 13:01:59| 31   5  61   3   0|6179M 1091M   71M  609M| 571k  565k| 148k 1461k|5.02   226 |5650    10k|2.00 1.61 1.49|4.0   0 2.0|   0     0 |   0     0 | 25  428    0  159    8
Sep 26 13:02:00 ubuntu dstat.sh[84514]: 26-09 13:02:00| 18   2  76   2   1|6178M 1091M   71M  609M| 363k  341k|   0  1097k|   0   181 |4319  7292 |2.00 1.62 1.49|  0   0   0|   0     0 |   0     0 | 25  427    0  161    8
Sep 26 13:02:01 ubuntu dstat.sh[84514]: 26-09 13:02:01| 17   4  77   1   0|6178M 1091M   71M  610M| 300k  276k|  12k  742k|2.00   111 |3691  5674 |2.00 1.62 1.49|3.0   0 7.0|   0     0 |   0     0 | 25  426    0  156    8
Sep 26 13:02:02 ubuntu dstat.sh[84514]: 26-09 13:02:02| 11   2  84   0   0|6177M 1092M   71M  610M|  85k   67k|   0   116k|   0  12.0 |2820  4159 |2.00 1.62 1.49|3.0   0 4.0|   0     0 |   0     0 | 25  425    0  156    8
Sep 26 13:02:03 ubuntu dstat.sh[84514]: 26-09 13:02:03|  8   3  88   0   0|6178M 1091M   71M  610M|  53k   36k|   0   260k|   0  30.0 |2639  4371 |2.00 1.62 1.49|1.0   0 8.0|   0     0 |   0     0 | 25  428    0  151    8
Sep 26 13:02:04 ubuntu dstat.sh[84514]: 26-09 13:02:04|  6   2  90   0   0|6182M 1087M   71M  610M|  31k   25k|   0   160k|   0  25.0 |2395  3925 |2.00 1.62 1.49|1.0   0  13|   0     0 |   0     0 | 25  428    0  151    8
Sep 26 13:02:05 ubuntu dstat.sh[84514]: 26-09 13:02:05|  6   3  86   1   0|6183M 1085M   71M  611M|1216k   59k| 911k    0 |75.9     0 |3467  4378 |2.08 1.64 1.50|  0   0  31|   0     0 |   0     0 | 25  428    0  147    8
Sep 26 13:02:06 ubuntu dstat.sh[84514]: 26-09 13:02:06| 23   5  70   1   0|6182M 1085M   71M  611M|  82k   75k|  28k  433k|5.02  14.0 |2409  3745 |2.08 1.64 1.50|2.0   0 4.0|   0     0 |   0     0 | 25  429    0  150    8
Sep 26 13:02:07 ubuntu dstat.sh[84514]: 26-09 13:02:07| 16   3  66  10   0|6233M  983M  122M  611M|  56M  924k|  51M  442k|47.8  52.8 |  23k 4391 |2.08 1.64 1.50|1.0   0   0|   0     0 |   0     0 | 25  428    0  152    8
Sep 26 13:02:08 ubuntu dstat.sh[84514]: 26-09 13:02:08| 19   4  66   9   0|6231M  935M  172M  611M|  54M  923k|  50M  184k|44.0  16.0 |  21k 3566 |2.08 1.64 1.50|1.0   0   0|   0     0 |   0     0 | 25  428    0  155    8
Sep 26 13:02:09 ubuntu dstat.sh[84514]: 26-09 13:02:09| 23   4  60   9   0|6276M  846M  216M  611M|  47M 1024k|  43M  715k|39.1  85.3 |  26k 4652 |2.08 1.64 1.50|1.0   0 2.0|   0     0 |   0     0 | 25  428    0  153    8
Sep 26 13:02:10 ubuntu dstat.sh[84514]: 26-09 13:02:10| 24   2  67   5   0|6253M  841M  243M  611M|  29M  590k|  26M  316k|23.0  39.0 |  13k 4164 |2.00 1.63 1.50|1.0 1.0   0|   0     0 |   0     0 | 25  428    0  155    8
Sep 26 13:02:11 ubuntu dstat.sh[84514]: 26-09 13:02:11| 27   3  62   4   0|6228M  838M  272M  611M|  33M  627k|  31M  152k|24.9  20.9 |  16k 3657 |2.00 1.63 1.50|1.0   0   0|   0     0 |   0     0 | 25  428    0  150    8
Sep 26 13:02:12 ubuntu dstat.sh[84514]: 26-09 13:02:12| 18   4  64  10   0|6225M  791M  322M  611M|  55M 1120k|  50M  240k|44.0  25.0 |  24k 3835 |2.00 1.63 1.50|2.0   0   0|   0     0 |   0     0 | 25  428    0  152    8
Sep 26 13:02:13 ubuntu dstat.sh[84514]: 26-09 13:02:13| 19   4  64   9   0|6224M  741M  372M  611M|  55M 1187k|  50M  580k|47.0  64.0 |  30k 4935 |2.00 1.63 1.50|1.0   0   0|   0     0 |   0     0 | 25  428    0  154    8
Sep 26 13:02:14 ubuntu dstat.sh[84514]: 26-09 13:02:14| 23   2  68   4   1|6251M  687M  400M  611M|  29M  655k|  26M 1179k|24.1  64.2 |  14k 3988 |2.00 1.63 1.50|1.0   0   0|   0     0 |   0     0 | 25  428    0  153    8
Sep 26 13:02:15 ubuntu dstat.sh[84514]: 26-09 13:02:15| 24   2  69   3   0|6228M  688M  422M  611M|  26M  536k|  24M    0 |19.0     0 |  13k 3137 |1.92 1.62 1.50|5.0   0   0|   0     0 |   0     0 | 25  429    0  153    8
Sep 26 13:02:16 ubuntu dstat.sh[84514]: 26-09 13:02:16| 19   4  65  10   0|6227M  638M  472M  612M|  54M  992k|  50M  124k|42.0  9.00 |  22k 3385 |1.92 1.62 1.50|1.0   0   0|   0     0 |   0     0 | 25  428    0  151    8
Sep 26 13:02:17 ubuntu dstat.sh[84514]: 26-09 13:02:17| 17   4  67   8   0|6226M  589M  522M  612M|  54M 1004k|  50M  171k|51.8  14.0 |  23k 3659 |1.92 1.62 1.50|1.0   0   0|   0     0 |   0     0 | 25  428    0  153    8
Sep 26 13:02:18 ubuntu dstat.sh[84514]: 26-09 13:02:18| 22   3  65   7   0|6262M  514M  560M  612M|  40M  752k|  36M  156k|33.0  9.01 |  16k 3464 |1.92 1.62 1.50|1.0   0   0|   0     0 |   0     0 | 25  428    0  152    8
Sep 26 13:02:19 ubuntu dstat.sh[84514]: 26-09 13:02:19| 27   6  59   7   0|6234M  520M  582M  612M|  25M  543k|  23M 2478k| 121   588 |  15k 9432 |1.92 1.62 1.50|5.0   0 2.0|   0     0 |   0     0 | 25  428    0  154    8
Sep 26 13:02:20 ubuntu dstat.sh[84514]: 26-09 13:02:20| 21   2  64   7   0|6225M  488M  622M  612M|  44M  869k|  41M  351k|36.5  39.4 |  20k 4345 |1.84 1.61 1.49|1.0   0   0|   0     0 |   0     0 | 25  428    0  152    8
Sep 26 13:02:21 ubuntu dstat.sh[84514]: 26-09 13:02:21| 20   4  65   8   0|6226M  437M  673M  612M|  55M  935k|  51M  171k|40.6  19.3 |  24k 3729 |1.84 1.61 1.49|3.0   0   0|   0     0 |   0     0 | 25  428    0  152    8
Sep 26 13:02:22 ubuntu dstat.sh[84514]: 26-09 13:02:22| 21   3  65   7   0|6226M  387M  723M  613M|  54M 1008k|  50M  204k|43.0  23.0 |  27k 3862 |1.84 1.61 1.49|2.0   0   0|   0     0 |   0     0 | 25  428    0  150    8
Sep 26 13:02:23 ubuntu dstat.sh[84514]: 26-09 13:02:23| 25   4  60  10   1|6224M  339M  773M  613M|  55M 1298k|  50M  624k|47.0  85.1 |  35k 4901 |1.84 1.61 1.49|3.0   0   0|   0     0 |   0     0 | 25  428    0  157    8
Sep 26 13:02:24 ubuntu dstat.sh[84514]: 26-09 13:02:24| 22   3  65   6   0|6260M  266M  809M  613M|  38M  764k|  34M  308k|31.0  38.0 |  18k 3902 |1.84 1.61 1.49|  0 1.0   0|   0     0 |   0     0 | 25  428    0  154    7
Sep 26 13:02:25 ubuntu dstat.sh[84514]: 26-09 13:02:25| 21   3  66   7   0|6246M  245M  844M  613M|  38M  787k|  35M  148k|31.1  12.0 |  17k 3390 |1.78 1.60 1.49|2.0 1.0   0|   0     0 |   0     0 | 25  428    0  156    7
Sep 26 13:02:26 ubuntu dstat.sh[84514]: 26-09 13:02:26| 21   4  63   8   0|6233M  221M  881M  613M|  40M  886k|  37M 8159k|36.9   712 |  25k 3567 |1.78 1.60 1.49|  0 1.0   0|   0     0 |   0     0 | 25  426    0  154    9
Sep 26 13:02:27 ubuntu dstat.sh[84514]: 26-09 13:02:27| 19   3  67   9   0|6227M  186M  923M  613M|  47M  846k|  44M    0 |35.0     0 |  23k 3244 |1.78 1.60 1.49|1.0   0   0|   0     0 |   0     0 | 25  426    0  154    9
Sep 26 13:02:28 ubuntu dstat.sh[84514]: 26-09 13:02:28| 17   4  64  10   0|6229M  178M  937M  604M|  55M 1178k|  50M 1175k|44.0  38.0 |  30k 3732 |1.78 1.60 1.49|3.0   0   0|   0     0 |   0     0 | 25  426    0  148    9
Sep 26 13:02:29 ubuntu dstat.sh[84514]: 26-09 13:02:29| 18   4  62   9   0|6229M  173M  952M  596M|  54M 1081k|  50M  628k|44.0  59.0 |  27k 4678 |1.78 1.60 1.49|1.0   0 2.0|   0     0 |   0     0 | 25  426    0  150    9
Sep 26 13:02:30 ubuntu dstat.sh[84514]: 26-09 13:02:30| 22   4  66   6   0|6261M  141M  958M  589M|  36M  902k|  33M  260k|29.0  31.0 |  25k 4169 |1.71 1.59 1.49|  0 1.0   0|   0     0 |   0     0 | 25  426    0  149    9
Sep 26 13:02:31 ubuntu dstat.sh[84514]: 26-09 13:02:31| 20   4  65   7   0|6252M  149M  966M  582M|  42M  890k|  39M  504k|34.0  38.0 |  25k 4200 |1.71 1.59 1.49|  0 1.0   0|   0     0 |   0     0 | 25  426    0  151    9
Sep 26 13:02:32 ubuntu dstat.sh[84514]: 26-09 13:02:32| 24   6  68   1   0|6196M 1105M   67M  583M|6038k 4883k|1583k 2718k|13.0  56.0 |2872  4298 |1.71 1.59 1.49|1.0   0 2.0|   0     0 |   0     0 | 25  426    0  157    9
Sep 26 13:02:33 ubuntu dstat.sh[84514]: 26-09 13:02:33| 22   7  67   1   0|6183M 1118M   67M  583M|  83k   73k|  60k  424k|      22.0 |3360  5429 |1.71 1.59 1.49|  0   0  28|   0     0 |   0     0 | 25  426    0  158    9
Sep 26 13:02:34 ubuntu dstat.sh[84514]: 26-09 13:02:34| 13   2  79   5   0|6183M 1116M   68M  584M| 102k   79k|1410k  439k|61.9  53.9 |3262  5193 |1.71 1.59 1.49|2.0   0   0|   0     0 |   0     0 | 25  425    0  158    9
Sep 26 13:02:35 ubuntu dstat.sh[84514]: 26-09 13:02:35| 18   3  75   2   0|6183M 1115M   68M  584M| 258k  252k| 425k  710k|37.1  95.3 |4449  8552 |1.58 1.56 1.48|3.0   0   0|   0     0 |   0     0 | 25  425    0  180    9
Sep 26 13:02:36 ubuntu dstat.sh[84514]: 26-09 13:02:36| 18   4  74   1   0|6183M 1113M   69M  586M| 268k  252k| 163k 1188k|32.9   174 |4236  7549 |1.58 1.56 1.48|  0   0   0|   0     0 |   0     0 | 25  428    0  200    9
Sep 26 13:02:37 ubuntu dstat.sh[84514]: 26-09 13:02:37| 13   2  83   1   1|6182M 1114M   69M  586M| 147k  134k|   0   429k|   0  64.2 |3182  5235 |1.58 1.56 1.48|1.0   0   0|   0     0 |   0     0 | 25  428    0  200    9
Sep 26 13:02:38 ubuntu dstat.sh[84514]: 26-09 13:02:38| 36   7  54   2   0|6179M 1117M   69M  586M| 538k  531k|4083B 1623k|1.00   212 |6008    17k|1.58 1.56 1.48|2.0   0  34|   0     0 |   0     0 | 25  426    0  202    9
Sep 26 13:02:39 ubuntu dstat.sh[84514]: 26-09 13:02:39| 28   5  63   2   0|6179M 1116M   69M  587M| 652k  645k|  32k 1164k|2.01   185 |5281  9521 |1.58 1.56 1.48|1.0   0 2.0|   0     0 |   0     0 | 25  425    0  221    9
Sep 26 13:02:40 ubuntu dstat.sh[84514]: 26-09 13:02:40| 25   7  60   8   0|6196M 1077M   69M  608M|  33M   33M|5559k   16M|54.8  85.7 |3473  6079 |1.69 1.58 1.49|1.0   0 2.0|   0     0 |   0     0 | 25  425    0  227    9
Sep 26 13:02:41 ubuntu dstat.sh[84514]: 26-09 13:02:41| 25   5  66   2   0|6205M 1068M   69M  609M|  59k   52k| 440k  544k|16.0  27.0 |2711  4009 |1.69 1.58 1.49|2.0   0 9.0|   0     0 |   0     0 | 25  426    0  229    9
Sep 26 13:02:42 ubuntu dstat.sh[84514]: 26-09 13:02:42| 29   6  68   0   0|6196M 1076M   69M  609M|  63k   55k|  12k  320k|2.00  12.0 |2689  4113 |1.69 1.58 1.49|1.0   0 4.0|   0     0 |   0     0 | 25  425    0  226    9
Sep 26 13:02:43 ubuntu dstat.sh[84514]: 26-09 13:02:43| 19   5  75   0   0|6196M 1077M   69M  609M| 130k  102k|4100B  629k|1.00  67.1 |3770  5611 |1.69 1.58 1.49|  0   0 7.0|   0     0 |   0     0 | 25  426    0  227    9
Sep 26 13:02:44 ubuntu dstat.sh[84514]: 26-09 13:02:44| 12   3  83   1   0|6190M 1083M   69M  609M|  66k   57k|8192B  876k|2.00  56.0 |2706  4175 |1.69 1.58 1.49|  0   0 6.0|   0     0 |   0     0 | 25  425    0  224    9
Sep 26 13:02:45 ubuntu dstat.sh[84514]: 26-09 13:02:45|  6   2  89   0   0|6191M 1082M   69M  609M|  42k   37k|   0   120k|   0  15.0 |2375  3800 |1.55 1.56 1.48|  0   0 8.0|   0     0 |   0     0 | 25  426    0  224    9
Sep 26 13:02:46 ubuntu dstat.sh[84514]: 26-09 13:02:46|  9   6  83   1   0|6197M 1074M   69M  610M|1198k   91k|1480k 4095B|65.0  1.00 |3720  5047 |1.55 1.56 1.48|  0   0  45|   0     0 |   0     0 | 25  426    0  221    9
Sep 26 13:02:47 ubuntu dstat.sh[84514]: 26-09 13:02:47| 17   4  72   4   0|6211M 1060M   69M  610M| 106k   76k|  20k 7895k|2.00   703 |4009  3513 |1.55 1.56 1.48|1.0   0 6.0|   0     0 |   0     0 | 25  426    0  224    9
Sep 26 13:02:48 ubuntu dstat.sh[84514]: 26-09 13:02:48| 26   7  66   0   0|6213M 1058M   69M  610M|  58k   52k|   0   672k|   0  46.0 |2765  4278 |1.55 1.56 1.48|1.0   0 6.0|   0     0 |   0     0 | 25  426    0  222    9
Sep 26 13:02:49 ubuntu dstat.sh[84514]: 26-09 13:02:49| 31   8  61   1   0|6206M 1065M   69M  611M|  56k   48k| 164k 1524k|31.1   169 |3250  5052 |1.55 1.56 1.48|4.0   0 8.0|   0     0 |   0     0 | 25  426    0  222    9
Sep 26 13:02:50 ubuntu dstat.sh[84514]: 26-09 13:02:50| 29   7  62   3   0|6209M 1061M   69M  611M|1196k   82k|1304k 1468k| 113   348 |4856  7190 |1.59 1.57 1.48|1.0   0  11|   0     0 |   0     0 | 25  424    0  220   11
Sep 26 13:02:51 ubuntu dstat.sh[84514]: 26-09 13:02:51| 23  10  58   8   0|6194M 1076M   69M  611M|4000k   18M|3451k 1039M| 167   295 |  12k 9387 |1.59 1.57 1.48|1.0   0  53|   0     0 |   0     0 | 25  424    0  220   11
Sep 26 13:02:52 ubuntu dstat.sh[84514]: 26-09 13:02:52| 25   6  68   0   0|6189M 1081M   69M  611M|  46k   40k|   0   436k|           |2833  4601 |1.59 1.57 1.48|3.0   0  23|   0     0 |   0     0 | 25  424    0  219   11
