-- Logs begin at Fri 2022-07-22 00:27:43 UTC, end at Fri 2022-07-22 02:35:02 UTC. --
Jul 22 01:58:43 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Jul 22 01:58:43 ubuntu dstat.sh[91932]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Jul 22 01:58:43 ubuntu dstat.sh[91932]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jul 22 02:28:14 ubuntu dstat.sh[91932]: 22-07 02:28:14| 27   5  66   1   0|5973M 1047M  100M  816M| 646k  638k|  32k  830k|7.98   103 |4551  8823 |1.35 1.54 1.53|2.0 1.0   0|   0     0 |   0     0 | 25  420    0  155    9
Jul 22 02:28:15 ubuntu dstat.sh[91932]: 22-07 02:28:15| 28   4  64   2   0|5974M 1046M  100M  817M| 752k  744k|   0   819k|   0   100 |4567  7908 |1.35 1.54 1.53|1.0   0   0|   0     0 |   0     0 | 25  418    0  154    9
Jul 22 02:28:16 ubuntu dstat.sh[91932]: 22-07 02:28:16| 10   2  86   1   0|5974M 1046M  100M  817M| 116k  100k|   0   663k|   0  99.9 |3177  5233 |1.35 1.54 1.53|2.0   0   0|   0     0 |   0     0 | 25  418    0  154    9
Jul 22 02:28:17 ubuntu dstat.sh[91932]: 22-07 02:28:17| 27   5  64   2   1|5974M 1046M  100M  817M| 515k  509k|4083B 2001k|1.00   229 |5774    10k|1.35 1.54 1.53|4.0   0   0|   0     0 |   0     0 | 25  418    0  154    9
Jul 22 02:28:18 ubuntu dstat.sh[91932]: 22-07 02:28:18| 29   3  63   3   0|5973M 1046M  101M  817M| 526k  519k|   0  2026k|   0   267 |5394  9427 |1.35 1.54 1.53|2.0   0   0|   0     0 |   0     0 | 25  419    0  155    9
Jul 22 02:28:19 ubuntu dstat.sh[91932]: 22-07 02:28:19| 20   2  73   3   0|5974M 1045M  101M  817M| 430k  425k|   0  1648k|   0   222 |4591  8198 |1.32 1.53 1.53|  0   0   0|   0     0 |   0     0 | 25  417    0  157    9
Jul 22 02:28:20 ubuntu dstat.sh[91932]: 22-07 02:28:20| 15   4  78   3   0|5979M 1040M  101M  818M| 250k  243k| 248k 2629k|36.0   321 |4442  7591 |1.32 1.53 1.53|1.0   0   0|   0     0 |   0     0 | 25  417    0  157    9
Jul 22 02:28:21 ubuntu dstat.sh[91932]: 22-07 02:28:21| 11   1  85   1   0|5979M 1039M  101M  818M| 212k  202k|   0  1080k|   0   125 |2875  4666 |1.32 1.53 1.53|2.0   0   0|   0     0 |   0     0 | 25  417    0  154    9
Jul 22 02:28:22 ubuntu dstat.sh[91932]: 22-07 02:28:22| 21   6  69   1   0|5981M 1037M  101M  818M| 223k  197k|   0   571k|   0  62.9 |4185  8879 |1.32 1.53 1.53|1.0   0  45|   0     0 |   0     0 | 25  413    0  157   12
Jul 22 02:28:23 ubuntu dstat.sh[91932]: 22-07 02:28:23| 14   5  81   0   0|5975M 1044M  101M  818M|  89k   78k|   0   465k|   0  45.1 |2762  3983 |1.32 1.53 1.53|1.0   0 4.0|   0     0 |   0     0 | 25  413    0  155   11
Jul 22 02:28:24 ubuntu dstat.sh[91932]: 22-07 02:28:24|  6   1  89   1   0|5974M 1044M  101M  818M|  20k   12k|8181B  531k|2.00  57.9 |2400  3960 |1.29 1.53 1.53|  0   0 8.0|   0     0 |   0     0 | 25  414    0  155   11
Jul 22 02:28:25 ubuntu dstat.sh[91932]: 22-07 02:28:25|  9   6  84   2   0|5980M 1038M  101M  818M|1146k   54k| 116k  372k|56.0  32.0 |3704  5358 |1.29 1.53 1.53|1.0   0  45|   0     0 |   0     0 | 25  414    0  152   11
Jul 22 02:28:26 ubuntu dstat.sh[91932]: 22-07 02:28:26| 14   5  81   0   0|6004M 1014M  101M  818M|  31k   23k|   0   229k|   0  21.1 |2024  3290 |1.29 1.53 1.53|1.0   0 3.0|   0     0 |   0     0 | 25  416    0  152   11
Jul 22 02:28:27 ubuntu dstat.sh[91932]: 22-07 02:28:27| 21   4  64   8   0|6017M  962M  139M  819M|  41M  935k|  37M  905k|35.9   116 |  24k 6142 |1.29 1.53 1.53|1.0   0 1.0|   0     0 |   0     0 | 25  418    0  157   11
Jul 22 02:28:28 ubuntu dstat.sh[91932]: 22-07 02:28:28| 26   1  68   3   0|6027M  939M  152M  819M|  15M  426k|  14M 1501k|14.0   192 |  10k 3838 |1.29 1.53 1.53|1.0   0   0|   0     0 |   0     0 | 25  418    0  160   11
Jul 22 02:28:29 ubuntu dstat.sh[91932]: 22-07 02:28:29|  6   2  69  23   0|6028M  936M  155M  819M| 455k   50k|   0   456k|   0  54.0 |2366  3356 |1.27 1.52 1.52|  0 1.0   0|   0     0 |   0     0 | 25  418    0  133   11
Jul 22 02:28:30 ubuntu dstat.sh[91932]: 22-07 02:28:30|  5   2  70  23   0|6028M  936M  155M  819M|  22k   17k|   0   312k|   0  24.0 |1883  2963 |1.27 1.52 1.52|  0 1.0   0|   0     0 |   0     0 | 25  418    0  133   11
Jul 22 02:28:31 ubuntu dstat.sh[91932]: 22-07 02:28:31|  7   2  66  23   0|6028M  936M  155M  819M|  42k   38k|  20k  815k|5.00  82.9 |2496  3860 |1.27 1.52 1.52|  0 1.0   0|   0     0 |   0     0 | 25  418    0  133   11
Jul 22 02:28:32 ubuntu dstat.sh[91932]: 22-07 02:28:32|  5   1  69  23   0|6028M  935M  155M  819M|  22k   16k|   0   396k|   0  27.0 |1977  3064 |1.27 1.52 1.52|  0 1.0 2.0|   0     0 |   0     0 | 25  418    0  133   11
Jul 22 02:28:33 ubuntu dstat.sh[91932]: 22-07 02:28:33|  5   2  69  24   0|6028M  935M  155M  819M|  26k   22k|   0   664k|   0  32.0 |1924  3038 |1.27 1.52 1.52|  0 1.0   0|   0     0 |   0     0 | 25  418    0  134   11
Jul 22 02:28:34 ubuntu dstat.sh[91932]: 22-07 02:28:34|  4   1  69  23   0|6028M  935M  155M  819M|  29k   22k|   0   396k|   0  30.0 |1917  3155 |1.25 1.51 1.52|  0 1.0   0|   0     0 |   0     0 | 25  418    0  135   11
Jul 22 02:28:35 ubuntu dstat.sh[91932]: 22-07 02:28:35| 10   3  65  22   0|6028M  935M  155M  819M|  76k   72k|  28k  858k|7.01  94.2 |3107  6164 |1.25 1.51 1.52|1.0 1.0   0|   0     0 |   0     0 | 25  418    0  134   11
Jul 22 02:28:36 ubuntu dstat.sh[91932]: 22-07 02:28:36|  7   1  67  22   0|6028M  935M  155M  819M| 131k  122k|   0   439k|   0  35.9 |2434  4063 |1.25 1.51 1.52|1.0 1.0   0|   0     0 |   0     0 | 25  418    0  134   11
Jul 22 02:28:37 ubuntu dstat.sh[91932]: 22-07 02:28:37|  6   1  68  23   0|6028M  935M  155M  819M|  40k   34k|   0   500k|   0  53.0 |2378  3893 |1.25 1.51 1.52|1.0 1.0   0|   0     0 |   0     0 | 25  418    0  134   11
Jul 22 02:28:38 ubuntu dstat.sh[91932]: 22-07 02:28:38|  4   2  68  25   0|6028M  935M  155M  819M|  29k   23k|   0  9059k|   0   707 |3213  3206 |1.25 1.51 1.52|  0 1.0   0|   0     0 |   0     0 | 25  418    0  134   11
Jul 22 02:28:39 ubuntu dstat.sh[91932]: 22-07 02:28:39|  5   1  70  23   0|6028M  935M  155M  819M|  20k   16k|   0   228k|   0  11.0 |1645  2752 |1.23 1.50 1.52|1.0 1.0   0|   0     0 |   0     0 | 25  417    0  135   11
Jul 22 02:28:40 ubuntu dstat.sh[91932]: 22-07 02:28:40|  4   1  71  23   0|6028M  935M  155M  819M|  25k   16k|   0   216k|   0  10.0 |1624  2747 |1.23 1.50 1.52|  0 1.0   0|   0     0 |   0     0 | 25  417    0  136   11
Jul 22 02:28:41 ubuntu dstat.sh[91932]: 22-07 02:28:41|  5   1  69  23   1|6028M  935M  155M  819M|  33k   22k|   0   248k|   0  23.0 |1887  3015 |1.23 1.50 1.52|  0 1.0 1.0|   0     0 |   0     0 | 25  418    0  135   11
Jul 22 02:28:42 ubuntu dstat.sh[91932]: 22-07 02:28:42| 20   4  64  10   0|6026M  889M  202M  819M|  55M 1197k|  50M  244k|40.0  22.0 |  39k 3715 |1.23 1.50 1.52|1.0   0 2.0|   0     0 |   0     0 | 25  418    0  135   11
Jul 22 02:28:43 ubuntu dstat.sh[91932]: 22-07 02:28:43| 19   4  63  10   0|6026M  840M  252M  819M|  55M 1234k|  50M 1486k|43.0  90.9 |  30k 3905 |1.23 1.50 1.52|1.0   0   0|   0     0 |   0     0 | 25  418    0  137   11
Jul 22 02:28:44 ubuntu dstat.sh[91932]: 22-07 02:28:44| 23   3  65   8   0|6063M  763M  291M  819M|  41M  922k|  36M  413k|31.1  35.1 |  22k 3604 |1.21 1.49 1.51|  0 1.0   0|   0     0 |   0     0 | 25  418    0  138   11
Jul 22 02:28:45 ubuntu dstat.sh[91932]: 22-07 02:28:45| 22   2  67   7   0|6048M  743M  326M  819M|  38M  919k|  35M  436k|32.0  38.0 |  22k 3624 |1.21 1.49 1.51|  0 1.0   0|   0     0 |   0     0 | 25  418    0  140   11
Jul 22 02:28:46 ubuntu dstat.sh[91932]: 22-07 02:28:46| 25   2  66   4   0|6026M  739M  352M  820M|  30M  674k|  29M  395k|25.9  34.9 |  14k 3777 |1.21 1.49 1.51|1.0   0   0|   0     0 |   0     0 | 25  418    0  143   11
Jul 22 02:28:47 ubuntu dstat.sh[91932]: 22-07 02:28:47| 21   3  64   9   0|6025M  690M  402M  820M|  55M 1070k|  50M  433k|40.1  47.1 |  30k 4315 |1.21 1.49 1.51|2.0   0   0|   0     0 |   0     0 | 25  418    0  144   11
Jul 22 02:28:48 ubuntu dstat.sh[91932]: 22-07 02:28:48| 21   3  64   8   0|6026M  638M  452M  820M|  54M 1065k|  50M  451k|42.9  33.9 |  23k 4063 |1.21 1.49 1.51|1.0   0   0|   0     0 |   0     0 | 25  418    0  145   11
Jul 22 02:28:49 ubuntu dstat.sh[91932]: 22-07 02:28:49| 18   3  69   8   0|6068M  551M  497M  820M|  48M  887k|  43M 1174k|37.1  42.1 |  20k 3270 |1.19 1.48 1.51|  0 1.0   0|   0     0 |   0     0 | 25  418    0  147   11
Jul 22 02:28:50 ubuntu dstat.sh[91932]: 22-07 02:28:50| 23   3  67   6   0|6045M  548M  523M  820M|  28M  581k|  26M  384k|29.0  44.0 |  13k 3469 |1.19 1.48 1.51|1.0 1.0   0|   0     0 |   0     0 | 25  418    0  143   11
Jul 22 02:28:51 ubuntu dstat.sh[91932]: 22-07 02:28:51| 26   4  62   7   0|6027M  531M  557M  820M|  37M  859k|  34M 1276k|63.0   251 |  21k 6109 |1.19 1.48 1.51|  0 1.0   0|   0     0 |   0     0 | 25  418    0  145   11
Jul 22 02:28:52 ubuntu dstat.sh[91932]: 22-07 02:28:52| 19   3  66   8   0|6025M  489M  602M  820M|  51M 1121k|  47M  172k|37.9  16.0 |  31k 3204 |1.19 1.48 1.51|1.0   0 2.0|   0     0 |   0     0 | 25  418    0  143   11
Jul 22 02:28:53 ubuntu dstat.sh[91932]: 22-07 02:28:53| 20   5  61   9   0|6039M  424M  652M  821M|  55M 1116k|  50M  364k|44.0  33.0 |  26k 3873 |1.19 1.48 1.51|1.0   0 3.0|   0     0 |   0     0 | 25  418    0  145   11
Jul 22 02:28:54 ubuntu dstat.sh[91932]: 22-07 02:28:54| 26   5  62   7   0|6078M  343M  694M  821M|  43M  937k|  39M  641k|36.0  63.1 |  22k 4614 |1.18 1.47 1.51|  0 1.0   0|   0     0 |   0     0 | 25  418    0  145   11
Jul 22 02:28:55 ubuntu dstat.sh[91932]: 22-07 02:28:55| 26   2  66   5   0|6059M  332M  724M  820M|  33M  761k|  30M  408k|27.0  34.0 |  18k 3935 |1.18 1.47 1.51|1.0 1.0   0|   0     0 |   0     0 | 25  418    0  147   11
Jul 22 02:28:56 ubuntu dstat.sh[91932]: 22-07 02:28:56| 28   4  63   5   0|6035M  328M  752M  820M|  34M  711k|  31M  369k|28.0  33.1 |  16k 3643 |1.18 1.47 1.51|1.0   0 1.0|   0     0 |   0     0 | 25  418    0  143   11
Jul 22 02:28:57 ubuntu dstat.sh[91932]: 22-07 02:28:57| 21   4  64  10   0|6034M  279M  802M  820M|  54M  967k|  50M  384k|40.0  48.0 |  25k 4386 |1.18 1.47 1.51|1.0   0   0|   0     0 |   0     0 | 25  418    0  143   11
Jul 22 02:28:58 ubuntu dstat.sh[91932]: 22-07 02:28:58| 19   3  65  10   0|6036M  227M  852M  821M|  55M 1220k|  50M  411k|43.9  37.9 |  30k 3818 |1.18 1.47 1.51|1.0   0   0|   0     0 |   0     0 | 25  418    0  145   11
Jul 22 02:28:59 ubuntu dstat.sh[91932]: 22-07 02:28:59| 24   3  70   4   0|6062M  172M  881M  821M|  30M  721k|  28M  268k|26.0  19.0 |  16k 3382 |1.24 1.48 1.51|1.0   0   0|   0     0 |   0     0 | 25  418    0  147   11
Jul 22 02:29:00 ubuntu dstat.sh[91932]: 22-07 02:29:00| 22   3  67   5   0|6045M  155M  915M  821M|  37M  885k|  32M  247k|28.9  17.9 |  25k 3264 |1.24 1.48 1.51|  0 1.0   0|   0     0 |   0     0 | 25  418    0  146   11
Jul 22 02:29:01 ubuntu dstat.sh[91932]: 22-07 02:29:01| 25   4  62   7   0|6038M  167M  926M  805M|  43M 1045k|  40M 1562k|39.1  99.4 |  27k 4268 |1.24 1.48 1.51|2.0 1.0 2.0|   0     0 |   0     0 | 25  418    0  154   11
Jul 22 02:29:02 ubuntu dstat.sh[91932]: 22-07 02:29:02| 21   5  62  10   0|6031M  183M  937M  785M|  54M  927k|  50M  437k|43.1  23.1 |  23k 3616 |1.24 1.48 1.51|2.0   0 2.0|   0     0 |   0     0 | 25  418    0  143   11
Jul 22 02:29:03 ubuntu dstat.sh[91932]: 22-07 02:29:03| 20   3  62  11   0|6028M  177M  962M  770M|  54M 1100k|  50M  460k|42.0  40.0 |  28k 4033 |1.24 1.48 1.51|1.0   0   0|   0     0 |   0     0 | 25  418    0  145   11
Jul 22 02:29:04 ubuntu dstat.sh[91932]: 22-07 02:29:04| 22   3  64   9   0|6065M  124M  988M  759M|  39M  801k|  35M  360k|31.0  31.0 |  18k 3985 |1.22 1.47 1.51|1.0 2.0   0|   0     0 |   0     0 | 25  418    0  147   11
Jul 22 02:29:05 ubuntu dstat.sh[91932]: 22-07 02:29:05| 26   3  63   6   0|6039M  156M  994M  748M|  27M  689k|  24M  401k|22.0  33.1 |  14k 3957 |1.22 1.47 1.51|1.0 1.0   0|   0     0 |   0     0 | 25  418    0  154   11
Jul 22 02:29:06 ubuntu dstat.sh[91932]: 22-07 02:29:06| 24   6  65   4   0|5991M 1098M  101M  748M|  19M 5190k|  14M 2856k|22.9  66.8 |8333  4529 |1.22 1.47 1.51|4.0   0 2.0|   0     0 |   0     0 | 25  418    0  154   11
Jul 22 02:29:07 ubuntu dstat.sh[91932]: 22-07 02:29:07| 24   8  67   1   0|5981M 1109M  101M  748M|  82k   73k|  52k  528k|      62.0 |3502  5822 |1.22 1.47 1.51|2.0   0  24|   0     0 |   0     0 | 25  418    0  155   11
Jul 22 02:29:08 ubuntu dstat.sh[91932]: 22-07 02:29:08| 14   2  81   2   0|5981M 1109M  101M  748M| 170k  149k|4097B  560k|1.00  70.0 |3302  5168 |1.22 1.47 1.51|  0   0   0|   0     0 |   0     0 | 25  417    0  151   11
Jul 22 02:29:09 ubuntu dstat.sh[91932]: 22-07 02:29:09| 17   6  73   3   0|5980M 1109M  101M  749M| 262k  254k| 192k 6716k|48.0   839 |5345  7308 |1.13 1.45 1.50|5.0   0   0|   0     0 |   0     0 | 25  417    0  192   11
Jul 22 02:29:10 ubuntu dstat.sh[91932]: 22-07 02:29:10| 20   3  76   1   0|5981M 1107M  101M  749M| 325k  316k|  36k  757k|9.02   107 |3201  5558 |1.13 1.45 1.50|1.0   0   0|   0     0 |   0     0 | 25  420    0  203   11
Jul 22 02:29:11 ubuntu dstat.sh[91932]: 22-07 02:29:11| 30   4  63   3   0|5981M 1107M  101M  749M| 505k  489k|   0  1620k|   0   246 |4744  8452 |1.13 1.45 1.50|3.0   0   0|   0     0 |   0     0 | 25  419    0  206   11
Jul 22 02:29:12 ubuntu dstat.sh[91932]: 22-07 02:29:12| 42   7  47   3   0|5980M 1107M  101M  750M| 771k  763k|  12k 1881k|2.01   223 |5256  9034 |1.13 1.45 1.50|2.0   0  17|   0     0 |   0     0 | 25  419    0  176   11
Jul 22 02:29:13 ubuntu dstat.sh[91932]: 22-07 02:29:13| 36   4  60   1   0|5980M 1107M  101M  750M| 779k  770k|   0  1079k|   0   132 |4226  7325 |1.13 1.45 1.50|3.0 1.0 5.0|   0     0 |   0     0 | 25  419    0  179   11
Jul 22 02:29:14 ubuntu dstat.sh[91932]: 22-07 02:29:14| 36   4  58   1   0|5985M 1101M  101M  751M| 345k  338k| 216k 1487k|8.00  94.0 |2961  4190 |1.12 1.44 1.50|2.0   0  14|   0     0 |   0     0 | 25  419    0  160   11
Jul 22 02:29:15 ubuntu dstat.sh[91932]: 22-07 02:29:15| 38   9  46   6   0|6001M 1069M  101M  766M| 444k  435k|  16M  671k| 198  60.9 |5140  8780 |1.12 1.44 1.50|3.0   0  26|   0     0 |   0     0 | 26  420    0  160   11
Jul 22 02:29:16 ubuntu dstat.sh[91932]: 22-07 02:29:16| 31   9  55   4   1|6014M 1056M  101M  767M| 331k  323k|5694k  711k| 217  80.3 |7709    13k|1.12 1.44 1.50|2.0   0   0|   0     0 |   0     0 | 26  419    0  152   11
Jul 22 02:29:17 ubuntu dstat.sh[91932]: 22-07 02:29:17| 53   4  38   4   0|6054M 1015M  101M  767M| 575k  567k|  14M  882k| 476   125 |6535    13k|1.12 1.44 1.50|4.0   0   0|   0     0 |   0     0 | 26  422    0  166   11
Jul 22 02:29:18 ubuntu dstat.sh[91932]: 22-07 02:29:18| 48  10  42   0   0|6117M  937M  101M  783M|  33M   33M|4092B   16M|1.00  56.0 |3141  6340 |1.12 1.44 1.50|3.0   0 3.0|   0     0 |   0     0 | 26  419    0  173   11
Jul 22 02:29:19 ubuntu dstat.sh[91932]: 22-07 02:29:19| 47   7  45   0   0|6142M  911M  101M  783M|  81k   75k|   0   324k|   0  27.0 |2908  6242 |1.19 1.45 1.50|7.0   0 6.0|   0     0 |   0     0 | 26  419    0  176   11
Jul 22 02:29:20 ubuntu dstat.sh[91932]: 22-07 02:29:20| 42   7  50   0   0|6120M  933M  101M  783M|  98k   82k|   0   365k|   0  39.1 |3708  6155 |1.19 1.45 1.50|2.0   0  12|   0     0 |   0     0 | 26  420    0  172   11
Jul 22 02:29:21 ubuntu dstat.sh[91932]: 22-07 02:29:21| 40   4  54   3   0|6122M  930M  101M  783M| 106k   87k| 323k 3089k|80.7   545 |5719    11k|1.19 1.45 1.50|2.0   0 4.0|   0     0 |   0     0 | 26  419    0  172   11
Jul 22 02:29:22 ubuntu dstat.sh[91932]: 22-07 02:29:22| 35   6  57   0   0|6122M  931M  101M  784M|  57k   40k|   0   392k|   0  31.0 |5036  9804 |1.19 1.45 1.50|1.0   0  44|   0     0 |   0     0 | 26  420    0  171    9
Jul 22 02:29:23 ubuntu dstat.sh[91932]: 22-07 02:29:23| 32   6  58   2   0|6136M  914M  102M  785M|1194k   84k| 260k  332k|54.0  28.0 |5278  7172 |1.19 1.45 1.50|1.0 2.0  35|   0     0 |   0     0 | 26  420    0  171    9
Jul 22 02:29:24 ubuntu dstat.sh[91932]: 22-07 02:29:24| 33   4  59   1   0|6128M  923M  101M  785M|  99k   71k|  48k  457k|4.00  34.0 |5107  5309 |1.17 1.44 1.50|4.0   0  14|   0     0 |   0     0 | 26  421    0  172    9
Jul 22 02:29:25 ubuntu dstat.sh[91932]: 22-07 02:29:25| 48   6  44   1   0|6143M  908M  101M  785M|  24k   18k|  16k  396k|4.00  38.0 |4860  5198 |1.17 1.44 1.50|2.0   0 5.0|   0     0 |   0     0 | 26  420    0  172    9
Jul 22 02:29:26 ubuntu dstat.sh[91932]: 22-07 02:29:26| 50   6  41   0   0|6155M  896M  101M  785M|  48k   40k| 279k  319k|19.9  27.9 |4946  5870 |1.17 1.44 1.50|3.0   0 6.0|   0     0 |   0     0 | 26  420    0  173    9
Jul 22 02:29:27 ubuntu dstat.sh[91932]: 22-07 02:29:27| 48   7  40   3   1|6158M  893M  101M  785M|1168k   80k|1290k  861k| 121  76.0 |4981  7434 |1.17 1.44 1.50|5.0   0  12|   0     0 |   0     0 | 26  420    0  173    9
Jul 22 02:29:28 ubuntu dstat.sh[91932]: 22-07 02:29:28| 46  10  33   8   0|6155M  896M  102M  785M|3991k   18M|3853k 1049M| 195   400 |  15k   11k|1.17 1.44 1.50|3.0   0  65|   0     0 |   0     0 | 26  420    0  173    9
Jul 22 02:29:29 ubuntu dstat.sh[91932]: 22-07 02:29:29| 45   8  37   7   0|6144M  906M  102M  785M|  57k   49k| 207k   18M|      16.0 |5202  8733 |1.24 1.45 1.50|4.0   0  47|   0     0 |   0     0 | 26  420    0  165    9
Jul 22 02:29:30 ubuntu dstat.sh[91932]: 22-07 02:29:30| 34   3  60   1   0|6142M  924M  102M  769M| 103k   88k| 185k  714k|25.0   108 |3795  6289 |1.24 1.45 1.50|4.0   0   0|   0     0 |   0     0 | 26  419    0  165    9
Jul 22 02:29:31 ubuntu dstat.sh[91932]: 22-07 02:29:31| 50   5  44   2   0|6140M  926M  102M  770M| 575k  567k|  52k 1263k|11.0   171 |4543  7997 |1.24 1.45 1.50|4.0   0 9.0|   0     0 |   0     0 | 26  420    0  173    9
Jul 22 02:29:32 ubuntu dstat.sh[91932]: 22-07 02:29:32| 47   3  49   1   0|6141M  924M  102M  770M| 409k  389k| 594k  552k|33.0  50.0 |4049  6604 |1.24 1.45 1.50|8.0   0 2.0|   0     0 |   0     0 | 26  420    0  173    9
Jul 22 02:29:33 ubuntu dstat.sh[91932]: 22-07 02:29:33| 30   2  65   0   0|6139M  926M  102M  770M|  76k   70k|  33k  484k|12.0  47.0 |3288  5732 |1.24 1.45 1.50|1.0   0 5.0|   0     0 |   0     0 | 26  419    0  167    9
Jul 22 02:29:34 ubuntu dstat.sh[91932]: 22-07 02:29:34| 13   3  81   1   0|6138M  928M  102M  770M|  58k   51k|1022B 1034k|1.00  33.9 |2499  4173 |1.14 1.43 1.49|  0   0 8.0|   0     0 |   0     0 | 26  420    0  167    9
Jul 22 02:29:35 ubuntu dstat.sh[91932]: 22-07 02:29:35| 12   9  75   2   1|6141M  925M  102M  770M|2523k  133k|4105B  606k| 115  39.1 |5945  7627 |1.14 1.43 1.49|  0   0  74|   0     0 |   0     0 | 26  420    0  170    9
Jul 22 02:29:36 ubuntu dstat.sh[91932]: 22-07 02:29:36| 30   2  64   1   0|6141M  924M  102M  770M| 293k  268k|9208B  779k|3.00  84.9 |3541  6017 |1.14 1.43 1.49|5.0   0 5.0|   0     0 |   0     0 | 26  421    0  170    9
Jul 22 02:29:37 ubuntu dstat.sh[91932]: 22-07 02:29:37| 20   4  72   4   0|6139M  926M  102M  771M| 382k  332k|  40k 1294k|10.0   185 |4647  8147 |1.14 1.43 1.49|2.0   0 1.0|   0     0 |   0     0 | 26  420    0  165    9
Jul 22 02:29:38 ubuntu dstat.sh[91932]: 22-07 02:29:38| 20   6  70   2   0|6133M  932M  102M  771M| 365k  359k|4088B  898k|1.00   119 |4002  8773 |1.14 1.43 1.49|2.0   0 5.0|   0     0 |   0     0 | 26  420    0  166    9
Jul 22 02:29:39 ubuntu dstat.sh[91932]: 22-07 02:29:39| 14   2  79   5   0|6132M  932M  102M  771M| 242k  237k|   0  9498k|   0   826 |4264  5663 |1.21 1.44 1.50|  0   0   0|   0     0 |   0     0 | 26  420    0  166    9
Jul 22 02:29:40 ubuntu dstat.sh[91932]: 22-07 02:29:40|  9   3  84   1   0|6131M  934M  102M  771M| 171k  163k|   0   647k|   0  88.9 |2998  5141 |1.21 1.44 1.50|1.0   0   0|   0     0 |   0     0 | 26  420    0  167    9
Jul 22 02:29:41 ubuntu dstat.sh[91932]: 22-07 02:29:41|  9   2  85   1   0|6126M  938M  102M  771M| 167k  157k|   0   384k|   0  42.0 |2549  4146 |1.21 1.44 1.50|  0 1.0 1.0|   0     0 |   0     0 | 26  420    0  165    9
Jul 22 02:29:42 ubuntu dstat.sh[91932]: 22-07 02:29:42| 10   3  83   2   0|6125M  940M  102M  771M| 150k  134k|  16k  614k|3.01  87.3 |3131  5312 |1.21 1.44 1.50|3.0   0 2.0|   0     0 |   0     0 | 26  422    0  166    9
Jul 22 02:29:43 ubuntu dstat.sh[91932]: 22-07 02:29:43|  8   1  87   1   0|6120M  944M  102M  771M|  79k   71k|   0   630k|   0  92.7 |2891  4920 |1.21 1.44 1.50|3.0   0   0|   0     0 |   0     0 | 26  420    0  165    9
Jul 22 02:29:44 ubuntu dstat.sh[91932]: 22-07 02:29:44| 27   4  66   1   0|6123M  941M  102M  772M| 314k  308k|8207B 3025k|1.00   343 |3824  6247 |1.19 1.43 1.49|3.0   0 3.0|   0     0 |   0     0 | 26  420    0  165    9
Jul 22 02:29:45 ubuntu dstat.sh[91932]: 22-07 02:29:45| 17   6  75   0   1|6121M  943M  102M  772M| 130k  109k|   0   372k|      23.0 |3256  5292 |1.19 1.43 1.49|  0   0  26|   0     0 |   0     0 | 26  421    0  163    9
Jul 22 02:29:46 ubuntu dstat.sh[91932]: 22-07 02:29:46| 36   5  55   3   0|5999M 1065M  102M  772M| 632k  620k|   0  1476k|   0   177 |5133  9254 |1.19 1.43 1.49|1.0   0  19|   0     0 |   0     0 | 25  419    0  164    9
Jul 22 02:29:47 ubuntu dstat.sh[91932]: 22-07 02:29:47| 33   5  60   3   0|5994M 1069M  102M  772M| 697k  690k|   0  1667k|   0   211 |5518  9558 |1.19 1.43 1.49|  0   0  19|   0     0 |   0     0 | 25  419    0  161    9
Jul 22 02:29:48 ubuntu dstat.sh[91932]: 22-07 02:29:48|  9   2  86   1   0|5994M 1069M  102M  772M| 171k  153k|   0   364k|   0  38.0 |2424  4050 |1.19 1.43 1.49|1.0   0   0|   0     0 |   0     0 | 25  420    0  161    9
Jul 22 02:29:49 ubuntu dstat.sh[91932]: 22-07 02:29:49|  8   1  87   1   0|5994M 1069M  102M  772M| 147k  133k|4095B  920k|1.00  97.0 |2801  4751 |1.10 1.41 1.48|  0   0   0|   0     0 |   0     0 | 25  419    0  155    9
Jul 22 02:29:50 ubuntu dstat.sh[91932]: 22-07 02:29:50| 14   3  83   1   0|5985M 1079M  102M  772M| 243k  237k|   0   628k|   0  87.0 |2958  4760 |1.10 1.41 1.48|  0   0   0|   0     0 |   0     0 | 25  419    0  155    9
Jul 22 02:29:51 ubuntu dstat.sh[91932]: 22-07 02:29:51| 14   4  79   3   0|5984M 1079M  102M  773M| 237k  231k|  92k 2025k|23.0   267 |4000  7010 |1.10 1.41 1.48|  0   0   0|   0     0 |   0     0 | 25  419    0  153    9
Jul 22 02:29:52 ubuntu dstat.sh[91932]: 22-07 02:29:52| 17   2  81   0   0|5985M 1078M  102M  773M| 288k  278k|   0   204k|   0  18.0 |2327  3643 |1.10 1.41 1.48|1.0   0 2.0|   0     0 |   0     0 | 25  420    0  156    9
Jul 22 02:29:53 ubuntu dstat.sh[91932]: 22-07 02:29:53| 28   3  64   3   0|5984M 1078M  102M  773M| 444k  430k|   0  1426k|   0   225 |4640  8057 |1.10 1.41 1.48|2.0   0   0|   0     0 |   0     0 | 25  419    0  153    9
