-- Logs begin at Mon 2022-08-01 17:10:28 UTC, end at Mon 2022-08-01 18:15:16 UTC. --
Aug 01 18:02:37 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Aug 01 18:02:37 ubuntu dstat.sh[91877]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Aug 01 18:02:37 ubuntu dstat.sh[91877]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Aug 01 18:07:35 ubuntu dstat.sh[91877]: 01-08 18:07:35| 13   3  57  25   0|1571M  566M  203M 5385M|  15k   10k|   0  7998k|   0   613 |6043    11k|2.76 2.18 1.34|6.0 2.0  45|   0     0 |   0     0 |  9   38    0   31    0
Aug 01 18:07:36 ubuntu dstat.sh[91877]: 01-08 18:07:36| 12   4  55  28   0|1573M  562M  203M 5387M|  15k   11k|   0  9155k|   0   733 |6204    11k|2.76 2.18 1.34|  0 1.0  48|   0     0 |   0     0 |  9   38    0   31    0
Aug 01 18:07:37 ubuntu dstat.sh[91877]: 01-08 18:07:37| 11   4  58  26   0|1575M  557M  203M 5389M|  16k   11k|   0  9646k|   0   722 |6359    11k|3.26 2.30 1.38|  0 1.0  39|   0     0 |   0     0 |  9   38    0   31    0
Aug 01 18:07:38 ubuntu dstat.sh[91877]: 01-08 18:07:38|  9   4  59  26   0|1577M  554M  203M 5391M|  16k 8678 |   0  6901k|   0   564 |5548  9734 |3.26 2.30 1.38|1.0 1.0  41|   0     0 |   0     0 |  9   38    0   31    0
Aug 01 18:07:39 ubuntu dstat.sh[91877]: 01-08 18:07:39| 11   3  56  29   1|1578M  551M  203M 5393M|  14k 8721 |   0  7618k|   0   614 |5749  9892 |3.26 2.30 1.38|1.0 3.0  51|   0     0 |   0     0 |  9   38    0   25    0
Aug 01 18:07:40 ubuntu dstat.sh[91877]: 01-08 18:07:40|  9   3  59  27   0|1578M  549M  203M 5395M|  24k   10k|   0  9340k|   0   667 |6186    10k|3.26 2.30 1.38|  0 1.0  36|   0     0 |   0     0 |  9   38    0   25    0
Aug 01 18:07:41 ubuntu dstat.sh[91877]: 01-08 18:07:41| 11   4  59  25   0|1580M  545M  203M 5397M|  17k   10k|   0    10M|   0   818 |6607    12k|3.26 2.30 1.38|  0 1.0  27|   0     0 |   0     0 |  9   38    0   24    0
Aug 01 18:07:42 ubuntu dstat.sh[91877]: 01-08 18:07:42| 12   3  59  24   0|1580M  541M  203M 5400M|  16k   12k|   0  9220k|   0   644 |6142    11k|3.16 2.29 1.38|2.0 4.0  15|   0     0 |   0     0 |  9   38    0   24    0
Aug 01 18:07:43 ubuntu dstat.sh[91877]: 01-08 18:07:43| 30   9  40  21   0|1487M  632M  203M 5402M|  25k   21k|   0  9167k|   0   785 |6243    11k|3.16 2.29 1.38|2.0 2.0 103|   0     0 |   0     0 |  9   40    0   24    0
Aug 01 18:07:44 ubuntu dstat.sh[91877]: 01-08 18:07:44| 32   6  39  22   0|1538M  579M  203M 5404M|  15k   10k|   0  8493k|   0   698 |5953  9856 |3.16 2.29 1.38|1.0 1.0  40|   0     0 |   0     0 |  9   40    0   24    0
Aug 01 18:07:45 ubuntu dstat.sh[91877]: 01-08 18:07:45| 32   6  46  17   0|1572M  543M  203M 5406M|  13k 7824 |   0  7851k|   0   663 |5365  9159 |3.16 2.29 1.38|1.0 3.0  39|   0     0 |   0     0 |  9   40    0   24    0
Aug 01 18:07:46 ubuntu dstat.sh[91877]: 01-08 18:07:46| 30   7  38  24   1|1475M  638M  203M 5408M|  20k   16k|   0    11M|   0   812 |6539    11k|3.16 2.29 1.38|3.0 2.0  89|   0     0 |   0     0 |  9   40    0   24    0
Aug 01 18:07:47 ubuntu dstat.sh[91877]: 01-08 18:07:47| 10   4  61  24   0|1474M  637M  203M 5409M|  12k 7675 |   0  8671k|   0   716 |5937    10k|3.22 2.32 1.40|4.0   0  58|   0     0 |   0     0 |  9   40    0   23    0
Aug 01 18:07:48 ubuntu dstat.sh[91877]: 01-08 18:07:48| 11   5  60  26   0|1475M  634M  203M 5412M|  15k 9948 |   0    11M|   0   835 |6013    10k|3.22 2.32 1.40|  0 3.0  14|   0     0 |   0     0 |  9   40    0   23    0
Aug 01 18:07:49 ubuntu dstat.sh[91877]: 01-08 18:07:49|  8   2  60  26   0|1479M  628M  203M 5414M|  16k 9590 |   0  9824k|   0   839 |5869  9834 |3.22 2.32 1.40|1.0 1.0  27|   0     0 |   0     0 |  9   40    0   23    0
Aug 01 18:07:50 ubuntu dstat.sh[91877]: 01-08 18:07:50| 11   4  55  28   0|1479M  626M  203M 5415M|  15k 7955 |   0  9387k|   0   801 |6220    11k|3.22 2.32 1.40|6.0   0  36|   0     0 |   0     0 |  9   40    0   22    0
Aug 01 18:07:51 ubuntu dstat.sh[91877]: 01-08 18:07:51| 20   3  54  23   0|1483M  621M  203M 5416M| 167k  160k|   0  9722k|   0   727 |5604  9343 |3.22 2.32 1.40|1.0 2.0   0|   0     0 |   0     0 |  9   40    0   22    0
Aug 01 18:07:52 ubuntu dstat.sh[91877]: 01-08 18:07:52|  9   3  62  25   0|1485M  616M  203M 5419M|  24k   16k|   0    12M|   0   792 |5778    10k|3.45 2.38 1.42|  0 2.0   0|   0     0 |   0     0 |  9   40    0   20    0
Aug 01 18:07:53 ubuntu dstat.sh[91877]: 01-08 18:07:53|  8   3  61  27   0|1487M  611M  203M 5422M|  21k   12k|   0    14M|   0   953 |6549    11k|3.45 2.38 1.42|  0 2.0   0|   0     0 |   0     0 |  9   40    0   20    0
Aug 01 18:07:54 ubuntu dstat.sh[91877]: 01-08 18:07:54|  7   3  64  22   0|1489M  607M  204M 5425M|  19k   14k|   0    11M|   0   762 |5720    11k|3.45 2.38 1.42|2.0 1.0   0|   0     0 |   0     0 |  9   40    0   18    0
Aug 01 18:07:55 ubuntu dstat.sh[91877]: 01-08 18:07:55|  8   3  60  27   0|1491M  602M  204M 5427M|  16k   10k|   0    12M|   0   821 |5739    10k|3.45 2.38 1.42|1.0 1.0   0|   0     0 |   0     0 |  9   40    0   18    0
Aug 01 18:07:56 ubuntu dstat.sh[91877]: 01-08 18:07:56|  7   2  61  25   0|1493M  597M  204M 5429M|  19k   15k|   0    12M|   0   841 |5955    10k|3.45 2.38 1.42|  0 2.0 9.0|   0     0 |   0     0 |  9   40    0   16    0
Aug 01 18:07:57 ubuntu dstat.sh[91877]: 01-08 18:07:57| 20   3  56  19   0|1494M  595M  204M 5430M|  12k 6487 |   0  9154k|   0   727 |5691  9522 |3.49 2.41 1.44|2.0   0 9.0|   0     0 |   0     0 |  9   40    0   16    0
Aug 01 18:07:58 ubuntu dstat.sh[91877]: 01-08 18:07:58| 23  13  62   1   0|1266M  824M  204M 5430M|6478  2131 |   0  3251k|   0   200 |2691  3666 |3.49 2.41 1.44|1.0   0 245|   0     0 |   0     0 |  9   32    0   14    0
Aug 01 18:07:59 ubuntu dstat.sh[91877]: 01-08 18:07:59| 21   4  72   2   0|1305M  784M  204M 5430M|  17k 1513 |   0  7265k|   0   423 |2233  3253 |3.49 2.41 1.44|1.0   0 2.0|   0     0 |   0     0 |  9   32    0   14    0
Aug 01 18:08:00 ubuntu dstat.sh[91877]: 01-08 18:08:00| 23   3  72   1   0|1358M  732M  204M 5430M|8334  1622 |   0  7135k|   0   426 |1759  2933 |3.49 2.41 1.44|1.0   0   0|   0     0 |   0     0 |  9   32    0   12    0
Aug 01 18:08:01 ubuntu dstat.sh[91877]: 01-08 18:08:01| 24   3  72   1   0|1377M  713M  204M 5430M|  82k   76k|   0  7153k|   0   431 |1987  3305 |3.49 2.41 1.44|1.0   0   0|   0     0 |   0     0 |  9   34    0   12    0
Aug 01 18:08:02 ubuntu dstat.sh[91877]: 01-08 18:08:02| 22   4  73   0   0|1315M  775M  204M 5430M|7506  1861 |   0  4296k|   0   180 |1373  1786 |3.29 2.39 1.43|2.0   0  29|   0     0 |   0     0 |  9   32    0   12    0
Aug 01 18:08:03 ubuntu dstat.sh[91877]: 01-08 18:08:03| 22   3  73   1   0|1363M  727M  204M 5430M|5836  1617 |   0  7083k|   0   425 |1748  2896 |3.29 2.39 1.43|2.0   0   0|   0     0 |   0     0 |  9   32    0   12    0
Aug 01 18:08:04 ubuntu dstat.sh[91877]: 01-08 18:08:04| 21   6  69   4   0|1259M  831M  204M 5430M|  17k 9767 |   0  3300k|   0   170 |2120  3124 |3.29 2.39 1.43|1.0 1.0  92|   0     0 |   0     0 |  9   32    0   12    0
Aug 01 18:08:05 ubuntu dstat.sh[91877]: 01-08 18:08:05| 19  37  39   4   0|1269M  821M  204M 5430M|8172  2657 |  24k 7431k|2.00   376 |5283    10k|3.29 2.39 1.43|2.0 1.0 1.0|   0     0 |   0     0 |  9   12    0   12   20
Aug 01 18:08:06 ubuntu dstat.sh[91877]: 01-08 18:08:06| 15  34  47   1   0|1270M  818M  204M 5431M|  10k 1618 | 483k 7751k|4.99   426 |4923  9315 |3.29 2.39 1.43|2.0   0 852|   0     0 |   0     0 | 10   12    0   11   20
Aug 01 18:08:07 ubuntu dstat.sh[91877]: 01-08 18:08:07| 20  19  59   2   0|1254M  835M  204M 5431M|6228  1567 |   0  7199k|   0   382 |4215    11k|3.03 2.35 1.43|4.0   0  90|   0     0 |   0     0 | 10   12    0   11   20
Aug 01 18:08:08 ubuntu dstat.sh[91877]: 01-08 18:08:08| 32  22  43   1   0|1304M  784M  204M 5431M|6066  1618 |   0  7349k|   0   395 |4346  7230 |3.03 2.35 1.43|2.0   0 419|   0     0 |   0     0 | 10   12    0   11   20
Aug 01 18:08:09 ubuntu dstat.sh[91877]: 01-08 18:08:09| 22  15  62   0   0|1312M  776M  204M 5432M|6280  1567 |   0   124k|   0  7.00 |2632  8493 |3.03 2.35 1.43|1.0   0 184|   0     0 |   0     0 | 12   12    0   11   20
Aug 01 18:08:10 ubuntu dstat.sh[91877]: 01-08 18:08:10| 31  19  50   0   0|1350M  738M  204M 5432M|6473  1621 |   0  4098B|   0  1.00 |2807  5048 |3.03 2.35 1.43|2.0   0 303|   0     0 |   0     0 | 12   12    0   10   20
Aug 01 18:08:11 ubuntu dstat.sh[91877]: 01-08 18:08:11| 21  19  58   0   0|1366M  720M  204M 5432M|5919  1621 |   0    24k|   0  6.00 |3429  6859 |3.03 2.35 1.43|1.0   0 269|   0     0 |   0     0 | 14   12    0   10   20
Aug 01 18:08:12 ubuntu dstat.sh[91877]: 01-08 18:08:12| 37  12  52   0   0|1425M  661M  204M 5432M|6248  1621 |   0   160k|   0  5.00 |3083  5845 |2.87 2.32 1.42|2.0   0 126|   0     0 |   0     0 | 14   12    0    9   20
Aug 01 18:08:13 ubuntu dstat.sh[91877]: 01-08 18:08:13| 76  12  13   0   0|1657M  430M  204M 5432M|7241  1621 |   0     0 |   0     0 |1894  2383 |2.87 2.32 1.42| 14   0  25|   0     0 |   0     0 | 16   12    0    9   20
Aug 01 18:08:14 ubuntu dstat.sh[91877]: 01-08 18:08:14| 87  12   0   0   0|1806M  281M  204M 5432M|7708  1620 |   0     0 |   0     0 |1851  2202 |2.87 2.32 1.42| 15   0 9.0|   0     0 |   0     0 | 16   12    0    9   20
Aug 01 18:08:15 ubuntu dstat.sh[91877]: 01-08 18:08:15| 58  16  21   4   0|1923M  232M  202M 5375M|8363  1564 | 435k 5006k|14.0   395 |3054  3910 |2.87 2.32 1.42|2.0   0  71|   0     0 |   0     0 | 16   12    0    9   20
Aug 01 18:08:16 ubuntu dstat.sh[91877]: 01-08 18:08:16|  9  15  70   3   0|1923M  231M  202M 5375M|  15k 1713 | 432k 8186B|21.0  2.00 |2697  4366 |2.87 2.32 1.42|1.0   0 303|   0     0 |   0     0 | 16   12    0    9   20
Aug 01 18:08:17 ubuntu dstat.sh[91877]: 01-08 18:08:17| 19  18  63   0   1|1916M  237M  202M 5376M|8130  1620 | 120k  424k|5.00  7.00 |3195  9166 |2.72 2.30 1.42| 13   0 221|   0     0 |   0     0 | 16   12    0    9   20
Aug 01 18:08:18 ubuntu dstat.sh[91877]: 01-08 18:08:18| 25  15  54   4   0|1954M  198M  202M 5377M|9157  1666 |1172k    0 |31.0     0 |2486  4413 |2.72 2.30 1.42|1.0   0 157|   0     0 |   0     0 | 16   12    0    9   20
Aug 01 18:08:19 ubuntu dstat.sh[91877]: 01-08 18:08:19| 25   4  71   0   0|1983M  169M  202M 5377M|8504  1721 |  20k    0 |3.00     0 |1658  2413 |2.72 2.30 1.42|1.0   0  22|   0     0 |   0     0 | 17   12    0    9   20
Aug 01 18:08:20 ubuntu dstat.sh[91877]: 01-08 18:08:20| 10   2  87   0   0|1991M  160M  202M 5377M|9692  4347 |   0     0 |   0     0 |1428  2312 |2.72 2.30 1.42|1.0   0  34|   0     0 |   0     0 | 17   12    0   10   20
Aug 01 18:08:21 ubuntu dstat.sh[91877]: 01-08 18:08:21| 22   6  73   0   0|2028M  123M  202M 5377M|6485  1568 |   0     0 |   0     0 |1715  2419 |2.72 2.30 1.42|2.0   0  58|   0     0 |   0     0 | 17   12    0   10   20
Aug 01 18:08:22 ubuntu dstat.sh[91877]: 01-08 18:08:22| 24   3  70   0   0|2054M  117M  201M 5359M| 281k  276k| 196k  200k|2.00  8.00 |2736  4806 |2.58 2.28 1.42|2.0   0   0|   0     0 |   0     0 | 17   17    0   11    0
Aug 01 18:08:23 ubuntu dstat.sh[91877]: 01-08 18:08:23| 13  13  69   4   0|1999M  192M  201M 5341M|  28k   24k| 548k 3374k|16.0   392 |3271  4063 |2.58 2.28 1.42|1.0   0 219|   0     0 |   0     0 | 17   14    0   15    0
Aug 01 18:08:24 ubuntu dstat.sh[91877]: 01-08 18:08:24| 10  18  71   1   0|1998M  192M  201M 5341M|6403  1620 |4096B 8192B|1.00  2.00 |3023  4751 |2.58 2.28 1.42|1.0   0 350|   0     0 |   0     0 | 17   14    0   15    0
Aug 01 18:08:25 ubuntu dstat.sh[91877]: 01-08 18:08:25| 13  18  67   0   0|2000M  190M  201M 5341M|  12k 3363 |  16k   40k|4.00  10.0 |3177  4888 |2.58 2.28 1.42|1.0   0 332|   0     0 |   0     0 | 17   14    0   16    0
Aug 01 18:08:26 ubuntu dstat.sh[91877]: 01-08 18:08:26| 17  17  60   4   0|1991M  198M  201M 5341M|7846  1621 | 148k 8196B|6.00  2.00 |4639  8798 |2.58 2.28 1.42|1.0   0 148|   0     0 |   0     0 | 17   14    0   14    0
Aug 01 18:08:27 ubuntu dstat.sh[91877]: 01-08 18:08:27| 38  14  45   2   0|2067M  121M  201M 5342M|7062  1984 | 420k    0 |5.99     0 |2831  6216 |2.45 2.26 1.42|2.0   0 146|   0     0 |   0     0 | 17   15    0   14    0
Aug 01 18:08:28 ubuntu dstat.sh[91877]: 01-08 18:08:28| 46   6  46   0   0|2132M  120M  199M 5281M|5613  1565 | 508k 2362k|6.00   306 |2011  2300 |2.45 2.26 1.42|2.0   0 2.0|   0     0 |   0     0 | 17   15    0    8    0
Aug 01 18:08:29 ubuntu dstat.sh[91877]: 01-08 18:08:29| 46   6  47   1   1|2197M  131M  197M 5210M|8699  1621 | 620k    0 |6.00     0 |1604  1827 |2.45 2.26 1.42|3.0   0   0|   0     0 |   0     0 | 17   15    0    8    0
Aug 01 18:08:30 ubuntu dstat.sh[91877]: 01-08 18:08:30| 47   8  40   2   0|2233M  125M  196M 5181M|  53k   47k| 420k 6298k|18.0   339 |4440    13k|2.45 2.26 1.42|2.0   0 2.0|   0     0 |   0     0 | 17   29    0    8    0
Aug 01 18:08:31 ubuntu dstat.sh[91877]: 01-08 18:08:31| 22   3  55  20   0|2249M  124M  195M 5168M|  26k   12k|4103k  200k|64.1  13.0 |1834  2575 |2.45 2.26 1.42|1.0   0  14|   0     0 |   0     0 | 17   30    0    8    0
Aug 01 18:08:32 ubuntu dstat.sh[91877]: 01-08 18:08:32| 12  15  66   6   0|2259M  127M  194M 5156M|7070  2259 |3503k  100k|63.9  6.99 |2599  4165 |2.41 2.25 1.42|2.0   0 238|   0     0 |   0     0 | 17   30    0    8    0
Aug 01 18:08:33 ubuntu dstat.sh[91877]: 01-08 18:08:33| 19  15  66   1   0|2292M  122M  193M 5130M|6999  2873 | 409k 1021k|10.0   182 |3336  6290 |2.41 2.25 1.42|1.0   0  84|   0     0 |   0     0 | 17   30    0    8    0
Aug 01 18:08:34 ubuntu dstat.sh[91877]: 01-08 18:08:34|  7   2  88   2   0|2265M  146M  193M 5133M| 171k 6534 |2432k  160k|53.0  3.00 |1688  2584 |2.41 2.25 1.42|1.0   0 4.0|   0     0 |   0     0 | 17   30    0    9    1
Aug 01 18:08:35 ubuntu dstat.sh[91877]: 01-08 18:08:35| 11   7  72   9   0|2284M  125M  193M 5135M|6198  1685 |1643k 2882k|40.0   239 |2435  3450 |2.41 2.25 1.42|  0 1.0  35|   0     0 |   0     0 | 17   30    0    9    0
Aug 01 18:08:36 ubuntu dstat.sh[91877]: 01-08 18:08:36| 18   8  70   5   0|2273M  134M  193M 5137M|7322  1621 | 216k 2174k|12.0  74.1 |2322  2855 |2.41 2.25 1.42|2.0   0  48|   0     0 |   0     0 | 17   30    0    9    0
Aug 01 18:08:37 ubuntu dstat.sh[91877]: 01-08 18:08:37| 14  10  68   7   0|2273M  134M  192M 5139M|6297  1620 |5211k 2064k|86.0  22.0 |2880  4000 |2.30 2.23 1.42|  0 1.0  77|   0     0 |   0     0 | 17   30    0    9    0
Aug 01 18:08:38 ubuntu dstat.sh[91877]: 01-08 18:08:38| 24   3  73   0   1|2297M  139M  192M 5110M|6970  1622 |  48k    0 |1.00     0 |1429  1906 |2.30 2.23 1.42|  0 1.0 6.0|   0     0 |   0     0 | 17   30    0    9    0
Aug 01 18:08:39 ubuntu dstat.sh[91877]: 01-08 18:08:39| 11   5  72  10   0|2258M  218M  192M 5071M|5893  1617 |1334k 4089B|58.9  1.00 |2173  3436 |2.30 2.23 1.42|  0 1.0  97|   0     0 |   0     0 | 17   30    0    9    0
Aug 01 18:08:40 ubuntu dstat.sh[91877]: 01-08 18:08:40| 12  11  70   5   0|2250M  225M  192M 5072M|6634  1565 |1491k 8186B|28.0  1.00 |3126  6007 |2.30 2.23 1.42|1.0   0 207|   0     0 |   0     0 | 17   30    0    9    0
Aug 01 18:08:41 ubuntu dstat.sh[91877]: 01-08 18:08:41| 21  13  53  14   0|2251M  222M  192M 5073M|6956  1623 | 617k    0 |38.1     0 |3411  6803 |2.30 2.23 1.42|2.0   0  89|   0     0 |   0     0 | 17   30    0    9    0
Aug 01 18:08:42 ubuntu dstat.sh[91877]: 01-08 18:08:42|  3   1  90   5   0|2253M  219M  192M 5074M|6576  1564 |1179k  248k|28.0  2.00 |1463  2305 |2.20 2.21 1.42|1.0   0  13|   0     0 |   0     0 | 17   30    0    9    0
Aug 01 18:08:43 ubuntu dstat.sh[91877]: 01-08 18:08:43|  1   1  95   1   0|2253M  218M  192M 5074M|  15k 1617 |  72k  276k|2.00  13.0 |1277  2019 |2.20 2.21 1.42|2.0   0 3.0|   0     0 |   0     0 | 17   30    0    9    0
Aug 01 18:08:44 ubuntu dstat.sh[91877]: 01-08 18:08:44|  2   0  97   0   0|2253M  218M  192M 5074M|6999  1570 |   0     0 |   0     0 |1201  1908 |2.20 2.21 1.42|  0   0 3.0|   0     0 |   0     0 | 17   30    0    9    0
Aug 01 18:08:45 ubuntu dstat.sh[91877]: 01-08 18:08:45|  5   2  91   0   0|2241M  231M  192M 5074M|6307  1619 |  12k   12k|3.00  3.00 |1280  1983 |2.20 2.21 1.42|  0   0 1.0|   0     0 |   0     0 | 17   30    0    9    0
Aug 01 18:08:46 ubuntu dstat.sh[91877]: 01-08 18:08:46| 19  18  61   0   1|2240M  232M  192M 5075M|7195  1620 | 224k    0 |5.00     0 |5211  9539 |2.20 2.21 1.42|1.0   0 236|   0     0 |   0     0 | 17   30    0    9    0
Aug 01 18:08:47 ubuntu dstat.sh[91877]: 01-08 18:08:47| 20  19  59   0   0|2263M  208M  192M 5074M|6800  1621 |  12k 4098B|2.00  1.00 |5387  9880 |2.10 2.19 1.41|4.0   0 275|   0     0 |   0     0 | 18   30    0    9    0
Aug 01 18:08:48 ubuntu dstat.sh[91877]: 01-08 18:08:48| 20  15  60   3   0|2280M  190M  192M 5076M|7573  1846 | 997k  123k|31.8  2.98 |4475  8578 |2.10 2.19 1.41|1.0   0 220|   0     0 |   0     0 | 18   30    0    9    0
Aug 01 18:08:49 ubuntu dstat.sh[91877]: 01-08 18:08:49| 18  16  64   1   0|2303M  166M  192M 5076M|5268  1678 |  20k 5454k|5.04   289 |5291    11k|2.10 2.19 1.41|1.0   0 176|   0     0 |   0     0 | 18   30    0    9    0
Aug 01 18:08:50 ubuntu dstat.sh[91877]: 01-08 18:08:50|  8  10  81   0   0|2310M  160M  192M 5076M|5985  1019 |   0    28k|   0  4.00 |2973  6066 |2.10 2.19 1.41| 13   0 174|   0     0 |   0     0 | 20   30    0    9    0
Aug 01 18:08:51 ubuntu dstat.sh[91877]: 01-08 18:08:51| 19  20  59   0   0|2305M  165M  192M 5076M|  30k   26k|  16k    0 |2.00     0 |4001  8336 |2.10 2.19 1.41|1.0   0 222|   0     0 |   0     0 | 20   32    0    9    0
Aug 01 18:08:52 ubuntu dstat.sh[91877]: 01-08 18:08:52| 12  19  68   0   0|2304M  165M  192M 5076M|6931  2520 |  64k   28k|9.00  7.00 |3073  5025 |2.01 2.17 1.41|  0   0 353|   0     0 |   0     0 | 20   32    0    9    0
Aug 01 18:08:53 ubuntu dstat.sh[91877]: 01-08 18:08:53| 21  16  63   0   0|2283M  186M  192M 5076M|6962  1620 |4096B 8192B|1.00  2.00 |4004  8139 |2.01 2.17 1.41|1.0   0 124|   0     0 |   0     0 | 20   32    0    9    0
Aug 01 18:08:54 ubuntu dstat.sh[91877]: 01-08 18:08:54| 35  20  44   0   1|2321M  148M  192M 5076M|6826  1622 |   0    48k|   0  4.00 |4099  8154 |2.01 2.17 1.41|2.0   0 313|   0     0 |   0     0 | 20   32    0    9    0
Aug 01 18:08:55 ubuntu dstat.sh[91877]: 01-08 18:08:55| 36  16  38   8   0|2332M  169M  191M 5047M|7642  3360 |1184k   44M|33.0   491 |5168    11k|2.01 2.17 1.41|2.0 1.0 119|   0     0 |   0     0 | 20   32    0   10    0
Aug 01 18:08:56 ubuntu dstat.sh[91877]: 01-08 18:08:56| 30  14  41  14   0|2388M  142M  191M 5019M|7566  1621 | 560k 1041k|30.0   143 |4301  7754 |2.01 2.17 1.41|2.0   0 159|   0     0 |   0     0 | 20   32    0   10    0
Aug 01 18:08:57 ubuntu dstat.sh[91877]: 01-08 18:08:57| 42  22  32   4   0|2407M  162M  191M 4979M| 134k  129k|1687k 2307k|54.7   252 |6618    12k|2.25 2.22 1.43| 18   0 166|   0     0 |   0     0 | 20   40    0   15    0
Aug 01 18:08:58 ubuntu dstat.sh[91877]: 01-08 18:08:58| 41  20  35   2   0|2478M  136M  191M 4935M|  17k 2251 | 446k    0 |12.1     0 |4240    12k|2.25 2.22 1.43|2.0   0 217|   0     0 |   0     0 | 20   38    0   15    2
Aug 01 18:08:59 ubuntu dstat.sh[91877]: 01-08 18:08:59| 45  23  27   3   0|2478M  191M  190M 4882M|  32k   26k| 208k 1274k|20.0   202 |6185    11k|2.25 2.22 1.43|3.0   0 190|   0     0 |   0     0 | 20   40    0   15    2
Aug 01 18:09:00 ubuntu dstat.sh[91877]: 01-08 18:09:00| 29  23  46   0   0|2486M  181M  190M 4882M|  34k   28k|  68k  455k|4.99  3.00 |5684    13k|2.25 2.22 1.43|1.0   0 270|   0     0 |   0     0 | 20   34    0   19    2
Aug 01 18:09:01 ubuntu dstat.sh[91877]: 01-08 18:09:01| 13   6  80   0   0|2487M  181M  190M 4882M|  54k   49k|   0     0 |   0     0 |2555  4229 |2.25 2.22 1.43|  0   0  36|   0     0 |   0     0 | 20   40    0   19    2
Aug 01 18:09:02 ubuntu dstat.sh[91877]: 01-08 18:09:02| 27  15  55   4   0|2311M  357M  191M 4882M|7906  2350 | 288k  160k|20.0  2.00 |2595  4441 |2.07 2.18 1.42|2.0   0 239|   0     0 |   0     0 | 20   32    0   24    0
Aug 01 18:09:03 ubuntu dstat.sh[91877]: 01-08 18:09:03| 31  21  47   0   0|2361M  307M  191M 4882M|6826  1617 |  12k   88k|2.00  3.00 |3134  5048 |2.07 2.18 1.42|2.0   0 372|   0     0 |   0     0 | 20   32    0   24    0
Aug 01 18:09:04 ubuntu dstat.sh[91877]: 01-08 18:09:04| 39  18  42   0   0|2394M  271M  191M 4885M|  42k   37k|  12k   24k|3.00  6.01 |4950  9795 |2.07 2.18 1.42|5.0   0 228|   0     0 |   0     0 | 20   34    0   25    0
Aug 01 18:09:05 ubuntu dstat.sh[91877]: 01-08 18:09:05| 47  18  33   0   0|2505M  159M  191M 4885M| 100k   95k|  28k  224k|3.00  2.00 |4054  6972 |2.07 2.18 1.42|2.0   0 212|   0     0 |   0     0 | 20   40    0   29    0
Aug 01 18:09:06 ubuntu dstat.sh[91877]: 01-08 18:09:06| 45   8  46   0   1|2562M  173M  190M 4819M|6866  1822 |4101B 4857k|1.00   442 |2624  2390 |2.07 2.18 1.42|2.0   0 8.0|   0     0 |   0     0 | 20   40    0   29    0
Aug 01 18:09:07 ubuntu dstat.sh[91877]: 01-08 18:09:07| 33   5  60   0   0|2608M  125M  190M 4820M|5948  1764 |   0     0 |   0     0 |1679  5740 |2.06 2.18 1.43|1.0   0 5.0|   0     0 |   0     0 | 20   40    0   29    0
Aug 01 18:09:08 ubuntu dstat.sh[91877]: 01-08 18:09:08| 23   3  71   2   0|2636M  122M  189M 4796M|  19k   15k| 124k 1420k|31.0  13.0 |1573  2844 |2.06 2.18 1.43|1.0 2.0 8.0|   0     0 |   0     0 | 20   42    0   29    0
Aug 01 18:09:09 ubuntu dstat.sh[91877]: 01-08 18:09:09| 10   2  56  30   0|2637M  120M  189M 4797M| 138k  130k|   0  3288k|   0   251 |3760  6715 |2.06 2.18 1.43|1.0 3.0 5.0|   0     0 |   0     0 | 20   44    0   29    0
Aug 01 18:09:10 ubuntu dstat.sh[91877]: 01-08 18:09:10| 10   2  58  29   0|2636M  119M  189M 4798M| 139k  133k|8181B 4310k|2.00   300 |3732  6585 |2.06 2.18 1.43|  0 1.0 5.0|   0     0 |   0     0 | 20   44    0   29    0
Aug 01 18:09:11 ubuntu dstat.sh[91877]: 01-08 18:09:11| 20   3  53  23   0|2638M  133M  189M 4784M| 341k  336k|   0    19M|   0   676 |5143  8371 |2.06 2.18 1.43|1.0 1.0 4.0|   0     0 |   0     0 | 20   44    0   29    0
Aug 01 18:09:12 ubuntu dstat.sh[91877]: 01-08 18:09:12| 18   2  58  19   0|2628M  137M  189M 4788M| 354k  350k|   0  6580k|   0   219 |4202  8124 |2.14 2.19 1.43|1.0 2.0 4.0|   0     0 |   0     0 | 20   44    0   29    0
Aug 01 18:09:13 ubuntu dstat.sh[91877]: 01-08 18:09:13| 43  16  37   4   0|2766M  126M  187M 4667M| 375k  367k|  32k 8919k|6.01   702 |7311    16k|2.14 2.19 1.43|4.0 1.0  89|   0     0 |   0     0 | 21   69    0   43    0
Aug 01 18:09:14 ubuntu dstat.sh[91877]: 01-08 18:09:14| 14  18  65   0   0|2772M  132M  187M 4655M|  51k   39k|4093B  867k|1.00  78.9 |3494  6226 |2.14 2.19 1.43|3.0   0 366|   0     0 |   0     0 | 21   69    0   43    0
