-- Logs begin at Wed 2022-09-28 10:53:02 UTC, end at Wed 2022-09-28 12:50:21 UTC. --
Sep 28 12:10:56 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Sep 28 12:10:56 ubuntu dstat.sh[72705]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Sep 28 12:10:56 ubuntu dstat.sh[72705]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Sep 28 12:44:20 ubuntu dstat.sh[72705]: 28-09 12:44:20|  8   2  85   3   0|6239M 1001M   77M  637M|  82k   71k|   0  1009k|   0   104 |3325  5599 |1.93 1.79 1.66|1.0   0   0|   0     0 |   0     0 | 25  429    0   55   13
Sep 28 12:44:21 ubuntu dstat.sh[72705]: 28-09 12:44:21|  9   1  86   2   0|6239M 1001M   77M  637M| 142k  135k|   0   652k|   0  84.0 |2848  4732 |1.93 1.79 1.66|1.0   0   0|   0     0 |   0     0 | 25  428    0   54   13
Sep 28 12:44:22 ubuntu dstat.sh[72705]: 28-09 12:44:22| 10   3  86   1   0|6239M 1001M   77M  637M| 164k  156k|   0   661k|   0  90.1 |3187  5299 |1.77 1.76 1.65|  0   0   0|   0     0 |   0     0 | 25  428    0   54   13
Sep 28 12:44:23 ubuntu dstat.sh[72705]: 28-09 12:44:23| 11   2  81   2   0|6239M 1001M   77M  637M| 198k  185k|   0  1012k|   0   133 |3591  5927 |1.77 1.76 1.65|  0   0   0|   0     0 |   0     0 | 25  429    0   52   13
Sep 28 12:44:24 ubuntu dstat.sh[72705]: 28-09 12:44:24| 20   3  75   2   0|6239M 1001M   77M  638M| 387k  378k|   0   848k|   0   113 |4179  7528 |1.77 1.76 1.65|3.0   0   0|   0     0 |   0     0 | 25  430    0   53   13
Sep 28 12:44:25 ubuntu dstat.sh[72705]: 28-09 12:44:25| 29   5  63   3   0|6240M  999M   77M  638M| 616k  603k|8209B 2642k|2.00   220 |5687    10k|1.77 1.76 1.65|1.0   0   0|   0     0 |   0     0 | 25  429    0   53   13
Sep 28 12:44:26 ubuntu dstat.sh[72705]: 28-09 12:44:26| 21   3  66   8   0|6240M  999M   77M  638M| 259k  254k|  96k 2630k|23.9   322 |5220  8984 |1.77 1.76 1.65|1.0   0   0|   0     0 |   0     0 | 25  428    0   61   13
Sep 28 12:44:27 ubuntu dstat.sh[72705]: 28-09 12:44:27| 15   3  79   4   0|6240M  999M   77M  638M| 269k  239k|   0  1112k|   0   154 |3770  5858 |1.63 1.73 1.64|5.0   0   0|   0     0 |   0     0 | 25  428    0   51   13
Sep 28 12:44:28 ubuntu dstat.sh[72705]: 28-09 12:44:28| 12   2  84   2   0|6240M  998M   77M  639M| 208k  197k|   0   684k|   0  72.1 |3140  5071 |1.63 1.73 1.64|  0   0 2.0|   0     0 |   0     0 | 25  428    0   51   13
Sep 28 12:44:29 ubuntu dstat.sh[72705]: 28-09 12:44:29|  9   1  87   2   0|6240M  998M   77M  639M| 154k  144k|  96k  564k|6.00  62.0 |2829  4669 |1.63 1.73 1.64|1.0   0   0|   0     0 |   0     0 | 25  428    0   50   13
Sep 28 12:44:30 ubuntu dstat.sh[72705]: 28-09 12:44:30| 12   3  79   4   1|6241M  998M   77M  639M| 169k  156k|   0  1737k|   0   262 |4084  6585 |1.63 1.73 1.64|3.0   0   0|   0     0 |   0     0 | 25  429    0   50   13
Sep 28 12:44:31 ubuntu dstat.sh[72705]: 28-09 12:44:31| 28   4  65   3   0|6241M  998M   77M  639M| 479k  460k|   0  1203k|   0   170 |4982  8688 |1.63 1.73 1.64|1.0   0   0|   0     0 |   0     0 | 25  429    0   50   13
Sep 28 12:44:32 ubuntu dstat.sh[72705]: 28-09 12:44:32| 30   5  63   3   0|6241M  997M   77M  639M| 561k  536k|   0  1829k|   0   266 |5531  9840 |1.58 1.71 1.64|2.0   0   0|   0     0 |   0     0 | 25  430    0   51   13
Sep 28 12:44:33 ubuntu dstat.sh[72705]: 28-09 12:44:33| 29   3  65   2   0|6241M  997M   77M  639M| 581k  569k|   0  1112k|   0   160 |4078  6947 |1.58 1.71 1.64|1.0   0   0|   0     0 |   0     0 | 25  430    0   52   13
Sep 28 12:44:34 ubuntu dstat.sh[72705]: 28-09 12:44:34| 30   2  65   4   0|6242M  996M   77M  639M| 530k  514k|   0   914k|   0   126 |3827  6579 |1.58 1.71 1.64|1.0   0   0|   0     0 |   0     0 | 25  430    0   53   13
Sep 28 12:44:35 ubuntu dstat.sh[72705]: 28-09 12:44:35| 31   4  63   2   0|6243M  994M   77M  640M| 632k  624k|   0  1069k|   0   125 |4792  8704 |1.58 1.71 1.64|2.0 1.0   0|   0     0 |   0     0 | 25  429    0   55   13
Sep 28 12:44:36 ubuntu dstat.sh[72705]: 28-09 12:44:36| 29   4  60   7   0|6243M  994M   77M  640M| 571k  558k|   0  2098k|   0   288 |5231  9104 |1.58 1.71 1.64|1.0 1.0   0|   0     0 |   0     0 | 25  430    0   56   13
Sep 28 12:44:37 ubuntu dstat.sh[72705]: 28-09 12:44:37| 29   3  64   2   0|6243M  994M   77M  640M| 544k  536k|   0  1177k|   0   166 |4103  6683 |1.61 1.72 1.64|5.0   0   0|   0     0 |   0     0 | 25  430    0   58   13
Sep 28 12:44:38 ubuntu dstat.sh[72705]: 28-09 12:44:38| 32   2  60   5   0|6243M  993M   78M  640M| 614k  609k|  32k 1107k|3.01   152 |4219  7103 |1.61 1.72 1.64|1.0   0 2.0|   0     0 |   0     0 | 25  430    0   58   13
Sep 28 12:44:39 ubuntu dstat.sh[72705]: 28-09 12:44:39| 32   2  64   1   0|6245M  992M   78M  641M| 467k  460k|  60k  775k|4.99  88.9 |3839  6513 |1.61 1.72 1.64|4.0   0   0|   0     0 |   0     0 | 25  433    0   60   12
Sep 28 12:44:40 ubuntu dstat.sh[72705]: 28-09 12:44:40| 47   3  48   3   0|6245M  991M   78M  641M| 814k  808k|   0  1773k|   0   221 |4936  8752 |1.61 1.72 1.64|4.0   0   0|   0     0 |   0     0 | 25  429    0   66   12
Sep 28 12:44:41 ubuntu dstat.sh[72705]: 28-09 12:44:41| 35   5  52   6   0|6245M  990M   78M  641M| 746k  740k|   0  1848k|   0   232 |5047  8940 |1.61 1.72 1.64|5.0   0 6.0|   0     0 |   0     0 | 25  430    0   65   12
Sep 28 12:44:42 ubuntu dstat.sh[72705]: 28-09 12:44:42| 36   7  52   3   0|6260M  975M   78M  642M| 630k  622k|   0  1800k|   0   179 |4655  8106 |1.65 1.72 1.64|2.0   0  12|   0     0 |   0     0 | 25  429    0   65   12
Sep 28 12:44:43 ubuntu dstat.sh[72705]: 28-09 12:44:43| 41   6  51   1   0|6266M  968M   78M  642M| 739k  726k|   0  1077k|   0  77.1 |3983  6584 |1.65 1.72 1.64|1.0   0  11|   0     0 |   0     0 | 25  429    0   63   12
Sep 28 12:44:44 ubuntu dstat.sh[72705]: 28-09 12:44:44| 51  12  33   3   0|6292M  942M   78M  643M| 562k  555k| 199k 1488k|25.0   111 |5037  9936 |1.65 1.72 1.64| 13   0  51|   0     0 |   0     0 | 25  429    0   63   12
Sep 28 12:44:45 ubuntu dstat.sh[72705]: 28-09 12:44:45| 35  14  47   3   0|6289M  944M   78M  643M| 414k  409k| 101k 9953k|7.01   830 |8181    12k|1.65 1.72 1.64|3.0   0  14|   0     0 |   0     0 | 26  429    0   63   12
Sep 28 12:44:46 ubuntu dstat.sh[72705]: 28-09 12:44:46| 41   6  42  10   0|6298M  935M   78M  644M| 458k  452k|  17M  832k| 632  91.0 |7598    14k|1.65 1.72 1.64|3.0   0   0|   0     0 |   0     0 | 26  430    0   63   12
Sep 28 12:44:47 ubuntu dstat.sh[72705]: 28-09 12:44:47| 42   3  51   2   0|6357M  876M   78M  644M| 321k  316k|1694k 1656k|56.9   208 |5629  7917 |1.83 1.76 1.66|1.0   0   0|   0     0 |   0     0 | 26  429    0   64   12
Sep 28 12:44:48 ubuntu dstat.sh[72705]: 28-09 12:44:48| 42   5  50   3   0|6364M  868M   78M  644M| 427k  418k|   0  1259k|   0   140 |4484  7510 |1.83 1.76 1.66|2.0   0 9.0|   0     0 |   0     0 | 26  429    0   65   12
Sep 28 12:44:49 ubuntu dstat.sh[72705]: 28-09 12:44:49| 37   4  56   0   0|6389M  843M   78M  644M| 179k  156k|   0   492k|   0  39.0 |4038  9889 |1.83 1.76 1.66|1.0   0   0|   0     0 |   0     0 | 26  431    0   64   12
Sep 28 12:44:50 ubuntu dstat.sh[72705]: 28-09 12:44:50| 38   4  56   2   0|6400M  833M   78M  644M| 228k  218k|   0  1505k|   0   109 |4522  8033 |1.83 1.76 1.66|1.0   0 4.0|   0     0 |   0     0 | 26  429    0   65   12
Sep 28 12:44:51 ubuntu dstat.sh[72705]: 28-09 12:44:51| 34   3  61   1   0|6392M  841M   78M  644M|  18k   12k|   0   439k|   0  43.9 |3256  5555 |1.83 1.76 1.66|6.0   0 8.0|   0     0 |   0     0 | 26  431    0   62   12
Sep 28 12:44:52 ubuntu dstat.sh[72705]: 28-09 12:44:52| 32   5  60   1   0|6399M  833M   78M  644M|1186k   77k|   0   116k|51.9  6.99 |4994  6438 |1.77 1.75 1.65|1.0   0  42|   0     0 |   0     0 | 26  430    0   62   12
Sep 28 12:44:53 ubuntu dstat.sh[72705]: 28-09 12:44:53| 31   6  57   5   0|6403M  826M   78M  647M|2277k   93k|5254k    0 | 165     0 |6502  6205 |1.77 1.75 1.65|2.0 1.0  42|   0     0 |   0     0 | 26  430    0   62   12
Sep 28 12:44:54 ubuntu dstat.sh[72705]: 28-09 12:44:54| 41   5  47   5   0|6400M  829M   78M  647M|2487k  301k|2404k 1067k| 113   115 |6312  7695 |1.77 1.75 1.65|1.0   0  19|   0     0 |   0     0 | 26  430    0   63   12
Sep 28 12:44:55 ubuntu dstat.sh[72705]: 28-09 12:44:55| 39   3  54   1   0|6408M  821M   79M  647M| 438k  420k|  32k  987k|8.00  87.9 |4058  7938 |1.77 1.75 1.65|2.0   0   0|   0     0 |   0     0 | 26  430    0   62   12
Sep 28 12:44:56 ubuntu dstat.sh[72705]: 28-09 12:44:56| 36   4  56   2   0|6418M  811M   79M  647M|  87k   78k|  68k 3069k|17.0   261 |6262  6675 |1.77 1.75 1.65|3.0   0 3.0|   0     0 |   0     0 | 26  430    0   68   12
Sep 28 12:44:57 ubuntu dstat.sh[72705]: 28-09 12:44:57| 36   8  51   4   0|6407M  821M   79M  648M| 138k  117k| 494k  734k|      57.1 |6037  8707 |1.71 1.74 1.65|  0 1.0  29|   0     0 |   0     0 | 26  431    0   63   12
Sep 28 12:44:58 ubuntu dstat.sh[72705]: 28-09 12:44:58| 36   2  54   6   0|6404M  824M   79M  648M| 279k  269k| 214k 2130k|46.0   116 |7336  7921 |1.71 1.74 1.65|2.0   0 4.0|   0     0 |   0     0 | 26  430    0   63   12
Sep 28 12:44:59 ubuntu dstat.sh[72705]: 28-09 12:44:59| 42   6  47   4   0|6414M  814M   79M  648M| 166k  150k| 385k   17M|18.9   330 |5560    12k|1.71 1.74 1.65|1.0   0  68|   0     0 |   0     0 | 26  429    0   62   12
Sep 28 12:45:00 ubuntu dstat.sh[72705]: 28-09 12:45:00| 48   8  41   3   0|6262M  966M   79M  648M| 737k  731k|   0  2039k|   0   197 |5952    11k|1.71 1.74 1.65|  0 1.0  46|   0     0 |   0     0 | 25  429    0   63   12
Sep 28 12:45:01 ubuntu dstat.sh[72705]: 28-09 12:45:01| 26   3  65   4   0|6262M  966M   79M  648M| 617k  611k|8195B 2769k|1.00   372 |5026  7934 |1.71 1.74 1.65|  0   0   0|   0     0 |   0     0 | 25  429    0   61   12
Sep 28 12:45:02 ubuntu dstat.sh[72705]: 28-09 12:45:02| 10   1  87   1   0|6262M  966M   79M  648M| 129k  123k|   0   352k|   0  26.0 |2636  4323 |1.57 1.71 1.64|1.0   0   0|   0     0 |   0     0 | 25  430    0   61   12
Sep 28 12:45:03 ubuntu dstat.sh[72705]: 28-09 12:45:03| 29   3  65   3   0|6262M  965M   79M  649M| 565k  559k|  16k  992k|4.00  88.0 |3790  6739 |1.57 1.71 1.64|1.0   0   0|   0     0 |   0     0 | 25  430    0   63   12
Sep 28 12:45:04 ubuntu dstat.sh[72705]: 28-09 12:45:04| 32   6  55   5   0|6258M  969M   79M  649M| 608k  602k|   0  1751k|   0   219 |5284  8885 |1.57 1.71 1.64|3.0   0 4.0|   0     0 |   0     0 | 25  430    0   65   12
Sep 28 12:45:05 ubuntu dstat.sh[72705]: 28-09 12:45:05| 38   5  55   2   1|6254M  973M   79M  649M| 697k  680k|   0  1760k|   0   191 |4723  7787 |1.57 1.71 1.64|3.0   0  11|   0     0 |   0     0 | 25  430    0   65   12
Sep 28 12:45:06 ubuntu dstat.sh[72705]: 28-09 12:45:06| 35   4  58   2   0|6254M  972M   79M  649M| 700k  695k|   0  1436k|   0   142 |4640  7877 |1.57 1.71 1.64|4.0   0 6.0|   0     0 |   0     0 | 25  431    0   67   12
Sep 28 12:45:07 ubuntu dstat.sh[72705]: 28-09 12:45:07| 37   8  53   0   0|6262M  964M   79M  650M| 318k  300k|   0   741k|   0  46.8 |3219  4825 |1.68 1.73 1.65|4.0 1.0  29|   0     0 |   0     0 | 25  430    0   67   12
Sep 28 12:45:08 ubuntu dstat.sh[72705]: 28-09 12:45:08| 36  19  42   1   0|6274M  951M   79M  650M| 392k  381k|  95k 1344k|21.1  92.3 |6785    11k|1.68 1.73 1.65|2.0   0  42|   0     0 |   0     0 | 26  430    0   66   12
Sep 28 12:45:09 ubuntu dstat.sh[72705]: 28-09 12:45:09| 43   7  42   6   0|6298M  927M   79M  651M| 699k  691k|  17M 1662k| 621   197 |9440    16k|1.68 1.73 1.65|2.0 1.0   0|   0     0 |   0     0 | 26  431    0   71   12
Sep 28 12:45:10 ubuntu dstat.sh[72705]: 28-09 12:45:10| 38   3  55   3   0|6360M  865M   79M  651M| 230k  222k|2261k 1270k|74.9   154 |4520  7444 |1.68 1.73 1.65|3.0   0   0|   0     0 |   0     0 | 26  432    0   66   12
Sep 28 12:45:11 ubuntu dstat.sh[72705]: 28-09 12:45:11| 48   4  46   2   0|6378M  846M   79M  651M| 514k  502k|   0  1427k|   0   163 |4991  8494 |1.68 1.73 1.65|1.0   0 7.0|   0     0 |   0     0 | 26  434    0   66   12
Sep 28 12:45:12 ubuntu dstat.sh[72705]: 28-09 12:45:12| 37   3  58   1   0|6396M  828M   79M  651M| 237k  215k|   0   528k|   0  61.0 |3945  6658 |1.63 1.72 1.64|2.0   0 4.0|   0     0 |   0     0 | 26  432    0   65   12
Sep 28 12:45:13 ubuntu dstat.sh[72705]: 28-09 12:45:13| 31   2  67   0   0|6399M  824M   79M  652M|  45k   39k|   0   268k|   0  14.0 |2628  4607 |1.63 1.72 1.64|5.0   0 2.0|   0     0 |   0     0 | 26  432    0   65   12
Sep 28 12:45:14 ubuntu dstat.sh[72705]: 28-09 12:45:14| 31   1  66   1   0|6398M  825M   79M  652M|  53k   46k|   0   485k|   0  49.1 |3650  4907 |1.63 1.72 1.64|1.0   0 6.0|   0     0 |   0     0 | 26  433    0   62   12
Sep 28 12:45:15 ubuntu dstat.sh[72705]: 28-09 12:45:15| 34   6  58   1   0|6411M  813M   79M  652M|1223k  117k|   0   486k|51.8  41.8 |5273  7563 |1.63 1.72 1.64|5.0   0  44|   0     0 |   0     0 | 26  433    0   62   12
Sep 28 12:45:16 ubuntu dstat.sh[72705]: 28-09 12:45:16| 52   3  40   6   0|6410M  813M   79M  652M|1216k   81k|1422k 9148k|75.0   760 |7444  6088 |1.63 1.72 1.64|2.0   0 5.0|   0     0 |   0     0 | 26  433    0   61   12
Sep 28 12:45:17 ubuntu dstat.sh[72705]: 28-09 12:45:17| 66   5  26   3   0|6422M  800M   80M  652M|1920k   18M|1065k   17M|52.2  62.3 |  10k 7407 |1.82 1.75 1.66|4.0 1.0 7.0|   0     0 |   0     0 | 26  433    0   61   12
Sep 28 12:45:18 ubuntu dstat.sh[72705]: 28-09 12:45:18| 64   7  26   1   0|6412M  810M   80M  652M| 317k  940k| 338k 1289k|50.9  51.9 |6645    10k|1.82 1.75 1.66|3.0   0 8.0|   0     0 |   0     0 | 26  433    0   64   12
Sep 28 12:45:19 ubuntu dstat.sh[72705]: 28-09 12:45:19| 52   2  43   1   0|6414M  808M   80M  652M|  55k   48k| 173k  735k|45.0  51.0 |3642  5724 |1.82 1.75 1.66|2.0   0   0|   0     0 |   0     0 | 26  433    0   64   12
Sep 28 12:45:20 ubuntu dstat.sh[72705]: 28-09 12:45:20| 54   2  40   2   0|6419M  803M   80M  652M|  35k   26k| 484k   18M|21.0   288 |5679  7614 |1.82 1.75 1.66|5.0   0  28|   0     0 |   0     0 | 26  434    0   64   12
Sep 28 12:45:21 ubuntu dstat.sh[72705]: 28-09 12:45:21| 51   3  40   5   0|6415M  807M   79M  653M| 172k  200k|1269k 8717k| 105   171 |4647  7036 |1.82 1.75 1.66|3.0 1.0  13|   0     0 |   0     0 | 26  433    0   64   12
Sep 28 12:45:22 ubuntu dstat.sh[72705]: 28-09 12:45:22| 34   2  62   0   0|6414M  807M   79M  653M|  55k   45k| 282k 4095B|7.00  1.00 |2713  3372 |1.83 1.76 1.66|3.0   0 6.0|   0     0 |   0     0 | 26  433    0   64   12
Sep 28 12:45:23 ubuntu dstat.sh[72705]: 28-09 12:45:23| 29   1  69   0   0|6415M  806M   79M  653M| 179k   41k| 129k    0 |3.01     0 |2187  2706 |1.83 1.76 1.66|2.0 1.0   0|   0     0 |   0     0 | 26  433    0   64   12
Sep 28 12:45:24 ubuntu dstat.sh[72705]: 28-09 12:45:24| 34   2  62   0   0|6413M  808M   79M  653M| 202k  197k|7140B  689k|6.97  71.7 |3644  6061 |1.83 1.76 1.66|1.0   0   0|   0     0 |   0     0 | 26  433    0   64   12
Sep 28 12:45:25 ubuntu dstat.sh[72705]: 28-09 12:45:25| 42   3  54   1   0|6413M  808M   79M  654M| 476k  451k|  83k 1027k|10.0   114 |4183  7998 |1.83 1.76 1.66|1.0   0   0|   0     0 |   0     0 | 26  433    0   67   12
Sep 28 12:45:26 ubuntu dstat.sh[72705]: 28-09 12:45:26| 31   2  64   1   0|6415M  806M   80M  654M|  71k   63k|7163B  768k|4.00  60.0 |2970  5093 |1.83 1.76 1.66|9.0   0   0|   0     0 |   0     0 | 26  433    0   63   12
Sep 28 12:45:27 ubuntu dstat.sh[72705]: 28-09 12:45:27| 42   7  46   2   0|6412M  809M   80M  654M| 131k  120k| 636k 3729k|       243 |8240  8623 |1.77 1.75 1.65|3.0   0  28|   0     0 |   0     0 | 26  434    0   65   12
Sep 28 12:45:28 ubuntu dstat.sh[72705]: 28-09 12:45:28| 41   3  52   2   0|6412M  808M   80M  654M| 376k  363k|  67k  981k|8.01   115 |4323  7445 |1.77 1.75 1.65|3.0   0 2.0|   0     0 |   0     0 | 26  433    0   65   12
Sep 28 12:45:29 ubuntu dstat.sh[72705]: 28-09 12:45:29| 33   2  59   2   0|6413M  807M   80M  654M| 133k  109k| 228k  643k|6.98  68.8 |5701  6273 |1.77 1.75 1.65|3.0   0 3.0|   0     0 |   0     0 | 26  447    0   65   12
Sep 28 12:45:30 ubuntu dstat.sh[72705]: 28-09 12:45:30| 47   9  37   4   0|6272M  948M   80M  655M| 981k  976k|  96k 1985k|6.00   201 |6549    13k|1.77 1.75 1.65|4.0   0  45|   0     0 |   0     0 | 25  446    0   69   12
Sep 28 12:45:31 ubuntu dstat.sh[72705]: 28-09 12:45:31| 24   4  68   3   0|6272M  948M   80M  655M| 527k  522k|   0  1117k|   0   150 |4391  7588 |1.77 1.75 1.65|1.0   0   0|   0     0 |   0     0 | 25  446    0   69   12
Sep 28 12:45:32 ubuntu dstat.sh[72705]: 28-09 12:45:32| 14   3  83   0   0|6272M  947M   80M  655M| 232k  224k|   0   373k|   0  34.1 |2627  4537 |1.79 1.75 1.66|1.0   0   0|   0     0 |   0     0 | 25  447    0   69   12
Sep 28 12:45:33 ubuntu dstat.sh[72705]: 28-09 12:45:33| 27   3  63   6   0|6265M  954M   80M  655M| 496k  489k|   0  1263k|   0   172 |4290  7527 |1.79 1.75 1.66|3.0   0   0|   0     0 |   0     0 | 25  446    0   71   12
Sep 28 12:45:34 ubuntu dstat.sh[72705]: 28-09 12:45:34| 39   6  51   5   0|6264M  955M   80M  655M| 684k  678k|   0  1694k|   0   194 |5165  8632 |1.79 1.75 1.66|1.0   0  15|   0     0 |   0     0 | 25  446    0   68   12
Sep 28 12:45:35 ubuntu dstat.sh[72705]: 28-09 12:45:35| 35   2  57   3   0|6263M  955M   80M  656M| 778k  772k|   0  1401k|   0   175 |4818  8077 |1.79 1.75 1.66|1.0   0   0|   0     0 |   0     0 | 25  446    0   68   12
Sep 28 12:45:36 ubuntu dstat.sh[72705]: 28-09 12:45:36| 30   6  62   2   0|6268M  950M   80M  656M| 485k  479k|   0   955k|   0  86.2 |3670  6024 |1.79 1.75 1.66|1.0   0  11|   0     0 |   0     0 | 25  446    0   67   12
Sep 28 12:45:37 ubuntu dstat.sh[72705]: 28-09 12:45:37| 37  10  50   1   0|6290M  928M   80M  656M| 292k  286k|  94k 2427k|20.0   253 |4397  6488 |2.68 1.94 1.72|6.0   0  53|   0     0 |   0     0 | 25  447    0   67   12
Sep 28 12:45:38 ubuntu dstat.sh[72705]: 28-09 12:45:38| 30  16  50   1   0|6299M  919M   80M  657M| 328k  323k| 120k  760k|7.00  50.0 |6764    11k|2.68 1.94 1.72|4.0   0  14|   0     0 |   0     0 | 26  446    0   65   12
Sep 28 12:45:39 ubuntu dstat.sh[72705]: 28-09 12:45:39| 36   4  51   7   0|6323M  894M   80M  657M| 287k  281k|  19M  645k| 685  72.7 |7889    14k|2.68 1.94 1.72|2.0   0 1.0|   0     0 |   0     0 | 26  447    0   71   12
Sep 28 12:45:40 ubuntu dstat.sh[72705]: 28-09 12:45:40| 47   4  48   1   1|6380M  837M   80M  657M| 543k  536k|   0  1426k|   0   197 |4714  7696 |2.68 1.94 1.72|1.0   0   0|   0     0 |   0     0 | 26  448    0   62   12
Sep 28 12:45:41 ubuntu dstat.sh[72705]: 28-09 12:45:41| 30   3  65   0   0|6393M  823M   80M  657M|  92k   86k|   0   464k|   0  51.0 |3276  6291 |2.68 1.94 1.72|5.0   0   0|   0     0 |   0     0 | 26  448    0   63   12
Sep 28 12:45:42 ubuntu dstat.sh[72705]: 28-09 12:45:42| 44   5  50   1   0|6408M  809M   80M  657M| 464k  436k|   0   864k|   0   109 |4676  7872 |2.55 1.92 1.71|2.0   0 7.0|   0     0 |   0     0 | 26  449    0   62   12
Sep 28 12:45:43 ubuntu dstat.sh[72705]: 28-09 12:45:43| 35   2  60   0   0|6410M  806M   80M  657M| 220k  207k|   0   690k|   0  72.7 |3992  6522 |2.55 1.92 1.71|3.0   0 4.0|   0     0 |   0     0 | 26  447    0   62   12
Sep 28 12:45:44 ubuntu dstat.sh[72705]: 28-09 12:45:44| 31   2  65   0   0|6411M  805M   80M  657M|  49k   42k|   0   320k|   0  27.0 |3152  5465 |2.55 1.92 1.71|2.0   0 8.0|   0     0 |   0     0 | 26  448    0   60   12
Sep 28 12:45:45 ubuntu dstat.sh[72705]: 28-09 12:45:45| 34   5  59   1   0|6418M  798M   80M  657M|1229k  124k|   0   460k|52.0  43.0 |6455  7891 |2.55 1.92 1.71|1.0   0  45|   0     0 |   0     0 | 26  448    0   60   12
Sep 28 12:45:46 ubuntu dstat.sh[72705]: 28-09 12:45:46| 32   4  59   5   0|6418M  797M   80M  657M|1249k   72k|1284k  448k|83.1  43.0 |5594  6135 |2.55 1.92 1.71|6.0   0  10|   0     0 |   0     0 | 26  448    0   60   12
Sep 28 12:45:47 ubuntu dstat.sh[72705]: 28-09 12:45:47| 54   2  41   2   0|6430M  785M   81M  657M|1134k   68k|1049k 8469k|49.0   770 |5426  5563 |2.58 1.94 1.72|3.0   0 2.0|   0     0 |   0     0 | 26  448    0   60   12
Sep 28 12:45:48 ubuntu dstat.sh[72705]: 28-09 12:45:48| 45   4  40   8   0|6442M  773M   81M  658M| 697k   34M| 339k   32M|50.8  78.7 |  12k 6774 |2.58 1.94 1.72|2.0   0 6.0|   0     0 |   0     0 | 26  448    0   60   12
Sep 28 12:45:49 ubuntu dstat.sh[72705]: 28-09 12:45:49| 64   8  26   1   0|6548M  667M   81M  658M|  52k   46k| 173k  664k|44.2  38.2 |5806  8207 |2.58 1.94 1.72|2.0   0 418|   0     0 |   0     0 | 26  448    0   57   12
Sep 28 12:45:50 ubuntu dstat.sh[72705]: 28-09 12:45:50| 59  11  24   1   0|6910M  305M   81M  657M|  64k   59k| 483k   18M|21.0   301 |6078  8538 |2.58 1.94 1.72|2.0   0 172|   0     0 |   0     0 | 26  448    0   57   12
Sep 28 12:45:51 ubuntu dstat.sh[72705]: 28-09 12:45:51| 81   5  12   0   0|7009M  207M   81M  657M|  45k   38k| 221k 8235k|30.9   145 |4489  6133 |2.58 1.94 1.72|3.0   0  69|   0     0 |   0     0 | 26  448    0   56   12
Sep 28 12:45:52 ubuntu dstat.sh[72705]: 28-09 12:45:52| 71   8  22   0   0|7005M  211M   81M  657M|  45k   38k| 171k   73k|17.0  7.01 |3136  4839 |3.02 2.04 1.75|5.0   0  32|   0     0 |   0     0 | 26  448    0   57   12
Sep 28 12:45:53 ubuntu dstat.sh[72705]: 28-09 12:45:53| 91   1   8   0   0|7007M  208M   81M  657M|  40k   34k| 586k    0 |31.0     0 |3831  5459 |3.02 2.04 1.75|3.0   0  48|   0     0 |   0     0 | 26  449    0   57   12
Sep 28 12:45:54 ubuntu dstat.sh[72705]: 28-09 12:45:54| 65   9  24   0   0|7011M  206M   80M  657M| 184k  187k| 196k  165k|49.0  7.00 |3666  5075 |3.02 2.04 1.75|5.0   0  35|   0     0 |   0     0 | 26  448    0   58   12
Sep 28 12:45:55 ubuntu dstat.sh[72705]: 28-09 12:45:55| 86   2  12   0   0|7011M  205M   80M  657M|  55k   49k|   0   460k|   0  53.0 |3582  5622 |3.02 2.04 1.75|3.0   0  44|   0     0 |   0     0 | 26  448    0   57   12
Sep 28 12:45:56 ubuntu dstat.sh[72705]: 28-09 12:45:56| 47   8  38   4   0|6443M  773M   80M  657M|2911k  473k|2331k 1067k| 126   114 |6640  9022 |3.02 2.04 1.75|4.0   0  47|   0     0 |   0     0 | 26  462    0   65   12
Sep 28 12:45:57 ubuntu dstat.sh[72705]: 28-09 12:45:57| 46   4  45   2   0|6438M  777M   80M  658M| 497k  486k|  92k 4510k|23.0   377 |5571  9634 |2.86 2.02 1.75|5.0   0   0|   0     0 |   0     0 | 26  462    0   63   12
Sep 28 12:45:58 ubuntu dstat.sh[72705]: 28-09 12:45:58| 32   3  64   0   0|6432M  783M   80M  658M|  92k   77k|8199B  328k|2.00  24.0 |7134  4992 |2.86 2.02 1.75|3.0   0 2.0|   0     0 |   0     0 | 26  462    0   67   12
Sep 28 12:45:59 ubuntu dstat.sh[72705]: 28-09 12:45:59| 45   9  45   0   0|6431M  785M   80M  658M| 218k  173k|   0   455k|           |4601    12k|2.86 2.02 1.75|3.0   0  61|   0     0 |   0     0 | 26  463    0   78   12
Sep 28 12:46:00 ubuntu dstat.sh[72705]: 28-09 12:46:00| 43   3  49   1   0|6426M  790M   80M  658M| 429k  415k|   0  1027k|   0   126 |8655  8517 |2.86 2.02 1.75|3.0   0   0|   0     0 |   0     0 | 26  461    0   88   12
