-- Logs begin at Mon 2022-08-01 14:32:56 UTC, end at Mon 2022-08-01 16:08:06 UTC. --
Aug 01 15:30:25 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Aug 01 15:30:25 ubuntu dstat.sh[93382]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Aug 01 15:30:25 ubuntu dstat.sh[93382]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Aug 01 15:54:42 ubuntu dstat.sh[93382]: 01-08 15:54:42| 52  17  27   1   0|5901M  429M  464M 1109M| 374M  295M|  74M  696k| 604  99.0 |  76k   27k|2.55 1.80 1.70|2.0   0   0|   0     0 |   0     0 | 25  416    0   83    3
Aug 01 15:54:43 ubuntu dstat.sh[93382]: 01-08 15:54:43| 52  22  24   1   0|5907M  120M  523M 1349M| 370M  296M|  70M   18M| 561   507 |  70k   23k|2.55 1.80 1.70|5.0 4.0 3.0|   0     0 |   0     0 | 25  416    0   84    3
Aug 01 15:54:44 ubuntu dstat.sh[93382]: 01-08 15:54:44| 48  16  26   9   0|5903M  226M  562M 1209M| 319M  257M|  58M  188M| 469   649 |  55k   23k|2.55 1.80 1.70|3.0   0   0|   0     0 |   0     0 | 25  416    0   85    3
Aug 01 15:54:45 ubuntu dstat.sh[93382]: 01-08 15:54:45| 54  24  16   4   0|5894M  104M  603M 1300M| 342M  276M|  63M   69M| 505   334 |  62k   21k|2.55 1.80 1.70|3.0 3.0   0|   0     0 |   0     0 | 25  416    0   86    3
Aug 01 15:54:46 ubuntu dstat.sh[93382]: 01-08 15:54:46| 55  22  23   1   0|5897M  125M  601M 1282M| 344M  275M|  65M   58M| 520  90.2 |  57k   20k|2.75 1.85 1.72|3.0 2.0   0|   0     0 |   0     0 | 25  416    0   85    3
Aug 01 15:54:47 ubuntu dstat.sh[93382]: 01-08 15:54:47| 52  20  23   1   0|5897M  192M  631M 1188M| 347M  278M|  65M   71M| 525   134 |  60k   19k|2.75 1.85 1.72|4.0   0   0|   0     0 |   0     0 | 25  416    0   88    3
Aug 01 15:54:48 ubuntu dstat.sh[93382]: 01-08 15:54:48| 51  22  22   2   0|5916M  124M  633M 1238M| 365M  291M|  70M   75M| 560   296 |  73k   22k|2.75 1.85 1.72|5.0   0   0|   0     0 |   0     0 | 25  416    0   89    3
Aug 01 15:54:49 ubuntu dstat.sh[93382]: 01-08 15:54:49| 53  21  25   1   0|5913M  119M  642M 1241M| 358M  285M|  68M  302k| 544  23.8 |  70k   21k|2.75 1.85 1.72|5.0 1.0 2.0|   0     0 |   0     0 | 25  416    0   88    3
Aug 01 15:54:50 ubuntu dstat.sh[93382]: 01-08 15:54:50| 54  19  24   2   0|5909M  178M  676M 1153M| 357M  287M|  65M  123M| 525   248 |  65k   21k|2.75 1.85 1.72|5.0   0   0|   0     0 |   0     0 | 25  416    0   91    3
Aug 01 15:54:51 ubuntu dstat.sh[93382]: 01-08 15:54:51| 52  21  23   1   0|5911M  119M  672M 1216M| 332M  265M|  63M 1132k| 505   181 |  56k   19k|2.93 1.90 1.74|4.0   0   0|   0     0 |   0     0 | 25  416    0   89    3
Aug 01 15:54:52 ubuntu dstat.sh[93382]: 01-08 15:54:52| 49  22  26   2   0|5914M  140M  633M 1238M| 353M  281M|  68M  533k| 541  60.1 |  42k   22k|2.93 1.90 1.74|7.0   0   0|   0     0 |   0     0 | 25  416    0   91    3
Aug 01 15:54:53 ubuntu dstat.sh[93382]: 01-08 15:54:53| 28  10  48  11   0|5945M  224M  665M 1091M| 166M  124M|  40M  196M| 322   417 |  33k   14k|2.93 1.90 1.74|4.0   0   0|   0     0 |   0     0 | 25  416    0   91    3
Aug 01 15:54:54 ubuntu dstat.sh[93382]: 01-08 15:54:54| 20  10  57  11   0|5942M  761M  106M 1117M|  73M   69M|4078k   48M|64.0   132 |8815  8573 |2.93 1.90 1.74|1.0 1.0 5.0|   0     0 |   0     0 | 25  409    0  103    3
Aug 01 15:54:55 ubuntu dstat.sh[93382]: 01-08 15:54:55| 17   3  63  14   0|5949M  753M  106M 1117M|  48k   44k| 468k   92k|64.0  13.0 |2641  4177 |2.93 1.90 1.74|  0 2.0 1.0|   0     0 |   0     0 | 25  409    0  102    3
Aug 01 15:54:56 ubuntu dstat.sh[93382]: 01-08 15:54:56| 19   7  67   9   0|5937M  765M  106M 1118M|  39k   35k| 530k  766k|      56.8 |2998  4699 |2.93 1.92 1.74|6.0   0  25|   0     0 |   0     0 | 25  409    0  105    3
Aug 01 15:54:57 ubuntu dstat.sh[93382]: 01-08 15:54:57| 12   3  82   3   1|5936M  765M  106M 1118M|  75k   59k|  20k  317k|2.01  28.1 |2966  4657 |2.93 1.92 1.74|2.0 1.0 2.0|   0     0 |   0     0 | 25  408    0  102    3
Aug 01 15:54:58 ubuntu dstat.sh[93382]: 01-08 15:54:58| 16   5  49  28   0|5936M  741M  106M 1141M| 222k  216k|  22M  426k| 194  59.7 |3776  5808 |2.93 1.92 1.74|6.0 2.0   0|   0     0 |   0     0 | 25  415    0  114    3
Aug 01 15:54:59 ubuntu dstat.sh[93382]: 01-08 15:54:59| 18   5  69   7   0|5936M  724M  106M 1159M| 240k  218k|  17M 1443k| 142   203 |4906  7943 |2.93 1.92 1.74|2.0   0 2.0|   0     0 |   0     0 | 25  409    0  122    3
Aug 01 15:55:00 ubuntu dstat.sh[93382]: 01-08 15:55:00| 25   4  68   2   0|5932M  717M  107M 1169M| 381k  374k|9726k  896k|76.0   122 |4201  6734 |2.93 1.92 1.74|1.0   0   0|   0     0 |   0     0 | 25  410    0  123    3
Aug 01 15:55:01 ubuntu dstat.sh[93382]: 01-08 15:55:01| 28   6  58   7   0|5933M  707M  107M 1179M| 436k  430k|9631k 1252k|75.2   187 |5447  9655 |2.86 1.92 1.75|2.0 1.0   0|   0     0 |   0     0 | 25  409    0  129    3
Aug 01 15:55:02 ubuntu dstat.sh[93382]: 01-08 15:55:02| 26   4  62   6   0|5932M  698M  107M 1188M| 489k  482k|9478k  735k|74.9  89.9 |4341  7844 |2.86 1.92 1.75|  0 4.0   0|   0     0 |   0     0 | 25  409    0  144    3
Aug 01 15:55:03 ubuntu dstat.sh[93382]: 01-08 15:55:03| 25   5  52  18   0|5932M  665M  107M 1221M|  33M   33M|  17M 1052k| 158   118 |4675  7831 |2.86 1.92 1.75|1.0 3.0   0|   0     0 |   0     0 | 25  408    0  151    3
Aug 01 15:55:04 ubuntu dstat.sh[93382]: 01-08 15:55:04| 26   8  44  21   0|5941M  645M  107M 1232M|  48k   41k|  11M   16M| 136  24.0 |3136  4567 |2.86 1.92 1.75|1.0 2.0  15|   0     0 |   0     0 | 25  411    0  151    3
Aug 01 15:55:05 ubuntu dstat.sh[93382]: 01-08 15:55:05| 20   8  28  43   0|5964M  611M  107M 1242M|  86k   80k|  11M  564k| 139  40.0 |3542  5398 |2.86 1.92 1.75|1.0 1.0  46|   0     0 |   0     0 | 25  408    0  151    3
Aug 01 15:55:06 ubuntu dstat.sh[93382]: 01-08 15:55:06| 24  16  52   7   0|5946M  617M  107M 1253M|  94k   79k|  10M  596k| 112  47.0 |4794  7935 |3.11 1.99 1.77|2.0   0 360|   0     0 |   0     0 | 25  409    0  151    3
Aug 01 15:55:07 ubuntu dstat.sh[93382]: 01-08 15:55:07| 13   3  83   1   0|5946M  608M  107M 1262M|  80k   63k|9854k   68k|78.0  6.00 |2777  4155 |3.11 1.99 1.77|1.0   0 4.0|   0     0 |   0     0 | 25  408    0  148    3
Aug 01 15:55:08 ubuntu dstat.sh[93382]: 01-08 15:55:08|  7   3  87   0   0|5947M  598M  107M 1272M|  46k   40k|9725k  268k|76.0  23.0 |2623  4289 |3.11 1.99 1.77|1.0   0 8.0|   0     0 |   0     0 | 25  409    0  148    3
Aug 01 15:55:09 ubuntu dstat.sh[93382]: 01-08 15:55:09|  8   4  84   1   0|5946M  589M  108M 1282M|  63k   47k|9741k  208k|80.9  18.0 |2952  4506 |3.11 1.99 1.77|4.0 1.0  14|   0     0 |   0     0 | 25  409    0  139    3
Aug 01 15:55:10 ubuntu dstat.sh[93382]: 01-08 15:55:10| 11  10  76   4   0|5948M  566M  109M 1301M|1143k   63k|  16M  337k| 220  35.1 |4743  6374 |3.11 1.99 1.77|4.0 1.0  31|   0     0 |   0     0 | 25  409    0  139    3
Aug 01 15:55:11 ubuntu dstat.sh[93382]: 01-08 15:55:11| 28   9  62   1   0|5950M  554M  109M 1311M| 121k   99k|9742k  760k|78.0  94.9 |3560  5816 |2.94 1.98 1.76|3.0   0 8.0|   0     0 |   0     0 | 25  409    0  141    3
Aug 01 15:55:12 ubuntu dstat.sh[93382]: 01-08 15:55:12| 28   7  64   1   0|5963M  532M  109M 1320M|  54k   47k|9789k  864k|91.0   117 |3173  5075 |2.94 1.98 1.76|4.0   0 6.0|   0     0 |   0     0 | 25  409    0  141    3
Aug 01 15:55:13 ubuntu dstat.sh[93382]: 01-08 15:55:13| 26   8  59   5   0|5964M  521M  109M 1330M|1152k   62k|  11M 6791k| 138   748 |5390  5741 |2.94 1.98 1.76|2.0   0  12|   0     0 |   0     0 | 25  409    0  139    3
Aug 01 15:55:14 ubuntu dstat.sh[93382]: 01-08 15:55:14| 24   8  59   8   0|5984M  491M  109M 1339M|3093k   18M|  12M 1040M| 237   301 |  12k 8430 |2.94 1.98 1.76|5.0 1.0  36|   0     0 |   0     0 | 25  410    0  139    3
Aug 01 15:55:15 ubuntu dstat.sh[93382]: 01-08 15:55:15| 27   8  62   2   0|5950M  516M  109M 1349M| 948k   41k|  10M  733k|86.1  47.1 |3878  5280 |2.94 1.98 1.76|5.0 1.0  32|   0     0 |   0     0 | 25  409    0  139    3
Aug 01 15:55:16 ubuntu dstat.sh[93382]: 01-08 15:55:16| 18   6  73   1   0|5941M  536M  109M 1338M| 114k   98k|3329k 6971k|       160 |4008  6859 |2.70 1.94 1.75|2.0   0  18|   0     0 |   0     0 | 25  408    0  140    3
Aug 01 15:55:17 ubuntu dstat.sh[93382]: 01-08 15:55:17| 20   5  73   2   0|5940M  536M  109M 1338M| 330k  313k|   0  1014k|   0   154 |4216  7037 |2.70 1.94 1.75|1.0   0 9.0|   0     0 |   0     0 | 25  407    0  140    3
Aug 01 15:55:18 ubuntu dstat.sh[93382]: 01-08 15:55:18|  9   2  86   0   1|5940M  536M  109M 1338M|  66k   52k|   0   252k|   0  21.0 |2611  4082 |2.70 1.94 1.75|1.0   0 4.0|   0     0 |   0     0 | 25  406    0  141    3
Aug 01 15:55:19 ubuntu dstat.sh[93382]: 01-08 15:55:19|  7   4  88   0   0|5929M  547M  109M 1338M|  28k   23k|   0   231k|   0  21.9 |2505  4298 |2.70 1.94 1.75|  0   0  10|   0     0 |   0     0 | 25  409    0  138    3
Aug 01 15:55:20 ubuntu dstat.sh[93382]: 01-08 15:55:20|  9   6  82   2   0|5952M  524M  109M 1338M|2457k   98k|   0   277k| 108  30.1 |5108  5917 |2.70 1.94 1.75|5.0 1.0  58|   0     0 |   0     0 | 25  409    0  138    3
Aug 01 15:55:21 ubuntu dstat.sh[93382]: 01-08 15:55:21| 11   5  82   2   0|5947M  529M  109M 1338M|  89k   35k|  48k  484k|6.00  63.0 |3099  5300 |2.57 1.93 1.75|2.0 1.0  17|   0     0 |   0     0 | 25  409    0  134    3
Aug 01 15:55:22 ubuntu dstat.sh[93382]: 01-08 15:55:22| 27   5  56  11   0|5935M  537M  113M 1339M|1789k  167k|1302k 4193k|6.99   481 |4902  6082 |2.57 1.93 1.75|3.0 1.0 3.0|   0     0 |   0     0 | 25  411    0  141    3
Aug 01 15:55:23 ubuntu dstat.sh[93382]: 01-08 15:55:23| 19   2  69   7   0|5983M  442M  161M 1339M|  53M  381k|  50M  168k|40.0  11.0 |  12k 3607 |2.57 1.93 1.75|2.0   0   0|   0     0 |   0     0 | 25  411    0  142    3
Aug 01 15:55:24 ubuntu dstat.sh[93382]: 01-08 15:55:24| 28   4  66   2   0|5998M  420M  167M 1339M|  37M   32M|3859k   15M|6.01  31.1 |6663  3477 |2.57 1.93 1.75|2.0 2.0   0|   0     0 |   0     0 | 25  411    0  146    3
Aug 01 15:55:25 ubuntu dstat.sh[93382]: 01-08 15:55:25| 22   3  63   8   0|5996M  378M  211M 1339M|  50M 1151k|  46M  404k|37.0  37.0 |  40k 3836 |2.57 1.93 1.75|1.0   0   0|   0     0 |   0     0 | 25  411    0  144    3
Aug 01 15:55:26 ubuntu dstat.sh[93382]: 01-08 15:55:26| 25   5  58  10   0|5975M  349M  261M 1339M|  54M 1166k|  50M  507k|48.9  62.8 |  34k 4249 |2.44 1.91 1.75|1.0 1.0   0|   0     0 |   0     0 | 25  411    0  149    3
Aug 01 15:55:27 ubuntu dstat.sh[93382]: 01-08 15:55:27| 21   3  63   8   0|5974M  299M  311M 1339M|  54M 1160k|  50M 1097k|44.0   127 |  37k 4422 |2.44 1.91 1.75|1.0   0   0|   0     0 |   0     0 | 25  411    0  148    3
Aug 01 15:55:28 ubuntu dstat.sh[93382]: 01-08 15:55:28| 19   4  67   8   0|5977M  246M  361M 1339M|  53M  504k|  50M  340k|43.0  31.0 |  12k 3999 |2.44 1.91 1.75|2.0   0   0|   0     0 |   0     0 | 25  411    0  150    3
Aug 01 15:55:29 ubuntu dstat.sh[93382]: 01-08 15:55:29| 31   5  57   4   0|6008M  182M  395M 1339M|  35M  930k|  31M  324k|29.0  31.0 |  26k 7286 |2.44 1.91 1.75|  0 1.0  36|   0     0 |   0     0 | 25  411    0  151    3
Aug 01 15:55:30 ubuntu dstat.sh[93382]: 01-08 15:55:30| 23   3  68   4   0|5985M  178M  421M 1339M|  29M  651k|  28M  332k|25.0  33.0 |  15k 3733 |2.44 1.91 1.75|2.0   0   0|   0     0 |   0     0 | 25  411    0  153    3
Aug 01 15:55:31 ubuntu dstat.sh[93382]: 01-08 15:55:31| 27   6  57   7   0|5980M  186M  448M 1313M|  45M 1133k|  41M 1411k|38.0   117 |  26k 8005 |2.33 1.90 1.74|1.0   0 4.0|   0     0 |   0     0 | 25  411    0  158    3
Aug 01 15:55:32 ubuntu dstat.sh[93382]: 01-08 15:55:32| 19   4  64  10   0|5981M  175M  483M 1287M|  54M 1073k|  50M 3712k|40.0   504 |  34k 4290 |2.33 1.90 1.74|1.0   0   0|   0     0 |   0     0 | 25  411    0  154    3
Aug 01 15:55:33 ubuntu dstat.sh[93382]: 01-08 15:55:33| 19   4  65  10   0|5981M  185M  510M 1251M|  54M 1045k|  50M  272k|44.1  17.0 |  27k 3468 |2.33 1.90 1.74|3.0   0   0|   0     0 |   0     0 | 25  411    0  156    3
Aug 01 15:55:34 ubuntu dstat.sh[93382]: 01-08 15:55:34| 21   4  64   7   0|5980M  176M  544M 1228M|  54M  937k|  50M  619k|43.9  38.9 |  25k 3737 |2.33 1.90 1.74|1.0   0   0|   0     0 |   0     0 | 25  411    0  154    3
Aug 01 15:55:35 ubuntu dstat.sh[93382]: 01-08 15:55:35| 23   3  66   7   0|6015M  126M  571M 1217M|  38M  997k|  34M  257k|30.1  24.1 |  26k 3738 |2.33 1.90 1.74|1.0 2.0   0|   0     0 |   0     0 | 25  411    0  156    3
Aug 01 15:55:36 ubuntu dstat.sh[93382]: 01-08 15:55:36| 22   2  64   7   0|5997M  130M  597M 1205M|  37M  914k|  35M  283k|35.9  22.9 |  23k 3785 |2.22 1.88 1.74|2.0 1.0   0|   0     0 |   0     0 | 25  411    0  156    4
Aug 01 15:55:37 ubuntu dstat.sh[93382]: 01-08 15:55:37| 23   3  63   7   0|5982M  173M  605M 1172M|  36M  945k|  33M  384k|28.0  33.0 |  21k 3977 |2.22 1.88 1.74|  0 2.0   0|   0     0 |   0     0 | 25  411    0  159    3
Aug 01 15:55:38 ubuntu dstat.sh[93382]: 01-08 15:55:38| 20   4  64  10   0|5979M  170M  633M 1150M|  53M 1046k|  49M  337k|42.1  35.1 |  24k 4058 |2.22 1.88 1.74|1.0   0   0|   0     0 |   0     0 | 25  415    0  156    3
Aug 01 15:55:39 ubuntu dstat.sh[93382]: 01-08 15:55:39| 19   4  61   9   0|5980M  182M  654M 1118M|  55M 1291k|  50M  196k|42.0  23.0 |  42k 3938 |2.22 1.88 1.74|4.0   0 2.0|   0     0 |   0     0 | 25  412    0  158    3
Aug 01 15:55:40 ubuntu dstat.sh[93382]: 01-08 15:55:40| 21   4  61   9   0|5979M  185M  679M 1092M|  55M 1365k|  50M  352k|43.0  34.0 |  33k 4039 |2.22 1.88 1.74|1.0   0   0|   0     0 |   0     0 | 25  411    0  155    3
Aug 01 15:55:41 ubuntu dstat.sh[93382]: 01-08 15:55:41| 21   4  64   8   0|6027M  127M  710M 1070M|  53M  960k|  49M  512k|41.0  64.0 |  24k 4650 |2.20 1.88 1.74|2.0   0   0|   0     0 |   0     0 | 25  411    0  157    3
Aug 01 15:55:42 ubuntu dstat.sh[93382]: 01-08 15:55:42| 22   3  63   7   0|6011M  129M  735M 1060M|  37M  920k|  34M  348k|34.0  35.0 |  26k 4075 |2.20 1.88 1.74|3.0 1.0   0|   0     0 |   0     0 | 25  411    0  154    3
Aug 01 15:55:43 ubuntu dstat.sh[93382]: 01-08 15:55:43| 24   4  60   9   0|5991M  140M  755M 1049M|  33M  770k|  30M 1970k|75.1   339 |  24k 6581 |2.20 1.88 1.74|4.0 1.0   0|   0     0 |   0     0 | 25  411    0  157    3
Aug 01 15:55:44 ubuntu dstat.sh[93382]: 01-08 15:55:44| 24   3  63   6   0|5979M  169M  764M 1024M|  40M 1108k|  38M  283k|40.9  21.0 |  35k 3795 |2.20 1.88 1.74|2.0 1.0   0|   0     0 |   0     0 | 25  411    0  155    3
Aug 01 15:55:45 ubuntu dstat.sh[93382]: 01-08 15:55:45| 17   4  63  10   0|5976M  172M  787M 1001M|  55M 1136k|  50M 3448k|42.1   492 |  30k 3913 |2.20 1.88 1.74|3.0   0 1.0|   0     0 |   0     0 | 25  415    0  155    3
Aug 01 15:55:46 ubuntu dstat.sh[93382]: 01-08 15:55:46| 16   5  65   9   0|5979M  170M  810M  978M|  55M 1006k|  50M  661k|41.1  24.0 |  25k 3530 |2.10 1.87 1.73|5.0 1.0   0|   0     0 |   0     0 | 25  411    0  155    3
Aug 01 15:55:47 ubuntu dstat.sh[93382]: 01-08 15:55:47| 23   3  67   5   0|5953M  174M  832M  978M|  25M  696k|  23M  460k|30.0  43.0 |  16k 3994 |2.10 1.87 1.73|3.0   0   0|   0     0 |   0     0 | 25  411    0  159    3
Aug 01 15:55:48 ubuntu dstat.sh[93382]: 01-08 15:55:48| 23   6  68   3   0|5955M  920M   86M  979M|4822k 4817k| 607k 2749k|50.9  56.9 |2735  4432 |2.10 1.87 1.73|3.0   0 3.0|   0     0 |   0     0 | 25  411    0  159    3
Aug 01 15:55:49 ubuntu dstat.sh[93382]: 01-08 15:55:49| 22   6  69   1   0|5932M  941M   86M  980M|  79k   66k| 328k  252k|      21.0 |3430  5782 |2.10 1.87 1.73|4.0   0  27|   0     0 |   0     0 | 25  411    0  161    3
Aug 01 15:55:50 ubuntu dstat.sh[93382]: 01-08 15:55:50|  8   2  89   0   0|5932M  941M   86M  980M|  82k   72k| 304k  344k|25.0  43.0 |2624  4381 |2.10 1.87 1.73|1.0   0   0|   0     0 |   0     0 | 25  410    0  157    3
Aug 01 15:55:51 ubuntu dstat.sh[93382]: 01-08 15:55:51| 17   2  78   1   1|5932M  941M   86M  980M| 349k  333k|   0   875k|   0   131 |3443  6309 |2.02 1.85 1.73|2.0   0   0|   0     0 |   0     0 | 25  411    0  159    3
Aug 01 15:55:52 ubuntu dstat.sh[93382]: 01-08 15:55:52| 12   3  80   5   0|5933M  940M   86M  980M| 131k  122k|  56k  524k|7.00  68.0 |3163  5173 |2.02 1.85 1.73|  0 2.0 9.0|   0     0 |   0     0 | 25  409    0  157    3
Aug 01 15:55:53 ubuntu dstat.sh[93382]: 01-08 15:55:53| 12   2  84   0   0|5929M  943M   86M  980M|  89k   64k| 172k  220k|11.0  15.0 |2652  3960 |2.02 1.85 1.73|3.0   0 4.0|   0     0 |   0     0 | 25  408    0  157    3
Aug 01 15:55:54 ubuntu dstat.sh[93382]: 01-08 15:55:54|  9   1  89   0   0|5929M  943M   86M  981M|  22k   16k|   0   128k|   0  6.99 |2026  3378 |2.02 1.85 1.73|3.0   0 3.0|   0     0 |   0     0 | 25  408    0  140    3
Aug 01 15:55:55 ubuntu dstat.sh[93382]: 01-08 15:55:55|  6   2  91   0   0|5930M  943M   86M  981M|  31k   26k|   0   164k|   0  27.0 |2194  3702 |2.02 1.85 1.73|1.0 1.0 5.0|   0     0 |   0     0 | 25  409    0  140    3
Aug 01 15:55:56 ubuntu dstat.sh[93382]: 01-08 15:55:56| 11   9  69  10   0|5948M  915M   86M  988M|1169k   63k|5353k  497k| 159  51.1 |4952  6175 |1.85 1.82 1.72|1.0   0  50|   0     0 |   0     0 | 25  409    0  142    3
Aug 01 15:55:57 ubuntu dstat.sh[93382]: 01-08 15:55:57| 24   5  67   1   0|5949M  915M   86M  989M|  47k   42k| 172k  416k|11.0  38.0 |2994  4692 |1.85 1.82 1.72|6.0   0 4.0|   0     0 |   0     0 | 25  411    0  143    3
Aug 01 15:55:58 ubuntu dstat.sh[93382]: 01-08 15:55:58| 22   9  58  10   0|5960M  852M  137M  989M|  33M   84M|  48k   50M|9.99  33.0 |9167  6906 |1.85 1.82 1.72|2.0   0 1.0|   0     0 |   0     0 | 25  413    0  140    3
Aug 01 15:55:59 ubuntu dstat.sh[93382]: 01-08 15:55:59| 13   6  66  12   0|5948M  762M  237M  989M|1418k   67M|4086B   50M|1.00  29.9 |  11k 7005 |1.85 1.82 1.72|1.0 1.0 2.0|   0     0 |   0     0 | 25  413    0  141    3
Aug 01 15:56:00 ubuntu dstat.sh[93382]: 01-08 15:56:00| 12   5  64  17   0|5939M  718M  287M  989M|1782k   86M|4104B   94M|1.00   313 |  14k 9018 |1.85 1.82 1.72|1.0 2.0   0|   0     0 |   0     0 | 25  414    0  127    3
Aug 01 15:56:01 ubuntu dstat.sh[93382]: 01-08 15:56:01| 19   6  60  14   0|5976M  631M  337M  989M|1364k   58M|8172B   62M|2.00   392 |  12k 9391 |1.87 1.83 1.72|3.0 1.0   0|   0     0 |   0     0 | 25  413    0  133    3
Aug 01 15:56:02 ubuntu dstat.sh[93382]: 01-08 15:56:02| 18   8  61  12   0|5935M  569M  437M  989M|1433k   68M|   0    50M|   0  38.0 |9811  4512 |1.87 1.83 1.72|3.0 2.0   0|   0     0 |   0     0 | 25  413    0  115    3
Aug 01 15:56:03 ubuntu dstat.sh[93382]: 01-08 15:56:03| 10   5  67  15   0|5932M  520M  487M  989M|1786k   87M|   0    84M|   0  20.0 |  12k 6144 |1.87 1.83 1.72|1.0 2.0   0|   0     0 |   0     0 | 25  413    0  116    3
Aug 01 15:56:04 ubuntu dstat.sh[93382]: 01-08 15:56:04| 13   6  67  11   0|5958M  443M  537M  989M|1333k   56M|4097B   66M|1.00  31.0 |8443  6365 |1.87 1.83 1.72|5.0 1.0   0|   0     0 |   0     0 | 25  413    0  104    3
Aug 01 15:56:05 ubuntu dstat.sh[93382]: 01-08 15:56:05| 12   7  66  11   0|5931M  367M  637M  990M|1398k   66M|   0    50M|   0  28.0 |  11k 5976 |1.87 1.83 1.72|1.0 2.0   0|   0     0 |   0     0 | 25  413    0  105    3
Aug 01 15:56:06 ubuntu dstat.sh[93382]: 01-08 15:56:06| 11   5  67  14   0|5931M  315M  687M  990M|1755k   85M|   0    76M|   0  18.0 |  13k 6824 |1.88 1.83 1.72|1.0 2.0   0|   0     0 |   0     0 | 25  413    0  101    3
Aug 01 15:56:07 ubuntu dstat.sh[93382]: 01-08 15:56:07| 14   6  68  12   0|5964M  230M  737M  990M|1410k   61M|   0    74M|   0  38.1 |  10k 7898 |1.88 1.83 1.72|1.0   0   0|   0     0 |   0     0 | 25  413    0  103    3
Aug 01 15:56:08 ubuntu dstat.sh[93382]: 01-08 15:56:08| 12   7  66  13   0|5935M  199M  814M  971M|1412k   67M|4096B   50M|1.00  48.0 |9845  4374 |1.88 1.83 1.72|  0 1.0   0|   0     0 |   0     0 | 25  413    0  104    3
Aug 01 15:56:09 ubuntu dstat.sh[93382]: 01-08 15:56:09| 12   6  66  13   0|5934M  192M  840M  953M|1600k   77M|   0    82M|   0  21.0 |  11k 8064 |1.88 1.83 1.72|1.0 2.0 2.0|   0     0 |   0     0 | 25  413    0  105    3
Aug 01 15:56:10 ubuntu dstat.sh[93382]: 01-08 15:56:10| 12   6  67  13   0|5972M  146M  866M  935M|1546k   67M|   0    68M|   0  41.1 |  10k 8161 |1.88 1.83 1.72|1.0 1.0 1.0|   0     0 |   0     0 | 25  415    0  107    3
Aug 01 15:56:11 ubuntu dstat.sh[93382]: 01-08 15:56:11| 11   9  63  15   0|5933M  168M  916M  901M|1504k   71M|   0    53M|   0   466 |  13k 7706 |1.81 1.81 1.72|2.0 1.0   0|   0     0 |   0     0 | 25  415    0  108    3
Aug 01 15:56:12 ubuntu dstat.sh[93382]: 01-08 15:56:12| 11   5  66  14   0|5933M  182M  927M  876M|1700k   82M|  20k   76M|3.00  35.9 |  13k 8191 |1.81 1.81 1.72|2.0 2.0   0|   0     0 |   0     0 | 25  415    0  108    3
Aug 01 15:56:13 ubuntu dstat.sh[93382]: 01-08 15:56:13| 20  13  56  11   0|5948M 1029M   86M  877M|3198k   30M|2903k   50M| 163   294 |  11k   10k|1.81 1.81 1.72|2.0 1.0  43|   0     0 |   0     0 | 25  415    0  108    3
Aug 01 15:56:14 ubuntu dstat.sh[93382]: 01-08 15:56:14| 22   9  68   1   0|5936M 1041M   86M  878M|  55k   50k|  56k  148k|           |2739  4551 |1.81 1.81 1.72|2.0 1.0  25|   0     0 |   0     0 | 25  414    0  110    3
Aug 01 15:56:15 ubuntu dstat.sh[93382]: 01-08 15:56:15| 14   2  83   1   0|5936M 1041M   87M  878M| 131k  115k| 148k  460k|9.00  61.0 |3057  4588 |1.81 1.81 1.72|3.0 1.0   0|   0     0 |   0     0 | 25  414    0  110    3
Aug 01 15:56:16 ubuntu dstat.sh[93382]: 01-08 15:56:16| 13   2  81   1   0|5935M 1041M   87M  879M| 250k  242k|  36k 3088k|2.00   503 |3952  5598 |1.74 1.80 1.72|1.0 1.0   0|   0     0 |   0     0 | 25  415    0  110    3
Aug 01 15:56:17 ubuntu dstat.sh[93382]: 01-08 15:56:17| 15   2  82   2   0|5935M 1040M   87M  879M| 180k  169k| 144k  730k|19.1  95.3 |3405  6069 |1.74 1.80 1.72|2.0 1.0   0|   0     0 |   0     0 | 25  412    0  126    3
Aug 01 15:56:18 ubuntu dstat.sh[93382]: 01-08 15:56:18| 20   3  72   3   0|5932M 1042M   87M  880M| 262k  257k| 188k 1446k|46.9   213 |4424  8469 |1.74 1.80 1.72|8.0 1.0   0|   0     0 |   0     0 | 25  415    0  160    3
Aug 01 15:56:19 ubuntu dstat.sh[93382]: 01-08 15:56:19| 13   2  81   3   0|5932M 1042M   87M  880M| 189k  184k|   0   770k|   0   103 |3249  5889 |1.74 1.80 1.72|5.0   0 2.0|   0     0 |   0     0 | 25  414    0  159    3
Aug 01 15:56:20 ubuntu dstat.sh[93382]: 01-08 15:56:20| 18   4  74   3   1|5931M 1042M   87M  880M| 317k  301k|   0   957k|   0   139 |3840  7109 |1.74 1.80 1.72|4.0   0 9.0|   0     0 |   0     0 | 25  413    0  160    3
