-- Logs begin at Mon 2022-08-01 14:39:29 UTC, end at Mon 2022-08-01 16:01:31 UTC. --
Aug 01 15:48:42 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Aug 01 15:48:43 ubuntu dstat.sh[104194]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Aug 01 15:48:43 ubuntu dstat.sh[104194]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Aug 01 15:53:41 ubuntu dstat.sh[104194]: 01-08 15:53:41| 10   2  65  21   0|1331M  819M  205M 5371M|  11k 4718 |   0  7091k|   0   669 |5426  9222 |2.94 2.25 1.20|1.0 1.0 9.0|   0     0 |   0     0 |  9   38    0   39    0
Aug 01 15:53:42 ubuntu dstat.sh[104194]: 01-08 15:53:42| 16   2  70   9   0|1224M  926M  205M 5371M|  13k 6204 |   0  4314k|   0   433 |3709  6180 |2.94 2.25 1.20|1.0   0  50|   0     0 |   0     0 |  9   32    0   40    0
Aug 01 15:53:43 ubuntu dstat.sh[104194]: 01-08 15:53:43|  9  21  67   1   1|1221M  928M  205M 5371M|7589  1623 |   0  2513k|   0   139 |2866  4221 |2.94 2.25 1.20|1.0   0 394|   0     0 |   0     0 |  9   32    0   40    0
Aug 01 15:53:44 ubuntu dstat.sh[104194]: 01-08 15:53:44| 13  21  65   1   0|1220M  929M  205M 5371M|  22k   13k|   0  2516k|   0   157 |3161  5000 |2.86 2.24 1.20|3.0   0 425|   0     0 |   0     0 |  9   32    0   42    0
Aug 01 15:53:45 ubuntu dstat.sh[104194]: 01-08 15:53:45| 58  14  24   3   0|1339M  810M  205M 5371M|  33k   25k|   0  7443k|   0   451 |3210  4608 |2.86 2.24 1.20|3.0   0 143|   0     0 |   0     0 |  9   32    0   44    0
Aug 01 15:53:46 ubuntu dstat.sh[104194]: 01-08 15:53:46| 65  10  24   1   0|1484M  664M  205M 5372M|  15k 1618 |   0  1378k|   0  69.9 |1708  1738 |2.86 2.24 1.20|3.0   0 2.0|   0     0 |   0     0 |  9   32    0   44    0
Aug 01 15:53:47 ubuntu dstat.sh[104194]: 01-08 15:53:47| 57   7  27   7   0|1567M  577M  205M 5376M|  33k   28k|   0    13M|   0   658 |3801  5052 |2.86 2.24 1.20|  0 1.0   0|   0     0 |   0     0 |  9   38    0   40    0
Aug 01 15:53:48 ubuntu dstat.sh[104194]: 01-08 15:53:48| 13   4  55  26   0|1566M  575M  205M 5378M|  12k 7398 |   0    10M|   0   720 |6325    11k|2.86 2.24 1.20|  0 3.0  48|   0     0 |   0     0 |  9   38    0   40    0
Aug 01 15:53:49 ubuntu dstat.sh[104194]: 01-08 15:53:49| 15   2  59  23   0|1567M  573M  205M 5380M|  13k 7312 |   0  8163k|   0   596 |5373  8943 |2.87 2.26 1.21|1.0 1.0  36|   0     0 |   0     0 |  9   38    0   38    0
Aug 01 15:53:50 ubuntu dstat.sh[104194]: 01-08 15:53:50|  8   3  62  26   0|1567M  571M  205M 5381M|  14k 7834 |   0  5874k|   0   402 |4471  7730 |2.87 2.26 1.21|  0 3.0  20|   0     0 |   0     0 |  9   38    0   38    0
Aug 01 15:53:51 ubuntu dstat.sh[104194]: 01-08 15:53:51|  7   3  61  27   0|1568M  568M  206M 5383M|  13k 7537 |   0  5844k|   0   428 |4759  8193 |2.87 2.26 1.21|  0 1.0  24|   0     0 |   0     0 |  9   38    0   38    0
Aug 01 15:53:52 ubuntu dstat.sh[104194]: 01-08 15:53:52| 11   2  63  22   0|1569M  566M  206M 5384M|  12k 7580 |   0  5031k|   0   428 |4912  8448 |2.87 2.26 1.21|  0 1.0  33|   0     0 |   0     0 |  9   38    0   38    0
Aug 01 15:53:53 ubuntu dstat.sh[104194]: 01-08 15:53:53| 11   3  60  25   0|1569M  564M  206M 5386M|  15k 8821 |   0  6549k|   0   472 |5172  9010 |2.87 2.26 1.21|  0 2.0  33|   0     0 |   0     0 |  9   38    0   38    0
Aug 01 15:53:54 ubuntu dstat.sh[104194]: 01-08 15:53:54|  9   2  61  26   0|1570M  561M  206M 5387M|  15k 9044 |   0  6236k|   0   502 |4982  8568 |2.80 2.25 1.22|1.0 1.0  33|   0     0 |   0     0 |  9   38    0   38    0
Aug 01 15:53:55 ubuntu dstat.sh[104194]: 01-08 15:53:55|  8   2  59  27   0|1571M  559M  206M 5389M|  14k 8260 |   0  6845k|   0   499 |4968  8550 |2.80 2.25 1.22|1.0 2.0  30|   0     0 |   0     0 |  9   38    0   38    0
Aug 01 15:53:56 ubuntu dstat.sh[104194]: 01-08 15:53:56|  9   2  57  30   0|1579M  550M  206M 5391M|  21k 7580 |   0  7051k|   0   503 |5175  8800 |2.80 2.25 1.22|1.0 1.0  24|   0     0 |   0     0 |  9   38    0   38    0
Aug 01 15:53:57 ubuntu dstat.sh[104194]: 01-08 15:53:57| 10   2  58  26   1|1580M  547M  206M 5392M|  13k 7987 |   0  6431k|   0   528 |5194  8997 |2.80 2.25 1.22|1.0 1.0  42|   0     0 |   0     0 |  9   38    0   35    0
Aug 01 15:53:58 ubuntu dstat.sh[104194]: 01-08 15:53:58| 10   2  60  24   0|1580M  545M  206M 5393M|  13k 7763 |   0  6243k|   0   480 |5359  9408 |2.80 2.25 1.22|1.0 1.0  36|   0     0 |   0     0 |  9   38    0   35    0
Aug 01 15:53:59 ubuntu dstat.sh[104194]: 01-08 15:53:59| 11   3  58  26   0|1581M  542M  206M 5395M|  12k 8085 |   0  7648k|   0   600 |5816    10k|2.82 2.26 1.23|  0 1.0  36|   0     0 |   0     0 |  9   38    0   35    0
Aug 01 15:54:00 ubuntu dstat.sh[104194]: 01-08 15:54:00|  7   3  58  28   0|1582M  540M  206M 5397M|  13k 7228 |   0  6881k|   0   483 |4786  8302 |2.82 2.26 1.23|  0 2.0  20|   0     0 |   0     0 |  9   38    0   35    0
Aug 01 15:54:01 ubuntu dstat.sh[104194]: 01-08 15:54:01| 10   4  58  26   0|1582M  538M  206M 5398M|  14k 8353 |   0  7660k|   0   612 |6062    11k|2.82 2.26 1.23|  0 1.0  15|   0     0 |   0     0 |  9   38    0   33    0
Aug 01 15:54:02 ubuntu dstat.sh[104194]: 01-08 15:54:02| 11   2  59  26   0|1583M  536M  206M 5399M|  15k 7892 |   0  6816k|   0   504 |4893  8462 |2.82 2.26 1.23|2.0 2.0  12|   0     0 |   0     0 |  9   38    0   33    0
Aug 01 15:54:03 ubuntu dstat.sh[104194]: 01-08 15:54:03| 30   7  39  24   0|1488M  630M  206M 5401M|  14k 7865 |   0  7388k|   0   546 |4969  8785 |2.82 2.26 1.23|1.0 1.0  91|   0     0 |   0     0 |  9   36    0   32    0
Aug 01 15:54:04 ubuntu dstat.sh[104194]: 01-08 15:54:04| 30   5  36  28   0|1541M  575M  206M 5402M|  24k   19k|   0  7615k|   0   606 |4489  8247 |2.99 2.31 1.25|1.0 1.0  22|   0     0 |   0     0 |  9   40    0   32    0
Aug 01 15:54:05 ubuntu dstat.sh[104194]: 01-08 15:54:05| 31   4  44  20   0|1581M  533M  206M 5403M|  12k 7365 |   0  6834k|   0   511 |3841  7581 |2.99 2.31 1.25|1.0 2.0  27|   0     0 |   0     0 |  9   40    0   32    0
Aug 01 15:54:06 ubuntu dstat.sh[104194]: 01-08 15:54:06| 26   6  46  21   0|1472M  640M  206M 5406M|  19k   13k|   0  7861k|   0   505 |4902  8529 |2.99 2.31 1.25|4.0 1.0 105|   0     0 |   0     0 |  9   40    0   28    0
Aug 01 15:54:07 ubuntu dstat.sh[104194]: 01-08 15:54:07| 12   3  59  25   0|1472M  638M  206M 5408M|  14k 8222 |   0  8659k|   0   693 |5934    10k|2.99 2.31 1.25|  0 1.0  33|   0     0 |   0     0 |  9   40    0   28    0
Aug 01 15:54:08 ubuntu dstat.sh[104194]: 01-08 15:54:08|  6   2  60  30   0|1472M  637M  206M 5409M|  12k 6402 |   0  6870k|   0   498 |4468  7588 |2.99 2.31 1.25|  0 1.0  15|   0     0 |   0     0 |  9   40    0   22    0
Aug 01 15:54:09 ubuntu dstat.sh[104194]: 01-08 15:54:09|  8   2  58  31   0|1473M  635M  206M 5410M|  13k 5835 |   0  6464k|   0   564 |4320  7960 |2.99 2.32 1.26|2.0 2.0  30|   0     0 |   0     0 |  9   40    0   22    0
Aug 01 15:54:10 ubuntu dstat.sh[104194]: 01-08 15:54:10|  6   2  61  28   0|1473M  633M  206M 5411M|  20k 7184 |   0  7938k|   0   572 |4464  8566 |2.99 2.32 1.26|1.0 1.0  23|   0     0 |   0     0 |  9   40    0   20    0
Aug 01 15:54:11 ubuntu dstat.sh[104194]: 01-08 15:54:11|  7   2  62  27   0|1474M  631M  206M 5413M|  12k 8267 |   0  8996k|   0   635 |4452  8995 |2.99 2.32 1.26|  0 1.0 9.0|   0     0 |   0     0 |  9   40    0   20    0
Aug 01 15:54:12 ubuntu dstat.sh[104194]: 01-08 15:54:12|  6   2  59  31   0|1481M  622M  206M 5414M|  12k 6697 |   0  6966k|   0   525 |4107  7628 |2.99 2.32 1.26|  0 3.0  18|   0     0 |   0     0 |  9   40    0   16    0
Aug 01 15:54:13 ubuntu dstat.sh[104194]: 01-08 15:54:13|  5   2  66  27   1|1481M  621M  206M 5415M|8852  3737 |   0  4701k|   0   346 |2854  5336 |2.99 2.32 1.26|1.0 1.0  15|   0     0 |   0     0 |  9   40    0   16    0
Aug 01 15:54:14 ubuntu dstat.sh[104194]: 01-08 15:54:14|  8   2  63  25   0|1481M  620M  206M 5416M|  12k 7027 |   0  7745k|   0   650 |4903  9194 |2.99 2.33 1.27|  0 1.0  27|   0     0 |   0     0 |  9   40    0   15    0
Aug 01 15:54:15 ubuntu dstat.sh[104194]: 01-08 15:54:15| 19   3  53  23   0|1486M  614M  206M 5417M| 165k  158k|   0  7964k|   0   607 |4777  9000 |2.99 2.33 1.27|2.0 2.0   0|   0     0 |   0     0 |  9   40    0   15    0
Aug 01 15:54:16 ubuntu dstat.sh[104194]: 01-08 15:54:16|  6   3  62  28   0|1488M  610M  206M 5419M|  19k   13k|   0  9186k|   0   615 |4541  8709 |2.99 2.33 1.27|4.0 1.0   0|   0     0 |   0     0 |  9   40    0   11    0
Aug 01 15:54:17 ubuntu dstat.sh[104194]: 01-08 15:54:17|  6   3  62  28   0|1490M  607M  206M 5421M|  13k 8543 |   0  8873k|   0   570 |4485  8496 |2.99 2.33 1.27|  0 1.0   0|   0     0 |   0     0 |  9   40    0   11    0
Aug 01 15:54:18 ubuntu dstat.sh[104194]: 01-08 15:54:18|  6   2  60  30   0|1491M  603M  206M 5423M|  14k 8116 |   0  8854k|   0   595 |4429  8543 |2.99 2.33 1.27|  0 1.0   0|   0     0 |   0     0 |  9   40    0   10    0
Aug 01 15:54:19 ubuntu dstat.sh[104194]: 01-08 15:54:19|  8   2  61  27   0|1492M  599M  206M 5425M|  19k   11k|   0    12M|   0   683 |4614  8729 |3.16 2.38 1.29|  0 1.0   0|   0     0 |   0     0 |  9   40    0   10    0
Aug 01 15:54:20 ubuntu dstat.sh[104194]: 01-08 15:54:20|  8   2  62  27   0|1494M  596M  206M 5427M|  17k 9102 |   0  9687k|   0   641 |4561  8655 |3.16 2.38 1.29|  0 1.0 2.0|   0     0 |   0     0 |  9   40    0   10    0
Aug 01 15:54:21 ubuntu dstat.sh[104194]: 01-08 15:54:21|  6   2  63  28   1|1495M  593M  206M 5429M|  14k 7914 |   0  8717k|   0   549 |4404  7873 |3.16 2.38 1.29|  0 1.0   0|   0     0 |   0     0 |  9   40    0   10    0
Aug 01 15:54:22 ubuntu dstat.sh[104194]: 01-08 15:54:22|  8   2  62  26   0|1496M  590M  206M 5431M|  20k   13k|   0  8738k|   0   634 |5024  8923 |3.16 2.38 1.29|1.0 1.0 9.0|   0     0 |   0     0 |  9   40    0    9    0
Aug 01 15:54:23 ubuntu dstat.sh[104194]: 01-08 15:54:23| 27   1  56  13   0|1497M  587M  206M 5432M|  12k 6619 |   0  7688k|   0   625 |5025  8331 |3.16 2.38 1.29|2.0   0 9.0|   0     0 |   0     0 |  9   40    0    9    0
Aug 01 15:54:24 ubuntu dstat.sh[104194]: 01-08 15:54:24| 20  13  65   1   0|1279M  805M  206M 5432M|7421  2420 |   0  2772k|   0   167 |2349  3337 |3.06 2.37 1.29|1.0   0 244|   0     0 |   0     0 |  9   32    0    8    0
Aug 01 15:54:25 ubuntu dstat.sh[104194]: 01-08 15:54:25| 21   4  72   1   0|1333M  751M  206M 5432M|6572  1662 |   0  2136k|   0   132 |1369  1777 |3.06 2.37 1.29|1.0   0 1.0|   0     0 |   0     0 |  9   32    0    8    0
Aug 01 15:54:26 ubuntu dstat.sh[104194]: 01-08 15:54:26| 24   3  68   4   0|1372M  712M  206M 5432M|  11k 6613 |   0  7384k|   0   435 |2412  3228 |3.06 2.37 1.29|1.0   0   0|   0     0 |   0     0 |  9   34    0    8    0
Aug 01 15:54:27 ubuntu dstat.sh[104194]: 01-08 15:54:27| 26   5  65   3   0|1291M  793M  206M 5432M|  88k   74k|   0  7265k|   0   411 |2735  5126 |3.06 2.37 1.29|2.0   0  59|   0     0 |   0     0 |  9   32    0    8    0
Aug 01 15:54:28 ubuntu dstat.sh[104194]: 01-08 15:54:28| 25   5  69   1   0|1324M  760M  206M 5432M|6222  2089 |   0  2256k|   0   137 |1924  2924 |3.06 2.37 1.29|1.0   0 4.0|   0     0 |   0     0 |  9   32    0    8    0
Aug 01 15:54:29 ubuntu dstat.sh[104194]: 01-08 15:54:29| 23   3  70   3   0|1376M  708M  206M 5432M|7957  3121 |   0  7202k|   0   426 |2271  2955 |2.90 2.35 1.29|2.0   0   0|   0     0 |   0     0 |  9   34    0    8    0
Aug 01 15:54:30 ubuntu dstat.sh[104194]: 01-08 15:54:30| 21  17  57   6   1|1265M  819M  206M 5432M|  16k 8661 |   0  7673k|   0   433 |3803  6725 |2.90 2.35 1.29|2.0   0 466|   0     0 |   0     0 |  9   32    0    8    0
Aug 01 15:54:31 ubuntu dstat.sh[104194]: 01-08 15:54:31| 18  39  42   1   0|1276M  807M  206M 5433M|8211  2550 | 508k 2786k|7.00   145 |4943  9627 |2.90 2.35 1.29|2.0 1.0 1.0|   0     0 |   0     0 | 10   12    0    8   20
Aug 01 15:54:32 ubuntu dstat.sh[104194]: 01-08 15:54:32| 18  23  55   1   0|1257M  826M  206M 5433M|7304  1565 |   0  7590k|   0   415 |4350  8660 |2.90 2.35 1.29|1.0   0 520|   0     0 |   0     0 | 10   12    0    8   20
Aug 01 15:54:33 ubuntu dstat.sh[104194]: 01-08 15:54:33| 27  20  52   1   0|1281M  802M  206M 5433M|7493  1621 |   0  7375k|   0   393 |4469  7755 |2.90 2.35 1.29|3.0   0 257|   0     0 |   0     0 | 10   12    0    8   20
Aug 01 15:54:34 ubuntu dstat.sh[104194]: 01-08 15:54:34| 27  25  46   1   0|1318M  764M  206M 5434M|5688  1622 |   0  7740k|   0   431 |4676  9098 |2.82 2.34 1.29|1.0   0 357|   0     0 |   0     0 | 12   12    0    8   20
Aug 01 15:54:35 ubuntu dstat.sh[104194]: 01-08 15:54:35| 24  14  58   0   0|1336M  746M  206M 5434M|6374  1619 |   0  1411k|   0  79.9 |3450  7905 |2.82 2.34 1.29|2.0   0 155|   0     0 |   0     0 | 12   12    0    8   20
Aug 01 15:54:36 ubuntu dstat.sh[104194]: 01-08 15:54:36| 28  23  48   0   0|1378M  703M  206M 5434M|6306  1619 |   0    76k|   0  9.99 |3368  6102 |2.82 2.34 1.29|2.0   0 417|   0     0 |   0     0 | 14   12    0    8   20
Aug 01 15:54:37 ubuntu dstat.sh[104194]: 01-08 15:54:37| 25  16  58   0   0|1391M  690M  206M 5434M|9685  1621 |   0  4099B|   0  1.00 |3958  8084 |2.82 2.34 1.29|2.0   0 160|   0     0 |   0     0 | 14   12    0    8   20
Aug 01 15:54:38 ubuntu dstat.sh[104194]: 01-08 15:54:38| 53  12  37   0   0|1540M  540M  207M 5434M|7448  1621 |   0     0 |   0     0 |2026  2529 |2.82 2.34 1.29| 13   0  23|   0     0 |   0     0 | 16   12    0    8   20
Aug 01 15:54:39 ubuntu dstat.sh[104194]: 01-08 15:54:39| 89  12   0   0   0|1673M  408M  207M 5434M|6331  1620 |   0     0 |   0     0 |1823  2064 |3.64 2.52 1.36| 13   0  13|   0     0 |   0     0 | 16   12    0    8   20
Aug 01 15:54:40 ubuntu dstat.sh[104194]: 01-08 15:54:40| 85  15   0   0   0|1893M  187M  207M 5435M|6963  1620 |   0   528k|   0   102 |2185  2658 |3.64 2.52 1.36| 11   0  18|   0     0 |   0     0 | 16   12    0    8   20
Aug 01 15:54:41 ubuntu dstat.sh[104194]: 01-08 15:54:41| 38  14  41   5   0|1922M  224M  204M 5381M|6724  1618 | 819k 5039k|21.0   356 |3341  4558 |3.64 2.52 1.36|1.0   0 110|   0     0 |   0     0 | 16   12    0    8   20
Aug 01 15:54:42 ubuntu dstat.sh[104194]: 01-08 15:54:42|  8  13  70   6   0|1921M  224M  204M 5381M|8512  1512 | 428k   12k|20.0  3.00 |2518  3854 |3.64 2.52 1.36|1.0   0 257|   0     0 |   0     0 | 16   12    0    7   20
Aug 01 15:54:43 ubuntu dstat.sh[104194]: 01-08 15:54:43| 18  18  63   1   0|1913M  231M  204M 5382M|6126  1567 | 164k   16k|6.00  4.00 |3066  9908 |3.64 2.52 1.36|1.0   0 218|   0     0 |   0     0 | 16   12    0    7   20
Aug 01 15:54:44 ubuntu dstat.sh[104194]: 01-08 15:54:44| 27  10  54   9   0|1952M  191M  204M 5382M|  14k  486 |1103k    0 |36.0     0 |2300  5163 |3.51 2.51 1.36|1.0 1.0 137|   0     0 |   0     0 | 16   12    0    7   20
Aug 01 15:54:45 ubuntu dstat.sh[104194]: 01-08 15:54:45| 23   4  68   5   0|1975M  167M  204M 5383M|7138  1546 | 256k    0 |8.00     0 |1699  2636 |3.51 2.51 1.36|1.0   0  17|   0     0 |   0     0 | 17   12    0    7   20
Aug 01 15:54:46 ubuntu dstat.sh[104194]: 01-08 15:54:46| 20   7  72   0   0|2015M  128M  204M 5383M|8502  4242 |   0   324k|   0  2.00 |1719  2705 |3.51 2.51 1.36|2.0   0  92|   0     0 |   0     0 | 17   12    0    2   20
Aug 01 15:54:47 ubuntu dstat.sh[104194]: 01-08 15:54:47| 22   5  71   2   0|2047M  134M  203M 5347M|  30k   23k| 700k 4098B|7.00  1.00 |1686  2420 |3.51 2.51 1.36|1.0   0   0|   0     0 |   0     0 | 17   13    0    2   16
Aug 01 15:54:48 ubuntu dstat.sh[104194]: 01-08 15:54:48| 20   7  71   2   0|2000M  180M  203M 5348M| 285k  277k| 400k  392k|5.00  38.0 |3285  5969 |3.51 2.51 1.36|1.0   0  60|   0     0 |   0     0 | 17   14    0    7    0
Aug 01 15:54:49 ubuntu dstat.sh[104194]: 01-08 15:54:49| 11  18  69   2   0|1999M  181M  203M 5348M|8917  1567 |  68k   12k|6.00  3.00 |3033  4630 |3.31 2.49 1.36|1.0   0 373|   0     0 |   0     0 | 17   14    0    7    0
Aug 01 15:54:50 ubuntu dstat.sh[104194]: 01-08 15:54:50| 11  18  69   1   0|1998M  182M  203M 5348M|8703  1619 |  12k   20k|2.00  5.00 |3031  5207 |3.31 2.49 1.36|1.0   0 351|   0     0 |   0     0 | 17   14    0    7    0
Aug 01 15:54:51 ubuntu dstat.sh[104194]: 01-08 15:54:51| 15  18  64   0   0|1988M  191M  203M 5348M|  11k 1619 | 172k  176k|7.00  9.99 |3789  6119 |3.31 2.49 1.36|2.0   0 233|   0     0 |   0     0 | 17   14    0    7    0
Aug 01 15:54:52 ubuntu dstat.sh[104194]: 01-08 15:54:52| 17  12  62  10   0|2018M  160M  203M 5349M|8445  1624 | 505k 8213B|10.0  1.00 |3783  6678 |3.31 2.49 1.36|3.0   0  91|   0     0 |   0     0 | 17   14    0    7    0
Aug 01 15:54:53 ubuntu dstat.sh[104194]: 01-08 15:54:53| 47   9  41   2   0|2090M  123M  203M 5316M|  12k 1876 |   0  4140k|   0   398 |2836  3010 |3.31 2.49 1.36|2.0   0  89|   0     0 |   0     0 | 17   15    0    7    0
Aug 01 15:54:54 ubuntu dstat.sh[104194]: 01-08 15:54:54| 47   5  47   1   0|2185M  128M  201M 5221M|5984  1609 | 152k    0 |5.00     0 |1602  1997 |3.20 2.48 1.36|2.0   0   0|   0     0 |   0     0 | 17   15    0    7    0
Aug 01 15:54:55 ubuntu dstat.sh[104194]: 01-08 15:54:55| 41   5  45   7   0|2211M  120M  199M 5204M|6332  1619 | 204k   72k|12.0  11.0 |3819  9638 |3.20 2.48 1.36|2.0   0   0|   0     0 |   0     0 | 17   15    0    7    0
Aug 01 15:54:56 ubuntu dstat.sh[104194]: 01-08 15:54:56| 41   4  52   4   0|2243M  118M  198M 5176M|  60k   56k|2770k  747k|33.0  28.0 |2182  3159 |3.20 2.48 1.36|1.0   0  16|   0     0 |   0     0 | 17   30    0    7    0
Aug 01 15:54:57 ubuntu dstat.sh[104194]: 01-08 15:54:57|  9  12  59  19   0|2243M  131M  198M 5163M|6146  1722 |2726k 6003k|54.0   342 |3182  4238 |3.20 2.48 1.36|  0 1.0 236|   0     0 |   0     0 | 17   30    0    7    0
Aug 01 15:54:58 ubuntu dstat.sh[104194]: 01-08 15:54:58| 16   7  71   5   0|2267M  123M  197M 5149M|9889  2999 | 328k  140k|10.0  10.0 |1794  2725 |3.20 2.48 1.36|1.0   0  18|   0     0 |   0     0 | 17   30    0    7    0
Aug 01 15:54:59 ubuntu dstat.sh[104194]: 01-08 15:54:59|  5   4  91   0   0|2249M  140M  197M 5149M| 124k 4468 | 528k   32k|27.0  2.00 |2094  3278 |2.95 2.44 1.36|  0   0  36|   0     0 |   0     0 | 17   31    0    7    0
Aug 01 15:55:00 ubuntu dstat.sh[104194]: 01-08 15:55:00| 11   5  74   9   0|2257M  129M  197M 5153M|  62k 2280 |3160k  456k|51.0  17.0 |1700  2449 |2.95 2.44 1.36|1.0   0  18|   0     0 |   0     0 | 17   30    0    8    0
Aug 01 15:55:01 ubuntu dstat.sh[104194]: 01-08 15:55:01| 12   6  71  11   0|2256M  129M  198M 5154M|8823  1620 | 260k 4216k|13.0   265 |2592  3456 |2.95 2.44 1.36|1.0   0  39|   0     0 |   0     0 | 17   30    0    8    0
Aug 01 15:55:02 ubuntu dstat.sh[104194]: 01-08 15:55:02| 15   7  66  11   0|2254M  146M  197M 5139M|7678  1622 | 176k 2487k|10.0   253 |2872  2802 |2.95 2.44 1.36|2.0   0  62|   0     0 |   0     0 | 17   30    0    8    0
Aug 01 15:55:03 ubuntu dstat.sh[104194]: 01-08 15:55:03|  9   8  60  22   0|2266M  151M  196M 5124M|7849  1619 |4458k   41M| 106   156 |2560  3709 |2.95 2.44 1.36|  0 2.0  61|   0     0 |   0     0 | 17   30    0    8    0
Aug 01 15:55:04 ubuntu dstat.sh[104194]: 01-08 15:55:04| 11  15  50  23   0|2279M  132M  196M 5130M|7145  1567 |5572k   16k| 110  4.00 |3158  5335 |2.87 2.43 1.36|1.0   0 380|   0     0 |   0     0 | 17   30    0    8    0
Aug 01 15:55:05 ubuntu dstat.sh[104194]: 01-08 15:55:05| 24   3  72   0   0|2301M  126M  195M 5115M|7899  1566 |  68k  476k|1.00  89.0 |1655  2058 |2.87 2.43 1.36|1.0   0 3.0|   0     0 |   0     0 | 17   30    0    8    0
Aug 01 15:55:06 ubuntu dstat.sh[104194]: 01-08 15:55:06| 13   8  72   5   0|2261M  204M  195M 5077M|8219  1564 | 435k 8180B|52.9  1.00 |2274  3397 |2.87 2.43 1.36|  0 1.0  99|   0     0 |   0     0 | 17   30    0    8    0
Aug 01 15:55:07 ubuntu dstat.sh[104194]: 01-08 15:55:07| 16  15  65   3   0|2237M  227M  195M 5079M|8521  1620 |1824k    0 |47.0     0 |3371  5800 |2.87 2.43 1.36|1.0   0 232|   0     0 |   0     0 | 17   30    0    8    0
Aug 01 15:55:08 ubuntu dstat.sh[104194]: 01-08 15:55:08| 15  10  72   2   0|2248M  213M  195M 5079M|8674  1620 | 532k  340k|27.0  2.00 |3414  6409 |2.87 2.43 1.36|  0   0  76|   0     0 |   0     0 | 17   30    0    8    0
Aug 01 15:55:09 ubuntu dstat.sh[104194]: 01-08 15:55:09|  2   1  96   0   0|2249M  213M  195M 5079M|5854  1620 |   0     0 |   0     0 |1134  1797 |2.64 2.39 1.35|  0   0 3.0|   0     0 |   0     0 | 17   30    0    8    0
Aug 01 15:55:10 ubuntu dstat.sh[104194]: 01-08 15:55:10|  1   1  97   0   0|2249M  213M  195M 5079M|7082  1623 |  44k    0 |1.00     0 |1180  2063 |2.64 2.39 1.35|  0   0 4.0|   0     0 |   0     0 | 17   30    0    8    0
Aug 01 15:55:11 ubuntu dstat.sh[104194]: 01-08 15:55:11|  6   2  92   0   0|2236M  226M  195M 5079M|6855  1618 | 132k   12k|3.00  3.00 |1229  1813 |2.64 2.39 1.35|  0   0 2.0|   0     0 |   0     0 | 17   30    0    8    0
Aug 01 15:55:12 ubuntu dstat.sh[104194]: 01-08 15:55:12|  4   5  90   0   1|2246M  215M  195M 5079M|7703  1622 |   0     0 |   0     0 |2127  3366 |2.64 2.39 1.35|3.0   0  65|   0     0 |   0     0 | 17   30    0    8    0
Aug 01 15:55:13 ubuntu dstat.sh[104194]: 01-08 15:55:13| 21  17  59   2   0|2232M  229M  195M 5080M|6117  1612 | 219k  103k|3.98  1.99 |4936  9161 |2.64 2.39 1.35|7.0   0 168|   0     0 |   0     0 | 17   30    0    8    0
Aug 01 15:55:14 ubuntu dstat.sh[104194]: 01-08 15:55:14| 20  24  52   4   0|2298M  162M  195M 5080M|6052  1573 | 563k 4115B|24.1  1.00 |5133  9380 |2.51 2.36 1.35|3.0 3.0 378|   0     0 |   0     0 | 18   30    0    8    0
Aug 01 15:55:15 ubuntu dstat.sh[104194]: 01-08 15:55:15| 20  18  60   2   0|2275M  184M  195M 5081M|  15k 1859 | 592k 4098B|13.0  1.00 |4689  8258 |2.51 2.36 1.35|3.0   0 154|   0     0 |   0     0 | 18   30    0    8    0
Aug 01 15:55:16 ubuntu dstat.sh[104194]: 01-08 15:55:16| 12  10  78   0   0|2296M  163M  195M 5081M|7559  1610 |4091B  264k|1.00  11.0 |3474  6014 |2.51 2.36 1.35|  0   0 132|   0     0 |   0     0 | 18   30    0    8    0
Aug 01 15:55:17 ubuntu dstat.sh[104194]: 01-08 15:55:17| 18  17  65   0   0|2275M  183M  195M 5082M|9838  3465 |  76k 4102B|2.00  1.00 |3982  8522 |2.51 2.36 1.35|3.0   0 183|   0     0 |   0     0 | 20   30    0    9    0
Aug 01 15:55:18 ubuntu dstat.sh[104194]: 01-08 15:55:18| 17  21  61   0   0|2299M  160M  195M 5081M|  30k   26k|   0     0 |   0     0 |4045  8958 |2.51 2.36 1.35|1.0   0 313|   0     0 |   0     0 | 20   32    0    9    0
Aug 01 15:55:19 ubuntu dstat.sh[104194]: 01-08 15:55:19| 13  19  66   1   0|2300M  158M  195M 5082M|8467  2523 |  68k   32k|9.01  8.01 |3984  6844 |2.31 2.32 1.34| 15   0 333|   0     0 |   0     0 | 20   32    0    9    0
Aug 01 15:55:20 ubuntu dstat.sh[104194]: 01-08 15:55:20| 28  17  53   2   0|2299M  160M  195M 5081M|5827  1620 |8190B 5330k|2.00   258 |4840  8006 |2.31 2.32 1.34|2.0   0 177|   0     0 |   0     0 | 20   32    0    9    0
