-- Logs begin at Mon 2022-08-01 17:15:25 UTC, end at Mon 2022-08-01 18:21:08 UTC. --
Aug 01 18:08:30 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Aug 01 18:08:30 ubuntu dstat.sh[91840]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Aug 01 18:08:30 ubuntu dstat.sh[91840]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Aug 01 18:13:28 ubuntu dstat.sh[91840]: 01-08 18:13:28|  9   3  66  18   0|1329M  821M  204M 5371M|  17k   11k|   0  8175k|   0   803 |5217    10k|2.72 2.16 1.30|  0 1.0  12|   0     0 |   0     0 |  9   38    0   30    0
Aug 01 18:13:29 ubuntu dstat.sh[91840]: 01-08 18:13:29| 16   5  71   6   0|1222M  929M  204M 5371M|  11k 5841 |   0  3931k|   0   329 |2691  4810 |2.72 2.16 1.30|1.0   0  92|   0     0 |   0     0 |  9   32    0   31    0
Aug 01 18:13:30 ubuntu dstat.sh[91840]: 01-08 18:13:30| 10  22  67   0   0|1218M  933M  204M 5371M|7487  1620 |   0  2800k|   0   162 |2905  4361 |2.72 2.16 1.30|1.0   0 394|   0     0 |   0     0 |  9   32    0   31    0
Aug 01 18:13:31 ubuntu dstat.sh[91840]: 01-08 18:13:31| 17  22  59   2   0|1231M  920M  204M 5371M|  44k   31k|   0  7793k|   0   469 |4244  7067 |2.72 2.16 1.30|4.0   0 509|   0     0 |   0     0 |  9   34    0   35    0
Aug 01 18:13:32 ubuntu dstat.sh[91840]: 01-08 18:13:32| 65  11  24   0   0|1371M  780M  204M 5371M|  12k 7738 |   0  7244k|   0   408 |2614  3386 |2.72 2.16 1.30|3.0   0  18|   0     0 |   0     0 |  9   32    0   37    0
Aug 01 18:13:33 ubuntu dstat.sh[91840]: 01-08 18:13:33| 64  11  25   0   0|1505M  644M  205M 5373M|7684  1621 |   0  2869k|   0   143 |1804  1680 |2.74 2.17 1.31|3.0   0   0|   0     0 |   0     0 |  9   32    0   37    0
Aug 01 18:13:34 ubuntu dstat.sh[91840]: 01-08 18:13:34| 55  10  27   9   0|1592M  553M  205M 5376M|  33k   28k|   0    10M|   0   534 |4057  7894 |2.74 2.17 1.31|3.0 3.0  32|   0     0 |   0     0 |  9   38    0   37    0
Aug 01 18:13:35 ubuntu dstat.sh[91840]: 01-08 18:13:35| 13   3  57  25   0|1567M  576M  205M 5378M|  13k 8129 |   0  8625k|   0   637 |5557    11k|2.74 2.17 1.31|  0 2.0  53|   0     0 |   0     0 |  9   38    0   38    0
Aug 01 18:13:36 ubuntu dstat.sh[91840]: 01-08 18:13:36| 13   2  57  26   0|1566M  574M  205M 5380M|  13k 8403 |   0  6727k|   0   499 |5158  9805 |2.74 2.17 1.31|  0 1.0  36|   0     0 |   0     0 |  9   38    0   35    0
Aug 01 18:13:37 ubuntu dstat.sh[91840]: 01-08 18:13:37| 10   3  57  29   0|1567M  572M  205M 5382M|  12k 8615 |   0  6436k|   0   492 |4564  8748 |2.74 2.17 1.31|2.0 1.0  24|   0     0 |   0     0 |  9   38    0   35    0
Aug 01 18:13:38 ubuntu dstat.sh[91840]: 01-08 18:13:38| 10   4  59  26   1|1568M  568M  205M 5384M|  14k 9919 |   0  6692k|   0   521 |4694  9326 |2.68 2.17 1.32|1.0 1.0  33|   0     0 |   0     0 |  9   38    0   30    0
Aug 01 18:13:39 ubuntu dstat.sh[91840]: 01-08 18:13:39| 13   3  56  27   0|1569M  566M  205M 5385M|  14k 8989 |   0  7341k|   0   611 |5042  9756 |2.68 2.17 1.32|1.0 1.0  45|   0     0 |   0     0 |  9   38    0   30    0
Aug 01 18:13:40 ubuntu dstat.sh[91840]: 01-08 18:13:40|  9   4  59  26   1|1571M  562M  205M 5387M|  16k   11k|   0  8181k|   0   602 |5365  9770 |2.68 2.17 1.32|2.0 1.0  35|   0     0 |   0     0 |  9   38    0   30    0
Aug 01 18:13:41 ubuntu dstat.sh[91840]: 01-08 18:13:41| 10   3  60  25   0|1572M  559M  205M 5390M|  16k   10k|   0  8679k|   0   678 |5626    10k|2.68 2.17 1.32|3.0 1.0  42|   0     0 |   0     0 |  9   38    0   30    0
Aug 01 18:13:42 ubuntu dstat.sh[91840]: 01-08 18:13:42| 11   3  58  25   0|1581M  548M  205M 5392M|  17k 9655 |   0  8374k|   0   648 |5480    10k|2.68 2.17 1.32|  0 1.0  39|   0     0 |   0     0 |  9   38    0   30    0
Aug 01 18:13:43 ubuntu dstat.sh[91840]: 01-08 18:13:43| 10   2  58  26   0|1581M  546M  205M 5393M|  15k 7835 |   0  7754k|   0   617 |5374  9500 |2.79 2.20 1.33|1.0 1.0  42|   0     0 |   0     0 |  9   38    0   30    0
Aug 01 18:13:44 ubuntu dstat.sh[91840]: 01-08 18:13:44| 10   2  60  25   0|1582M  543M  205M 5395M|  13k 8482 |   0  9262k|   0   726 |6064    10k|2.79 2.20 1.33|2.0 1.0  45|   0     0 |   0     0 |  9   38    0   30    0
Aug 01 18:13:45 ubuntu dstat.sh[91840]: 01-08 18:13:45| 12   3  58  26   0|1583M  540M  205M 5397M|  14k 9925 |   0  8911k|   0   633 |5925    10k|2.79 2.20 1.33|  0 1.0  27|   0     0 |   0     0 |  9   38    0   30    0
Aug 01 18:13:46 ubuntu dstat.sh[91840]: 01-08 18:13:46| 14   3  58  24   0|1584M  537M  205M 5399M|  24k   10k|   0  9074k|   0   716 |6129    11k|2.79 2.20 1.33|1.0 1.0  18|   0     0 |   0     0 |  9   38    0   28    0
Aug 01 18:13:47 ubuntu dstat.sh[91840]: 01-08 18:13:47| 19   3  54  24   0|1585M  534M  205M 5400M|  14k 9554 |   0  7726k|   0   591 |5256  9105 |2.79 2.20 1.33|3.0 1.0  15|   0     0 |   0     0 |  9   38    0   28    0
Aug 01 18:13:48 ubuntu dstat.sh[91840]: 01-08 18:13:48| 29   9  40  22   0|1504M  613M  205M 5402M|  27k   20k|   0  8175k|   0   684 |6171    10k|2.97 2.25 1.35|5.0   0 103|   0     0 |   0     0 |  9   40    0   28    0
Aug 01 18:13:49 ubuntu dstat.sh[91840]: 01-08 18:13:49| 32   5  43  19   0|1552M  564M  205M 5404M|  16k 9662 |   0  8785k|   0   682 |5097  8932 |2.97 2.25 1.35|4.0 1.0  31|   0     0 |   0     0 |  9   40    0   28    0
Aug 01 18:13:50 ubuntu dstat.sh[91840]: 01-08 18:13:50| 34   4  39  21   0|1585M  529M  205M 5406M|  19k   14k|   0  8084k|   0   627 |5526  9283 |2.97 2.25 1.35|1.0 1.0  47|   0     0 |   0     0 |  9   42    0   28    0
Aug 01 18:13:51 ubuntu dstat.sh[91840]: 01-08 18:13:51| 19   6  49  27   0|1473M  638M  205M 5408M|  16k 8867 |   0    11M|   0   748 |5942    10k|2.97 2.25 1.35|  0 1.0  99|   0     0 |   0     0 |  9   40    0   28    0
Aug 01 18:13:52 ubuntu dstat.sh[91840]: 01-08 18:13:52|  9   3  59  27   0|1473M  636M  205M 5410M|  15k 7952 |   0  8315k|   0   720 |5085  9713 |2.97 2.25 1.35|  0 3.0  39|   0     0 |   0     0 |  9   40    0   27    0
Aug 01 18:13:53 ubuntu dstat.sh[91840]: 01-08 18:13:53|  8   3  60  27   0|1474M  633M  205M 5412M|  17k 9458 |   0    10M|   0   738 |5096  9833 |3.05 2.28 1.36|2.0 1.0  18|   0     0 |   0     0 |  9   40    0   27    0
Aug 01 18:13:54 ubuntu dstat.sh[91840]: 01-08 18:13:54|  6   3  60  28   0|1479M  626M  205M 5414M|  15k 7792 |   0  8751k|   0   689 |4945  9184 |3.05 2.28 1.36|  0 3.0  15|   0     0 |   0     0 |  9   40    0   25    0
Aug 01 18:13:55 ubuntu dstat.sh[91840]: 01-08 18:13:55|  9   2  59  29   0|1480M  624M  205M 5415M|  15k 7472 |   0  7254k|   0   565 |4486  8493 |3.05 2.28 1.36|  0 4.0  30|   0     0 |   0     0 |  9   40    0   25    0
Aug 01 18:13:56 ubuntu dstat.sh[91840]: 01-08 18:13:56| 14   2  57  24   0|1482M  621M  205M 5416M|  97k   90k|   0  8918k|   0   780 |5317    10k|3.05 2.28 1.36|2.0   0  21|   0     0 |   0     0 |  9   40    0   24    0
Aug 01 18:13:57 ubuntu dstat.sh[91840]: 01-08 18:13:57| 14   3  57  25   0|1485M  616M  205M 5418M|  83k   79k|   0  9430k|   0   640 |4781  9006 |3.05 2.28 1.36|  0 1.0   0|   0     0 |   0     0 |  9   40    0   24    0
Aug 01 18:13:58 ubuntu dstat.sh[91840]: 01-08 18:13:58|  8   2  61  28   0|1487M  612M  205M 5420M|  17k   13k|   0    10M|   0   707 |4559  9371 |2.96 2.27 1.37|  0 2.0   0|   0     0 |   0     0 |  9   40    0   17    0
Aug 01 18:13:59 ubuntu dstat.sh[91840]: 01-08 18:13:59|  5   2  62  28   0|1488M  608M  205M 5422M|  13k 8732 |   0  7659k|   0   523 |4221  8285 |2.96 2.27 1.37|  0 3.0   0|   0     0 |   0     0 |  9   40    0   17    0
Aug 01 18:14:00 ubuntu dstat.sh[91840]: 01-08 18:14:00|  8   3  56  33   0|1489M  605M  206M 5424M|  14k 7485 |   0    11M|   0   671 |5029  9410 |2.96 2.27 1.37|  0 2.0 2.0|   0     0 |   0     0 |  9   40    0   17    0
Aug 01 18:14:01 ubuntu dstat.sh[91840]: 01-08 18:14:01|  8   2  63  26   0|1491M  601M  206M 5426M|  18k   12k|   0    10M|   0   675 |4562  9400 |2.96 2.27 1.37|2.0 1.0   0|   0     0 |   0     0 |  9   40    0   17    0
Aug 01 18:14:02 ubuntu dstat.sh[91840]: 01-08 18:14:02|  8   3  62  25   0|1493M  597M  206M 5428M|  18k   12k|   0    11M|   0   803 |5209    10k|2.96 2.27 1.37|1.0 1.0   0|   0     0 |   0     0 |  9   40    0   13    0
Aug 01 18:14:03 ubuntu dstat.sh[91840]: 01-08 18:14:03|  9   2  63  25   0|1495M  593M  206M 5430M|  25k   12k|   0  9708k|   0   707 |4708  9480 |2.97 2.29 1.38|  0 2.0 9.0|   0     0 |   0     0 |  9   40    0   13    0
Aug 01 18:14:04 ubuntu dstat.sh[91840]: 01-08 18:14:04| 25   2  57  15   0|1496M  591M  206M 5431M|  11k 6386 |   0  7962k|   0   619 |4368  7666 |2.97 2.29 1.38|2.0   0 9.0|   0     0 |   0     0 |  9   38    0    9    0
Aug 01 18:14:05 ubuntu dstat.sh[91840]: 01-08 18:14:05| 25  11  62   1   0|1281M  806M  206M 5431M|7560  2217 |   0  2895k|   0   171 |2396  3516 |2.97 2.29 1.38|1.0   0 244|   0     0 |   0     0 |  9   32    0    9    0
Aug 01 18:14:06 ubuntu dstat.sh[91840]: 01-08 18:14:06| 22   4  72   1   0|1331M  756M  206M 5431M|5864  1661 |   0  2623k|   0   167 |1618  2074 |2.97 2.29 1.38|1.0   0 1.0|   0     0 |   0     0 |  9   32    0    9    0
Aug 01 18:14:07 ubuntu dstat.sh[91840]: 01-08 18:14:07| 23   4  71   2   0|1368M  719M  206M 5431M|  11k 3124 |   0  7293k|   0   446 |2438  3144 |2.97 2.29 1.38|1.0   0   0|   0     0 |   0     0 |  9   34    0    9    0
Aug 01 18:14:08 ubuntu dstat.sh[91840]: 01-08 18:14:08| 24   3  71   1   0|1267M  819M  206M 5431M|  81k   75k|   0  7134k|   0   415 |2638  3546 |2.81 2.26 1.37|1.0   0  27|   0     0 |   0     0 |  9   32    0    8    0
Aug 01 18:14:09 ubuntu dstat.sh[91840]: 01-08 18:14:09| 22   4  73   0   0|1318M  769M  206M 5431M|8122  1511 |   0  1971k|   0   118 |1314  1662 |2.81 2.26 1.37|1.0   0 2.0|   0     0 |   0     0 |  9   32    0    8    0
Aug 01 18:14:10 ubuntu dstat.sh[91840]: 01-08 18:14:10| 22   5  72   1   0|1374M  713M  206M 5431M|6994  1566 |   0  7098k|   0   420 |2239  2941 |2.81 2.26 1.37|1.0   0 2.0|   0     0 |   0     0 |  9   32    0    8    0
Aug 01 18:14:11 ubuntu dstat.sh[91840]: 01-08 18:14:11| 19  14  64   2   0|1264M  822M  206M 5431M|  15k 9970 |   0  7616k|   0   428 |3784  6152 |2.81 2.26 1.37|4.0   0 395|   0     0 |   0     0 |  9   32    0    8    0
Aug 01 18:14:12 ubuntu dstat.sh[91840]: 01-08 18:14:12| 19  36  42   1   0|1272M  814M  206M 5432M|7248  2758 | 507k 2630k|6.99   140 |5195    10k|2.81 2.26 1.37|2.0   0 1.0|   0     0 |   0     0 | 10   12    0    8   20
Aug 01 18:14:13 ubuntu dstat.sh[91840]: 01-08 18:14:13| 18  27  53   1   0|1258M  828M  206M 5432M|6149  1622 |   0  7502k|   0   407 |5045  9318 |2.66 2.24 1.37|2.0   0 572|   0     0 |   0     0 | 10   12    0    8   20
Aug 01 18:14:14 ubuntu dstat.sh[91840]: 01-08 18:14:14| 26  18  53   1   0|1281M  805M  206M 5432M|7462  1620 |   0  8010k|   0   482 |4419  9239 |2.66 2.24 1.37|3.0   0 270|   0     0 |   0     0 | 10   12    0    8   20
Aug 01 18:14:15 ubuntu dstat.sh[91840]: 01-08 18:14:15| 26  23  49   2   0|1315M  770M  206M 5433M|6972  1713 |   0  7601k|   0   414 |4620  9396 |2.66 2.24 1.37|3.0   0 343|   0     0 |   0     0 | 12   12    0    8   20
Aug 01 18:14:16 ubuntu dstat.sh[91840]: 01-08 18:14:16| 26  19  54   1   0|1337M  748M  206M 5432M|6522  1623 |   0  3687k|   0   212 |3908  7781 |2.66 2.24 1.37|3.0   0 256|   0     0 |   0     0 | 12   12    0    8   20
Aug 01 18:14:17 ubuntu dstat.sh[91840]: 01-08 18:14:17| 23  23  53   0   0|1369M  715M  206M 5433M|9605  1617 |   0    68k|   0  11.0 |3409  7237 |2.66 2.24 1.37|2.0   0 353|   0     0 |   0     0 | 14   12    0    8   20
Aug 01 18:14:18 ubuntu dstat.sh[91840]: 01-08 18:14:18| 25  15  60   0   0|1394M  689M  206M 5433M|6846  1623 |   0     0 |   0     0 |2669  6917 |2.61 2.24 1.38|3.0   0 125|   0     0 |   0     0 | 14   12    0    8   20
Aug 01 18:14:19 ubuntu dstat.sh[91840]: 01-08 18:14:19| 56   9  35   0   0|1551M  532M  206M 5433M|6230  1620 |   0     0 |   0     0 |1949  2518 |2.61 2.24 1.38| 14   0  21|   0     0 |   0     0 | 16   12    0    8   20
Aug 01 18:14:20 ubuntu dstat.sh[91840]: 01-08 18:14:20| 90  10   0   0   0|1676M  408M  206M 5433M|6497  1458 |   0   292k|   0  4.00 |1847  2127 |2.61 2.24 1.38| 16   0  15|   0     0 |   0     0 | 16   12    0    8   20
Aug 01 18:14:21 ubuntu dstat.sh[91840]: 01-08 18:14:21| 86  14   0   0   0|1957M  126M  206M 5433M|8788  1620 |   0  8193B|   0  2.00 |1911  2196 |2.61 2.24 1.38| 14   0  14|   0     0 |   0     0 | 16   12    0    8   20
Aug 01 18:14:22 ubuntu dstat.sh[91840]: 01-08 18:14:22| 26  16  50   8   0|1924M  202M  204M 5400M|8166  1614 | 506k 5061k|16.9   356 |3266  4383 |2.61 2.24 1.38|2.0   0 141|   0     0 |   0     0 | 16   12    0    8   20
Aug 01 18:14:23 ubuntu dstat.sh[91840]: 01-08 18:14:23| 11  15  70   4   0|1923M  202M  204M 5401M|9523  1624 | 277k   16k|9.02  4.01 |2622  4070 |2.48 2.22 1.37|1.0   0 285|   0     0 |   0     0 | 16   12    0    8   20
Aug 01 18:14:24 ubuntu dstat.sh[91840]: 01-08 18:14:24| 20  18  61   0   0|1914M  211M  204M 5401M|8870  1620 |  84k   12k|2.00  3.00 |3918  8520 |2.48 2.22 1.37|1.0   0 161|   0     0 |   0     0 | 16   12    0    8   20
Aug 01 18:14:25 ubuntu dstat.sh[91840]: 01-08 18:14:25| 27  11  58   2   0|1953M  171M  204M 5402M|6686  1721 |1009k    0 |27.0     0 |2517  3907 |2.48 2.22 1.37|1.0   0 149|   0     0 |   0     0 | 16   12    0    8   20
Aug 01 18:14:26 ubuntu dstat.sh[91840]: 01-08 18:14:26| 24   3  71   1   0|1979M  144M  204M 5402M|  15k 1719 |  20k    0 |3.00     0 |1637  2355 |2.48 2.22 1.37|1.0   0  22|   0     0 |   0     0 | 17   12    0    8   20
Aug 01 18:14:27 ubuntu dstat.sh[91840]: 01-08 18:14:27|  9   6  83   0   1|1991M  132M  204M 5402M|9743  4248 |   0   276k|   0  2.00 |1709  2746 |2.48 2.22 1.37|1.0   0  91|   0     0 |   0     0 | 17   12    0    9   20
Aug 01 18:14:28 ubuntu dstat.sh[91840]: 01-08 18:14:28| 23   3  71   1   0|2037M  127M  203M 5364M|6475  1619 |   0  2422k|   0   326 |2196  2320 |2.36 2.20 1.37|1.0   0 1.0|   0     0 |   0     0 | 17   12    0    9   20
Aug 01 18:14:29 ubuntu dstat.sh[91840]: 01-08 18:14:29| 24   4  70   3   0|2055M  126M  203M 5347M| 302k  296k| 700k  448k|7.00  39.0 |2963  5770 |2.36 2.20 1.37|1.0   0   0|   0     0 |   0     0 | 17   14    0   14    0
Aug 01 18:14:30 ubuntu dstat.sh[91840]: 01-08 18:14:30| 11  20  68   1   0|1999M  182M  203M 5348M|6278  1512 | 792k   12k|16.0  3.00 |2852  4607 |2.36 2.20 1.37|2.0   0 341|   0     0 |   0     0 | 17   14    0   14    0
Aug 01 18:14:31 ubuntu dstat.sh[91840]: 01-08 18:14:31|  9  14  71   5   0|1998M  182M  203M 5348M|8734  1568 |  48k 4100B|8.01  1.00 |2663  4158 |2.36 2.20 1.37|1.0   0 267|   0     0 |   0     0 | 17   14    0   13    0
Aug 01 18:14:32 ubuntu dstat.sh[91840]: 01-08 18:14:32| 12  19  68   0   0|1997M  183M  203M 5348M|5947  1620 |   0    32k|   0  8.00 |2872  4708 |2.36 2.20 1.37|1.0   0 323|   0     0 |   0     0 | 17   14    0   13    0
Aug 01 18:14:33 ubuntu dstat.sh[91840]: 01-08 18:14:33| 20  16  62   1   0|1990M  189M  203M 5348M|5744  1616 | 247k 8174B|11.0  2.00 |4603  8102 |2.36 2.20 1.37|4.0   0 120|   0     0 |   0     0 | 17   14    0    7    0
Aug 01 18:14:34 ubuntu dstat.sh[91840]: 01-08 18:14:34| 44  13  42   1   0|2083M  128M  202M 5320M|5951  1991 | 750k 2875k|16.0   378 |3216  3974 |2.25 2.18 1.37|3.0   0 145|   0     0 |   0     0 | 17   15    0    7    0
Aug 01 18:14:35 ubuntu dstat.sh[91840]: 01-08 18:14:35| 54  10  35   2   0|2165M  129M  201M 5240M|7857  2763 | 104k 4097B|5.00  1.00 |2217    12k|2.25 2.18 1.37|2.0   0  34|   0     0 |   0     0 | 17   15    0    7    0
Aug 01 18:14:36 ubuntu dstat.sh[91840]: 01-08 18:14:36| 48   5  44   1   0|2210M  127M  199M 5198M|6072  1620 | 672k    0 |39.0     0 |3092  4792 |2.25 2.18 1.37|4.0   0   0|   0     0 |   0     0 | 17   15    0    7    0
Aug 01 18:14:37 ubuntu dstat.sh[91840]: 01-08 18:14:37| 39   5  49   6   0|2246M  129M  197M 5165M|  64k   58k|3873k 6527k|59.9   387 |4775  6370 |2.25 2.18 1.37|  0 1.0 3.0|   0     0 |   0     0 | 17   30    0    7    0
Aug 01 18:14:38 ubuntu dstat.sh[91840]: 01-08 18:14:38| 12  14  68   5   0|2257M  130M  196M 5154M|7151  1622 |3716k  168k|75.1  13.0 |2899  4259 |2.25 2.18 1.37|1.0   0 251|   0     0 |   0     0 | 17   30    0    7    0
Aug 01 18:14:39 ubuntu dstat.sh[91840]: 01-08 18:14:39| 13  11  74   1   0|2264M  129M  196M 5147M|7694  2944 | 200k  352k|23.0  22.0 |3093  4902 |2.23 2.17 1.37|  0   0  53|   0     0 |   0     0 | 17   30    0    7    0
Aug 01 18:14:40 ubuntu dstat.sh[91840]: 01-08 18:14:40|  6   2  90   1   0|2251M  141M  196M 5148M| 170k 5887 | 821k  160k|9.01  3.00 |1363  1980 |2.23 2.17 1.37|  0 1.0 4.0|   0     0 |   0     0 | 17   30    0    7    1
Aug 01 18:14:41 ubuntu dstat.sh[91840]: 01-08 18:14:41| 11   6  72  10   0|2269M  119M  196M 5152M|7328  1632 |3289k 1680k|51.0  99.0 |2014  2854 |2.23 2.17 1.37|  0 1.0  27|   0     0 |   0     0 | 17   30    0    8    0
Aug 01 18:14:42 ubuntu dstat.sh[91840]: 01-08 18:14:42| 13   7  70   8   0|2260M  142M  196M 5139M|6972  1618 | 236k 6143k|17.0   548 |3177  3368 |2.23 2.17 1.37|1.0   0  39|   0     0 |   0     0 | 17   30    0    8    0
Aug 01 18:14:43 ubuntu dstat.sh[91840]: 01-08 18:14:43| 12  10  66  11   0|2261M  161M  194M 5121M|7838  1727 |1005k   42M|31.0   158 |2843  3322 |2.23 2.17 1.37|  0 1.0  74|   0     0 |   0     0 | 17   30    0    8    0
Aug 01 18:14:44 ubuntu dstat.sh[91840]: 01-08 18:14:44| 15   3  71   9   0|2284M  133M  194M 5126M|6527  1456 |5162k    0 | 118     0 |1722  2367 |2.13 2.15 1.37|1.0   0  21|   0     0 |   0     0 | 17   30    0    8    0
Aug 01 18:14:45 ubuntu dstat.sh[91840]: 01-08 18:14:45| 19   7  72   1   0|2253M  205M  194M 5086M|  16k 1349 | 116k 4094B|8.99  1.00 |2117  3262 |2.13 2.15 1.37|1.0   0  99|   0     0 |   0     0 | 17   30    0    8    0
Aug 01 18:14:46 ubuntu dstat.sh[91840]: 01-08 18:14:46| 12  11  70   5   0|2248M  208M  195M 5088M|  10k 3022 |1879k   12k|72.0  2.00 |2361  3610 |2.13 2.15 1.37|2.0   0 181|   0     0 |   0     0 | 17   30    0    9    0
Aug 01 18:14:47 ubuntu dstat.sh[91840]: 01-08 18:14:47| 18  13  61   5   0|2240M  214M  195M 5088M|5702  1190 | 405k    0 |22.0     0 |3767  8221 |2.13 2.15 1.37|2.0   0  93|   0     0 |   0     0 | 17   30    0    9    0
Aug 01 18:14:48 ubuntu dstat.sh[91840]: 01-08 18:14:48|  3   3  90   4   0|2253M  199M  195M 5090M|6898  1294 |1239k  264k|35.0  2.00 |1525  2488 |2.13 2.15 1.37|  0   0  36|   0     0 |   0     0 | 17   30    0    9    0
Aug 01 18:14:49 ubuntu dstat.sh[91840]: 01-08 18:14:49|  1   1  97   0   0|2253M  199M  195M 5090M|7267  1618 |  68k    0 |2.00     0 |1185  1883 |1.96 2.12 1.36|  0   0 3.0|   0     0 |   0     0 | 17   30    0    9    0
Aug 01 18:14:50 ubuntu dstat.sh[91840]: 01-08 18:14:50|  2   1  97   0   0|2253M  199M  195M 5090M|6552  1568 |   0     0 |   0     0 |1189  1934 |1.96 2.12 1.36|  0   0 5.0|   0     0 |   0     0 | 17   30    0    9    0
Aug 01 18:14:51 ubuntu dstat.sh[91840]: 01-08 18:14:51|  1   1  96   0   0|2242M  210M  195M 5090M|5935  1566 |   0     0 |   0     0 |1112  1831 |1.96 2.12 1.36|  0   0 1.0|   0     0 |   0     0 | 17   30    0    9    0
Aug 01 18:14:52 ubuntu dstat.sh[91840]: 01-08 18:14:52| 17  15  66   0   0|2238M  214M  195M 5090M|9130  1620 | 100k 8194B|10.0  2.00 |4453  8079 |1.96 2.12 1.36|1.0   0 189|   0     0 |   0     0 | 17   30    0    9    0
Aug 01 18:14:53 ubuntu dstat.sh[91840]: 01-08 18:14:53| 25  22  53   0   0|2261M  191M  195M 5090M|9878  1622 | 232k  108k|6.01  3.00 |5578    10k|1.96 2.12 1.36|1.0   0 267|   0     0 |   0     0 | 17   30    0    9    0
Aug 01 18:14:54 ubuntu dstat.sh[91840]: 01-08 18:14:54| 16  19  59   3   0|2284M  166M  195M 5092M|9095  1801 |1070k 4090B|42.9  1.00 |4417  8307 |1.97 2.12 1.37|1.0   0 264|   0     0 |   0     0 | 18   30    0    9    0
Aug 01 18:14:55 ubuntu dstat.sh[91840]: 01-08 18:14:55| 22  20  57   0   0|2303M  146M  195M 5091M|6544  1720 |  24k  252k|4.00  11.0 |5156  8360 |1.97 2.12 1.37|  0   0 180|   0     0 |   0     0 | 18   30    0    9    0
Aug 01 18:14:56 ubuntu dstat.sh[91840]: 01-08 18:14:56|  5   7  88   0   0|2304M  145M  195M 5091M|6969  1722 |   0     0 |   0     0 |1912  3185 |1.97 2.12 1.37|1.0   0 101|   0     0 |   0     0 | 20   30    0    9    0
Aug 01 18:14:57 ubuntu dstat.sh[91840]: 01-08 18:14:57| 24  17  59   0   0|2292M  158M  195M 5091M|  31k   26k|   0     0 |   0     0 |4249  9107 |1.97 2.12 1.37| 29   0 187|   0     0 |   0     0 | 20   32    0    9    0
Aug 01 18:14:58 ubuntu dstat.sh[91840]: 01-08 18:14:58| 12  19  66   0   1|2304M  145M  195M 5092M|8883  2379 |   0    12k|   0  3.00 |3536  5962 |1.97 2.12 1.37|9.0   0 360|   0     0 |   0     0 | 20   32    0    9    0
Aug 01 18:14:59 ubuntu dstat.sh[91840]: 01-08 18:14:59| 19  19  61   0   0|2287M  162M  195M 5092M|9601  1761 |   0    24k|   0  6.01 |4168  8247 |1.89 2.10 1.36|3.0   0 225|   0     0 |   0     0 | 20   32    0    9    0
Aug 01 18:15:00 ubuntu dstat.sh[91840]: 01-08 18:15:00| 32  21  46   1   0|2319M  146M  194M 5077M|7615  1512 |4096B 3740k|1.00   334 |4342  8353 |1.89 2.10 1.36|1.0 1.0 320|   0     0 |   0     0 | 20   32    0    9    0
Aug 01 18:15:01 ubuntu dstat.sh[91840]: 01-08 18:15:01| 38  18  38   5   0|2374M  130M  194M 5040M|  21k 1619 | 576k  448k|40.0  89.0 |4043  8985 |1.89 2.10 1.36|9.0 1.0  94|   0     0 |   0     0 | 20   32    0    9    0
Aug 01 18:15:02 ubuntu dstat.sh[91840]: 01-08 18:15:02| 40  18  39   2   0|2382M  120M  194M 5042M|6950  1567 |1325k    0 |39.0     0 |5253  8876 |1.89 2.10 1.36|6.0   0 186|   0     0 |   0     0 | 20   32    0    9    0
Aug 01 18:15:03 ubuntu dstat.sh[91840]: 01-08 18:15:03| 42  26  29   1   0|2451M  134M  193M 4962M| 134k  130k|1887k 3787k|59.9   443 |8581    15k|1.89 2.10 1.36|6.0   0 309|   0     0 |   0     0 | 20   38    0   14    2
Aug 01 18:15:04 ubuntu dstat.sh[91840]: 01-08 18:15:04| 43  23  31   2   0|2491M  135M  193M 4922M|  32k   27k| 879k  851k|36.1   139 |5650  9247 |2.14 2.14 1.38| 21   0 201|   0     0 |   0     0 | 18   32    0   18    2
Aug 01 18:15:05 ubuntu dstat.sh[91840]: 01-08 18:15:05| 44  24  30   1   0|2483M  168M  193M 4895M|  79k   75k| 407k 1246k|22.0   141 |5741  9080 |2.14 2.14 1.38|3.0   0 200|   0     0 |   0     0 | 20   40    0   18    2
Aug 01 18:15:06 ubuntu dstat.sh[91840]: 01-08 18:15:06| 29  19  51   0   0|2488M  163M  193M 4896M|7069  1620 |  20k    0 |2.00     0 |5462  9660 |2.14 2.14 1.38|1.0   0 139|   0     0 |   0     0 | 20   40    0   18    2
Aug 01 18:15:07 ubuntu dstat.sh[91840]: 01-08 18:15:07| 22  14  62   1   0|2310M  340M  193M 4896M|9886  2347 | 292k    0 |21.0     0 |2127  3514 |2.14 2.14 1.38|3.0   0 163|   0     0 |   0     0 | 20   32    0   23    0
