-- Logs begin at Mon 2022-08-08 00:24:31 UTC, end at Mon 2022-08-08 02:23:37 UTC. --
Aug 08 01:45:21 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Aug 08 01:45:22 ubuntu dstat.sh[98046]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Aug 08 01:45:22 ubuntu dstat.sh[98046]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Aug 08 02:13:54 ubuntu dstat.sh[98046]: 08-08 02:13:54| 30   5  58   5   0|6137M 1108M   73M  628M| 680k  676k|   0  1749k|   0   270 |6182    11k|1.33 1.51 1.62|3.0   0 2.0|   0     0 |   0     0 | 25  414    0  172    8
Aug 08 02:13:55 ubuntu dstat.sh[98046]: 08-08 02:13:55| 41   7  48   4   0|6139M 1106M   73M  629M| 537k  532k| 132k 1386k|2.00   145 |4610  7582 |1.33 1.51 1.62|1.0   0  15|   0     0 |   0     0 | 25  414    0  172    8
Aug 08 02:13:56 ubuntu dstat.sh[98046]: 08-08 02:13:56| 35   2  60   3   1|6139M 1105M   73M  629M| 691k  686k|  16k  893k|4.00   102 |4065  6916 |1.33 1.51 1.62|1.0   0   0|   0     0 |   0     0 | 25  415    0  167    8
Aug 08 02:13:57 ubuntu dstat.sh[98046]: 08-08 02:13:57| 34   5  52   8   0|6144M 1096M   73M  633M| 484k  477k|3897k  656k| 130  72.0 |4016  6231 |1.39 1.52 1.62|1.0   0  11|   0     0 |   0     0 | 25  415    0  169    8
Aug 08 02:13:58 ubuntu dstat.sh[98046]: 08-08 02:13:58| 34   8  53   4   0|6143M 1096M   73M  634M| 251k  246k| 552k  591k|47.6  48.6 |3479  5505 |1.39 1.52 1.62|2.0 1.0  23|   0     0 |   0     0 | 25  417    0  166    8
Aug 08 02:13:59 ubuntu dstat.sh[98046]: 08-08 02:13:59| 18   5  58  21   0|6150M 1071M   73M  652M| 285k  278k|  19M  693k| 254  76.3 |3979  6517 |1.39 1.52 1.62|4.0   0 6.2|   0     0 |   0     0 | 25  416    0  166    8
Aug 08 02:14:00 ubuntu dstat.sh[98046]: 08-08 02:14:00| 18  12  66   2   0|6160M 1059M   73M  654M|  54k   49k|1175k  160k|16.0  8.99 |5345  8542 |1.39 1.52 1.62|4.0   0 3.0|   0     0 |   0     0 | 26  415    0  161    8
Aug 08 02:14:01 ubuntu dstat.sh[98046]: 08-08 02:14:01| 39   4  42  13   0|6175M 1044M   73M  654M| 422k  417k|  14M 8238k| 517   636 |8816    13k|1.39 1.52 1.62|1.0 1.0   0|   0     0 |   0     0 | 26  415    0  161    8
Aug 08 02:14:02 ubuntu dstat.sh[98046]: 08-08 02:14:02| 43   5  48   4   0|6240M  979M   73M  654M| 522k  516k|5455k  709k| 179   111 |5655  8628 |1.44 1.53 1.62|3.0   0 9.0|   0     0 |   0     0 | 26  417    0  159    8
Aug 08 02:14:03 ubuntu dstat.sh[98046]: 08-08 02:14:03| 39   3  56   0   0|6272M  946M   73M  655M| 107k   86k|   0   304k|   0  28.0 |3710  5496 |1.44 1.53 1.62|2.0   0 3.0|   0     0 |   0     0 | 26  417    0  159    8
Aug 08 02:14:04 ubuntu dstat.sh[98046]: 08-08 02:14:04| 34   5  57   2   0|6298M  920M   73M  655M| 154k  148k|  12k 1100k|2.00   107 |4462  7328 |1.44 1.53 1.62|2.0   0 6.0|   0     0 |   0     0 | 26  415    0  155    8
Aug 08 02:14:05 ubuntu dstat.sh[98046]: 08-08 02:14:05| 36   3  60   0   0|6315M  903M   73M  654M|  72k   60k|   0   308k|   0  15.0 |3541  5687 |1.44 1.53 1.62|4.0   0 8.0|   0     0 |   0     0 | 26  416    0  155    8
Aug 08 02:14:06 ubuntu dstat.sh[98046]: 08-08 02:14:06| 34   7  57   1   0|6300M  918M   73M  655M|1192k   82k|   0  1928k|52.0   102 |5073  7207 |1.44 1.53 1.62|3.0   0  45|   0     0 |   0     0 | 26  417    0  150    8
Aug 08 02:14:07 ubuntu dstat.sh[98046]: 08-08 02:14:07| 43   4  52   2   0|6301M  917M   73M  655M| 234k  215k| 148k  908k|11.0  98.0 |5511  7299 |1.48 1.54 1.62|2.0   0 5.0|   0     0 |   0     0 | 26  417    0  150    8
Aug 08 02:14:08 ubuntu dstat.sh[98046]: 08-08 02:14:08| 38   4  41  15   0|6301M  914M   75M  655M| 272k  265k|2255k  760k| 145  86.0 |5854  7515 |1.48 1.54 1.62|3.0 1.0 1.0|   0     0 |   0     0 | 26  416    0  148    7
Aug 08 02:14:09 ubuntu dstat.sh[98046]: 08-08 02:14:09| 36   5  37  23   0|6315M  898M   78M  655M| 157k  137k|3165k  664k| 238  68.0 |4364  7054 |1.48 1.54 1.62|2.0 1.0   0|   0     0 |   0     0 | 26  412    0  151    7
Aug 08 02:14:10 ubuntu dstat.sh[98046]: 08-08 02:14:10| 42   9  43   6   0|6314M  897M   78M  656M|1482k  395k|2461k 2409k| 204   241 |8555    12k|1.48 1.54 1.62|1.0   0  12|   0     0 |   0     0 | 26  414    0  146    7
Aug 08 02:14:11 ubuntu dstat.sh[98046]: 08-08 02:14:11| 42   6  50   2   0|6303M  907M   78M  657M| 332k  325k| 495k 8703k|32.0   155 |6287  7190 |1.48 1.54 1.62|4.0 1.0  11|   0     0 |   0     0 | 26  414    0  150    7
Aug 08 02:14:12 ubuntu dstat.sh[98046]: 08-08 02:14:12| 31   3  64   1   0|6300M  910M   78M  657M|  51k   46k| 199k 5236k|14.0  95.7 |3889  5734 |1.68 1.58 1.64|6.0   0   0|   0     0 |   0     0 | 26  412    0  142    9
Aug 08 02:14:13 ubuntu dstat.sh[98046]: 08-08 02:14:13| 39   7  51   3   0|6307M  903M   78M  657M|  81k   68k| 436k   14M|       234 |5080  8505 |1.68 1.58 1.64|2.0 1.0  41|   0     0 |   0     0 | 26  413    0  143    9
Aug 08 02:14:14 ubuntu dstat.sh[98046]: 08-08 02:14:14| 36   3  59   1   0|6307M  903M   78M  657M| 162k  153k| 182k  521k|27.0  59.0 |4098  6328 |1.68 1.58 1.64|1.0   0 2.0|   0     0 |   0     0 | 26  411    0  136    9
Aug 08 02:14:15 ubuntu dstat.sh[98046]: 08-08 02:14:15| 37   7  54   2   0|6155M 1053M   79M  658M| 499k  494k| 707k  909k|8.01   115 |4073  7611 |1.68 1.58 1.64|4.0   0  26|   0     0 |   0     0 | 25  411    0  136    9
Aug 08 02:14:16 ubuntu dstat.sh[98046]: 08-08 02:14:16| 31   4  59   5   0|6154M 1054M   79M  658M| 647k  644k|   0  2407k|   0   346 |5023  8629 |1.68 1.58 1.64|4.0   0 5.0|   0     0 |   0     0 | 25  411    0  116    9
Aug 08 02:14:17 ubuntu dstat.sh[98046]: 08-08 02:14:17| 22   3  72   1   0|6154M 1054M   79M  659M| 264k  257k|   0   798k|   0   115 |3759  6301 |1.55 1.55 1.63|  0   0   0|   0     0 |   0     0 | 25  412    0  116    9
Aug 08 02:14:18 ubuntu dstat.sh[98046]: 08-08 02:14:18| 12   1  85   2   0|6154M 1054M   79M  659M| 144k  134k|   0   999k|   0   108 |3057  5226 |1.55 1.55 1.63|1.0   0   0|   0     0 |   0     0 | 25  413    0   86    9
Aug 08 02:14:19 ubuntu dstat.sh[98046]: 08-08 02:14:19| 34   3  60   3   0|6147M 1060M   79M  659M| 549k  545k|   0  1848k|   0   240 |4789  8475 |1.55 1.55 1.63|1.0   0   0|   0     0 |   0     0 | 25  413    0   89    9
Aug 08 02:14:20 ubuntu dstat.sh[98046]: 08-08 02:14:20| 28   3  61   5   0|6147M 1061M   79M  659M| 466k  462k|   0  1383k|   0   194 |5293  9318 |1.55 1.55 1.63|1.0   0   0|   0     0 |   0     0 | 25  412    0   71    9
Aug 08 02:14:21 ubuntu dstat.sh[98046]: 08-08 02:14:21| 28   5  64   4   0|6147M 1060M   79M  660M| 482k  476k|   0  1420k|   0   180 |5659    10k|1.55 1.55 1.63|3.0   0   0|   0     0 |   0     0 | 25  412    0   74    9
Aug 08 02:14:22 ubuntu dstat.sh[98046]: 08-08 02:14:22| 29   5  65   1   0|6154M 1045M   79M  667M|  31M   31M|   0  1168k|   0   143 |4621  8377 |1.58 1.56 1.63|1.0   0   0|   0     0 |   0     0 | 25  412    0   89    9
Aug 08 02:14:23 ubuntu dstat.sh[98046]: 08-08 02:14:23| 29   4  66   0   0|6181M 1010M   79M  676M|2510k 2505k|   0    16M|   0  85.0 |2737  4502 |1.58 1.56 1.63|1.0   0 3.0|   0     0 |   0     0 | 25  411    0   91    9
Aug 08 02:14:24 ubuntu dstat.sh[98046]: 08-08 02:14:24| 26   5  67   1   0|6175M 1016M   79M  676M|  84k   76k|   0   648k|   0  58.0 |2789  4315 |1.58 1.56 1.63|1.0   0 8.0|   0     0 |   0     0 | 25  411    0   89    9
Aug 08 02:14:25 ubuntu dstat.sh[98046]: 08-08 02:14:25| 18   5  77   0   0|6148M 1043M   79M  676M| 106k   89k|   0   564k|   0  58.0 |3230  5063 |1.58 1.56 1.63|1.0   0  12|   0     0 |   0     0 | 25  412    0   89    9
Aug 08 02:14:26 ubuntu dstat.sh[98046]: 08-08 02:14:26| 20   3  75   1   0|6147M 1043M   79M  676M| 320k  312k|   0   577k|   0  61.1 |4510  8229 |1.58 1.56 1.63|1.0   0   0|   0     0 |   0     0 | 25  412    0   89    9
Aug 08 02:14:27 ubuntu dstat.sh[98046]: 08-08 02:14:27| 10   2  87   0   0|6147M 1042M   79M  676M|  80k   72k|   0   356k|   0  38.0 |2676  4267 |1.46 1.53 1.62|  0   0 4.0|   0     0 |   0     0 | 25  411    0   89    9
Aug 08 02:14:28 ubuntu dstat.sh[98046]: 08-08 02:14:28|  9   2  89   1   0|6148M 1042M   79M  676M|  57k   41k|   0   388k|   0  38.0 |2531  4147 |1.46 1.53 1.62|  0   0 8.0|   0     0 |   0     0 | 25  412    0   88    9
Aug 08 02:14:29 ubuntu dstat.sh[98046]: 08-08 02:14:29|  9   6  83   1   0|6153M 1036M   79M  676M|1192k   84k|   0   423k|51.9  40.9 |4288  6031 |1.46 1.53 1.62|2.0 1.0  45|   0     0 |   0     0 | 25  413    0   88    9
Aug 08 02:14:30 ubuntu dstat.sh[98046]: 08-08 02:14:30| 18   4  76   1   0|6177M 1012M   79M  676M|  73k   52k|  16k  481k|1.00  48.1 |2586  4075 |1.46 1.53 1.62|1.0   0 5.0|   0     0 |   0     0 | 25  412    0   90    9
Aug 08 02:14:31 ubuntu dstat.sh[98046]: 08-08 02:14:31| 28   4  68   0   0|6174M 1016M   79M  676M|  71k   66k|   0   368k|   0  40.0 |2490  3773 |1.46 1.53 1.62|2.0   0 5.0|   0     0 |   0     0 | 25  412    0   91    9
Aug 08 02:14:32 ubuntu dstat.sh[98046]: 08-08 02:14:32| 25   5  65   3   0|6171M 1018M   79M  677M|  43k   38k|   0  8072k|   0   631 |3286  3271 |1.42 1.52 1.62|1.0   0 6.0|   0     0 |   0     0 | 25  412    0   90    9
Aug 08 02:14:33 ubuntu dstat.sh[98046]: 08-08 02:14:33| 28   5  66   1   0|6180M 1009M   79M  677M|1183k   79k|1057k  236k|51.0  21.0 |3332  3779 |1.42 1.52 1.62|1.0   0  11|   0     0 |   0     0 | 25  412    0   91    9
Aug 08 02:14:34 ubuntu dstat.sh[98046]: 08-08 02:14:34| 24   9  59   8   0|6165M 1024M   79M  677M|4014k   18M|3368k 1042M| 168   310 |  13k 9010 |1.42 1.52 1.62|1.0   0  60|   0     0 |   0     0 | 25  412    0   91    9
Aug 08 02:14:35 ubuntu dstat.sh[98046]: 08-08 02:14:35| 24   6  71   0   0|6153M 1036M   79M  677M|  59k   52k|   0   264k|           |2952  4962 |1.42 1.52 1.62|  0   0  27|   0     0 |   0     0 | 25  412    0   92    9
Aug 08 02:14:36 ubuntu dstat.sh[98046]: 08-08 02:14:36| 12   3  82   2   0|6157M 1047M   79M  661M| 106k   94k|   0   896k|   0   100 |3470  5432 |1.42 1.52 1.62|  0   0   0|   0     0 |   0     0 | 25  411    0   92    9
Aug 08 02:14:37 ubuntu dstat.sh[98046]: 08-08 02:14:37| 14   2  82   1   0|6157M 1047M   79M  662M| 217k  209k|   0  2148k|   0   171 |3371  5268 |1.39 1.52 1.61|  0   0   0|   0     0 |   0     0 | 25  411    0   89    9
Aug 08 02:14:38 ubuntu dstat.sh[98046]: 08-08 02:14:38| 21   4  75   2   0|6148M 1056M   79M  662M| 328k  323k|   0   838k|   0   103 |3243  5527 |1.39 1.52 1.61|2.0   0   0|   0     0 |   0     0 | 25  411    0   91    9
Aug 08 02:14:39 ubuntu dstat.sh[98046]: 08-08 02:14:39|  8   2  87   1   0|6148M 1056M   79M  662M| 105k  101k|   0   607k|   0  79.9 |2788  4780 |1.39 1.52 1.61|2.0   0   0|   0     0 |   0     0 | 25  412    0   89    9
Aug 08 02:14:40 ubuntu dstat.sh[98046]: 08-08 02:14:40| 15   3  78   4   0|6148M 1056M   79M  662M| 193k  186k|  60k 1413k|15.0   230 |3765  6678 |1.39 1.52 1.61|  0   0   0|   0     0 |   0     0 | 25  411    0   89    9
Aug 08 02:14:41 ubuntu dstat.sh[98046]: 08-08 02:14:41| 11   2  86   1   0|6148M 1056M   79M  662M| 190k  182k|   0   556k|   0  60.0 |2880  4730 |1.39 1.52 1.61|  0   0   0|   0     0 |   0     0 | 25  411    0   93    9
Aug 08 02:14:42 ubuntu dstat.sh[98046]: 08-08 02:14:42| 12   3  85   1   0|6148M 1055M   80M  662M| 211k  205k|   0   863k|   0  97.9 |2811  4943 |1.36 1.51 1.61|  0   0   0|   0     0 |   0     0 | 25  411    0   93    9
Aug 08 02:14:43 ubuntu dstat.sh[98046]: 08-08 02:14:43| 13   4  78   1   0|6147M 1056M   80M  663M| 165k  159k|   0   591k|   0  71.9 |3499  7989 |1.36 1.51 1.61|1.0   0  34|   0     0 |   0     0 | 25  411    0   90    9
Aug 08 02:14:44 ubuntu dstat.sh[98046]: 08-08 02:14:44| 15   3  79   3   0|6148M 1055M   80M  663M| 229k  216k|  12k  922k|2.00   123 |3574  6174 |1.36 1.51 1.61|2.0 1.0 2.0|   0     0 |   0     0 | 25  411    0   91    9
Aug 08 02:14:45 ubuntu dstat.sh[98046]: 08-08 02:14:45| 10   3  84   3   0|6148M 1055M   80M  663M| 138k  126k|   0   668k|   0  86.0 |3071  5383 |1.36 1.51 1.61|1.0   0   0|   0     0 |   0     0 | 25  412    0   86    9
Aug 08 02:14:46 ubuntu dstat.sh[98046]: 08-08 02:14:46| 28   4  63   3   0|6148M 1055M   80M  663M| 549k  540k|   0  1354k|   0   184 |5096  9850 |1.36 1.51 1.61|1.0   0   0|   0     0 |   0     0 | 25  412    0   89    9
Aug 08 02:14:47 ubuntu dstat.sh[98046]: 08-08 02:14:47| 22   4  71   3   0|6147M 1055M   80M  663M| 419k  412k|   0  1341k|   0   185 |4440  8237 |1.49 1.53 1.62|  0   0   0|   0     0 |   0     0 | 25  411    0   89    9
Aug 08 02:14:48 ubuntu dstat.sh[98046]: 08-08 02:14:48| 16   1  80   2   0|6148M 1054M   80M  663M| 297k  292k|   0   742k|   0  91.2 |3056  5494 |1.49 1.53 1.62|1.0 1.0   0|   0     0 |   0     0 | 25  412    0   89    9
Aug 08 02:14:49 ubuntu dstat.sh[98046]: 08-08 02:14:49| 11   2  84   2   0|6148M 1054M   80M  664M| 167k  163k|   0   812k|   0   114 |3136  5650 |1.49 1.53 1.62|1.0   0   0|   0     0 |   0     0 | 25  411    0   88    9
Aug 08 02:14:50 ubuntu dstat.sh[98046]: 08-08 02:14:50| 17   3  78   2   0|6148M 1054M   80M  664M| 260k  249k|   0   959k|   0   132 |3470  6101 |1.49 1.53 1.62|  0   0   0|   0     0 |   0     0 | 25  411    0   93    9
Aug 08 02:14:51 ubuntu dstat.sh[98046]: 08-08 02:14:51| 13   3  81   2   0|6148M 1054M   80M  664M| 212k  198k|   0   771k|   0  98.9 |3371  5889 |1.49 1.53 1.62|  0   0   0|   0     0 |   0     0 | 25  411    0   85    9
Aug 08 02:14:52 ubuntu dstat.sh[98046]: 08-08 02:14:52| 15   3  79   4   0|6148M 1052M   80M  665M| 288k  283k|   0  1749k|   0   237 |3488  5740 |1.37 1.51 1.61|  0   0   0|   0     0 |   0     0 | 25  412    0   87    9
Aug 08 02:14:53 ubuntu dstat.sh[98046]: 08-08 02:14:53| 11   2  86   1   0|6148M 1052M   80M  665M| 151k  145k|   0   505k|   0  63.1 |2667  4604 |1.37 1.51 1.61|  0 1.0   0|   0     0 |   0     0 | 25  412    0   83    9
Aug 08 02:14:54 ubuntu dstat.sh[98046]: 08-08 02:14:54| 14   3  79   3   0|6149M 1052M   80M  665M| 318k  310k|   0   914k|   0   134 |3779  6666 |1.37 1.51 1.61|  0   0 2.0|   0     0 |   0     0 | 25  411    0   86    9
Aug 08 02:14:55 ubuntu dstat.sh[98046]: 08-08 02:14:55| 23   3  74   2   0|6149M 1051M   80M  665M| 446k  440k|   0   753k|   0   101 |3659  6614 |1.37 1.51 1.61|1.0   0   0|   0     0 |   0     0 | 25  411    0   82    9
Aug 08 02:14:56 ubuntu dstat.sh[98046]: 08-08 02:14:56| 13   3  82   3   0|6149M 1051M   80M  665M| 207k  200k|   0   965k|   0   135 |3367  6115 |1.37 1.51 1.61|1.0   0   0|   0     0 |   0     0 | 25  412    0   83    9
Aug 08 02:14:57 ubuntu dstat.sh[98046]: 08-08 02:14:57| 10   2  85   1   0|6149M 1051M   80M  665M| 138k  126k|   0   750k|   0   112 |3269  5652 |1.26 1.48 1.60|1.0   0   0|   0     0 |   0     0 | 25  412    0   81    9
Aug 08 02:14:58 ubuntu dstat.sh[98046]: 08-08 02:14:58| 11   3  83   2   0|6149M 1051M   80M  665M| 170k  149k|   0   892k|   0   128 |3516  6242 |1.26 1.48 1.60|  0   0   0|   0     0 |   0     0 | 25  411    0   81    9
Aug 08 02:14:59 ubuntu dstat.sh[98046]: 08-08 02:14:59| 27   7  66   2   0|6154M 1034M   81M  676M|  33M   33M|   0  1159k|   0   147 |4615  8847 |1.26 1.48 1.60|1.0   0   0|   0     0 |   0     0 | 25  411    0  100   10
Aug 08 02:15:00 ubuntu dstat.sh[98046]: 08-08 02:15:00| 25   5  68   0   0|6186M  997M   81M  681M|  88k   83k|   0    16M|   0  67.0 |2540  4005 |1.26 1.48 1.60|2.0   0 6.0|   0     0 |   0     0 | 25  411    0  102    9
Aug 08 02:15:01 ubuntu dstat.sh[98046]: 08-08 02:15:01| 27   5  69   0   0|6185M  998M   81M  681M|  81k   75k|   0   236k|   0  22.0 |2376  3632 |1.26 1.48 1.60|2.0   0 3.0|   0     0 |   0     0 | 25  411    0  104    9
Aug 08 02:15:02 ubuntu dstat.sh[98046]: 08-08 02:15:02| 19   4  76   2   0|6150M 1033M   81M  681M| 109k   90k|   0  7168k|   0   597 |4133  4960 |1.16 1.46 1.59|  0   0  12|   0     0 |   0     0 | 25  412    0  104    9
Aug 08 02:15:03 ubuntu dstat.sh[98046]: 08-08 02:15:03| 11   3  87   1   0|6151M 1032M   81M  682M|  74k   59k|   0   340k|   0  31.0 |2648  4265 |1.16 1.46 1.59|  0   0 4.0|   0     0 |   0     0 | 25  411    0  104    9
Aug 08 02:15:04 ubuntu dstat.sh[98046]: 08-08 02:15:04|  6   2  89   0   0|6151M 1032M   81M  682M|  44k   37k|   0   208k|   0  14.0 |2176  3985 |1.16 1.46 1.59|  0   0  10|   0     0 |   0     0 | 25  412    0  104    9
Aug 08 02:15:05 ubuntu dstat.sh[98046]: 08-08 02:15:05| 10   4  83   1   0|6157M 1026M   81M  682M|1184k   80k|   0   264k|52.1  20.0 |3641  5030 |1.16 1.46 1.59|  0   0  44|   0     0 |   0     0 | 25  413    0  104    9
Aug 08 02:15:06 ubuntu dstat.sh[98046]: 08-08 02:15:06| 13   3  83   0   0|6171M 1011M   81M  682M| 112k   87k|  16k  263k|1.00  20.0 |2323  3506 |1.16 1.46 1.59|1.0   0 4.0|   0     0 |   0     0 | 25  412    0  108    9
Aug 08 02:15:07 ubuntu dstat.sh[98046]: 08-08 02:15:07| 27   6  66   1   0|6171M 1012M   81M  682M|  63k   53k|   0  1401k|   0  68.2 |2787  4047 |1.22 1.47 1.59|2.0   0 5.0|   0     0 |   0     0 | 25  413    0  108    9
Aug 08 02:15:08 ubuntu dstat.sh[98046]: 08-08 02:15:08| 27   7  66   0   0|6183M  999M   81M  682M|  55k   48k|   0   600k|   0  62.0 |2706  3919 |1.22 1.47 1.59|2.0   0  10|   0     0 |   0     0 | 25  413    0  108    9
Aug 08 02:15:09 ubuntu dstat.sh[98046]: 08-08 02:15:09| 25   8  64   1   0|6188M  994M   81M  682M|1128k   41k|1056k  400k|51.0  41.0 |3404  4590 |1.22 1.47 1.59|3.0   0  12|   0     0 |   0     0 | 25  412    0  108    9
Aug 08 02:15:10 ubuntu dstat.sh[98046]: 08-08 02:15:10| 29  10  53   7   0|6174M 1008M   81M  682M|4094k   18M|3417k 1042M| 180   410 |  13k   11k|1.22 1.47 1.59|2.0   0  61|   0     0 |   0     0 | 25  412    0  108    9
Aug 08 02:15:11 ubuntu dstat.sh[98046]: 08-08 02:15:11| 30   7  62   0   0|6165M 1017M   81M  682M|  51k   45k|   0   324k|           |2626  4203 |1.22 1.47 1.59|1.0   0  22|   0     0 |   0     0 | 25  412    0  106    9
Aug 08 02:15:12 ubuntu dstat.sh[98046]: 08-08 02:15:12| 15   4  78   1   0|6165M 1033M   81M  667M| 124k  108k|   0   688k|   0  76.0 |3469  5238 |1.13 1.44 1.59|  0 1.0 6.0|   0     0 |   0     0 | 25  411    0  107    9
Aug 08 02:15:13 ubuntu dstat.sh[98046]: 08-08 02:15:13| 21   4  71   4   0|6165M 1033M   81M  667M| 451k  444k|   0  1425k|   0   159 |4395  7270 |1.13 1.44 1.59|  0   0   0|   0     0 |   0     0 | 25  412    0  107    8
Aug 08 02:15:14 ubuntu dstat.sh[98046]: 08-08 02:15:14| 13   2  83   1   0|6165M 1032M   81M  667M| 201k  194k|   0   808k|   0  91.0 |3129  5103 |1.13 1.44 1.59|  0   0 2.0|   0     0 |   0     0 | 25  412    0  107    8
Aug 08 02:15:15 ubuntu dstat.sh[98046]: 08-08 02:15:15| 10   2  85   2   0|6162M 1035M   81M  667M| 125k  110k|   0   652k|   0  72.0 |2980  4854 |1.13 1.44 1.59|2.0   0   0|   0     0 |   0     0 | 25  412    0  108    8
Aug 08 02:15:16 ubuntu dstat.sh[98046]: 08-08 02:15:16| 15   3  78   2   0|6154M 1043M   81M  667M| 166k  152k|   0  1040k|   0   137 |3778  6164 |1.13 1.44 1.59|  0   0   0|   0     0 |   0     0 | 25  411    0  109    8
Aug 08 02:15:17 ubuntu dstat.sh[98046]: 08-08 02:15:17| 11   2  85   0   0|6154M 1043M   81M  667M| 181k  163k|   0   652k|   0  79.0 |3110  5057 |1.04 1.42 1.58|  0   0   0|   0     0 |   0     0 | 25  412    0  109    8
Aug 08 02:15:18 ubuntu dstat.sh[98046]: 08-08 02:15:18| 26   3  64   4   0|6153M 1043M   81M  667M| 440k  428k|   0  1466k|   0   204 |5267  9074 |1.04 1.42 1.58|  0 1.0   0|   0     0 |   0     0 | 25  413    0  110    8
Aug 08 02:15:19 ubuntu dstat.sh[98046]: 08-08 02:15:19| 26   4  65   2   0|6153M 1043M   81M  668M| 517k  511k|  64k 1220k|1.00   161 |5297    11k|1.04 1.42 1.58|1.0   0   0|   0     0 |   0     0 | 25  413    0  112    8
Aug 08 02:15:20 ubuntu dstat.sh[98046]: 08-08 02:15:20| 30   3  64   3   0|6153M 1043M   81M  668M| 421k  416k|   0  1043k|   0   129 |4656  8242 |1.04 1.42 1.58|2.0   0   0|   0     0 |   0     0 | 25  412    0  116    8
Aug 08 02:15:21 ubuntu dstat.sh[98046]: 08-08 02:15:21| 23   4  68   4   0|6154M 1042M   81M  668M| 485k  480k|   0  1338k|   0   191 |4629  8590 |1.04 1.42 1.58|2.0 1.0   0|   0     0 |   0     0 | 25  411    0  118    8
Aug 08 02:15:22 ubuntu dstat.sh[98046]: 08-08 02:15:22| 18   4  76   2   0|6155M 1041M   81M  668M| 246k  240k|   0   921k|   0   106 |3078  5416 |0.95 1.39 1.57|3.0   0 1.0|   0     0 |   0     0 | 25  411    0  109    8
Aug 08 02:15:23 ubuntu dstat.sh[98046]: 08-08 02:15:23|  9   2  87   1   0|6155M 1041M   81M  668M| 125k  118k|   0   628k|   0  87.0 |2841  4892 |0.95 1.39 1.57|2.0   0   0|   0     0 |   0     0 | 25  412    0  109    8
Aug 08 02:15:24 ubuntu dstat.sh[98046]: 08-08 02:15:24| 17   3  77   2   0|6155M 1040M   81M  669M| 348k  338k|   0  1116k|   0   139 |3587  6540 |0.95 1.39 1.57|  0   0 2.0|   0     0 |   0     0 | 25  411    0   88    8
Aug 08 02:15:25 ubuntu dstat.sh[98046]: 08-08 02:15:25| 19   3  78   0   0|6156M 1038M   81M  669M| 388k  380k|   0   224k|   0  14.0 |2413  4001 |0.95 1.39 1.57|1.0   0   0|   0     0 |   0     0 | 25  411    0   88    8
Aug 08 02:15:26 ubuntu dstat.sh[98046]: 08-08 02:15:26| 28   4  69   0   0|6163M 1032M   81M  669M| 589k  580k|   0   352k|   0  26.0 |3070  4981 |0.95 1.39 1.57|2.0   0   0|   0     0 |   0     0 | 25  412    0   89    8
Aug 08 02:15:27 ubuntu dstat.sh[98046]: 08-08 02:15:27| 23   4  71   1   0|6164M 1031M   82M  669M| 413k  399k|   0   935k|   0   127 |5045  9289 |0.96 1.39 1.56|  0   0   0|   0     0 |   0     0 | 25  411    0   91    8
Aug 08 02:15:28 ubuntu dstat.sh[98046]: 08-08 02:15:28| 13   3  82   2   0|6164M 1030M   82M  669M| 227k  206k|   0  1845k|   0   277 |3748  6214 |0.96 1.39 1.56|  0   0   0|   0     0 |   0     0 | 25  411    0   92    8
Aug 08 02:15:29 ubuntu dstat.sh[98046]: 08-08 02:15:29| 15   2  83   1   0|6164M 1030M   82M  669M| 216k  206k|   0   888k|   0   127 |3390  5773 |0.96 1.39 1.56|  0   0   0|   0     0 |   0     0 | 25  412    0   92    8
Aug 08 02:15:30 ubuntu dstat.sh[98046]: 08-08 02:15:30| 15   3  80   1   0|6164M 1030M   82M  670M| 253k  245k|   0   700k|   0  94.0 |3307  6410 |0.96 1.39 1.56|2.0   0   0|   0     0 |   0     0 | 25  413    0   91    8
Aug 08 02:15:31 ubuntu dstat.sh[98046]: 08-08 02:15:31| 27   4  66   2   0|6165M 1028M   82M  670M| 539k  532k|   0  1260k|   0   170 |5321  9575 |0.96 1.39 1.56|1.0   0   0|   0     0 |   0     0 | 25  412    0   94    8
Aug 08 02:15:32 ubuntu dstat.sh[98046]: 08-08 02:15:32| 24   3  71   2   0|6165M 1028M   82M  670M| 271k  263k|   0  1067k|   0   160 |3883  6547 |0.96 1.38 1.56|  0   0   0|   0     0 |   0     0 | 25  411    0   93    8
Aug 08 02:15:33 ubuntu dstat.sh[98046]: 08-08 02:15:33| 15   2  78   3   0|6167M 1026M   82M  670M| 234k  227k|   0  8184k|   0   656 |3877  4233 |0.96 1.38 1.56|1.0   0   0|   0     0 |   0     0 | 25  412    0   98    8
Aug 08 02:15:34 ubuntu dstat.sh[98046]: 08-08 02:15:34| 29   5  63   3   0|6168M 1025M   82M  670M| 417k  410k|   0  1538k|   0   222 |4936  8203 |0.96 1.38 1.56|1.0 1.0 2.0|   0     0 |   0     0 | 25  411    0  100    8
