-- Logs begin at Thu 2022-07-14 15:46:49 UTC, end at Thu 2022-07-14 17:14:10 UTC. --
Jul 14 16:36:24 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Jul 14 16:36:24 ubuntu dstat.sh[91502]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Jul 14 16:36:24 ubuntu dstat.sh[91502]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jul 14 17:03:49 ubuntu dstat.sh[91502]: 14-07 17:03:49| 13   2  83   1   0|5934M 1117M   86M  802M| 172k  153k|   0   253k|   0  36.1 |2819  4438 |1.44 1.78 1.68|1.0   0   0|   0     0 |   0     0 | 25  421    0  164    9
Jul 14 17:03:50 ubuntu dstat.sh[91502]: 14-07 17:03:50| 16   2  78   2   0|5933M 1117M   86M  803M| 292k  283k|   0  1041k|   0   168 |3902  6630 |1.44 1.78 1.68|  0   0   0|   0     0 |   0     0 | 25  421    0  165    8
Jul 14 17:03:51 ubuntu dstat.sh[91502]: 14-07 17:03:51| 13   3  82   0   0|5933M 1117M   86M  803M| 152k  128k|  28k  184k|3.00  28.0 |2832  4222 |1.44 1.78 1.68|  0   0 9.0|   0     0 |   0     0 | 25  419    0  166    8
Jul 14 17:03:52 ubuntu dstat.sh[91502]: 14-07 17:03:52|  8   3  89   0   0|5930M 1120M   86M  803M|  58k   44k|   0     0 |   0     0 |2260  3334 |1.44 1.78 1.68|1.0   0 4.0|   0     0 |   0     0 | 25  418    0  165    8
Jul 14 17:03:53 ubuntu dstat.sh[91502]: 14-07 17:03:53|  8   2  89   0   0|5934M 1116M   86M  803M|  31k   26k|   0   180k|   0  18.0 |2198  3656 |1.44 1.78 1.68|  0   0 8.0|   0     0 |   0     0 | 25  419    0  165    8
Jul 14 17:03:54 ubuntu dstat.sh[91502]: 14-07 17:03:54|  8   5  84   1   0|5942M 1108M   86M  804M|1162k   58k| 544k 4099B|61.0  1.00 |3684  4939 |1.32 1.75 1.67|  0   0  46|   0     0 |   0     0 | 25  419    0  165    8
Jul 14 17:03:55 ubuntu dstat.sh[91502]: 14-07 17:03:55| 14   4  79   1   0|5948M 1101M   86M  804M|  39k   31k|   0   160k|   0  18.0 |2196  3229 |1.32 1.75 1.67|2.0   0 2.0|   0     0 |   0     0 | 25  419    0  159    7
Jul 14 17:03:56 ubuntu dstat.sh[91502]: 14-07 17:03:56| 25   6  68   0   0|5984M 1034M  116M  804M| 223k  207k|8187B  204k|2.00  18.0 |2602  4731 |1.32 1.75 1.67|2.0   0 4.0|   0     0 |   0     0 | 25  423    0  164    7
Jul 14 17:03:57 ubuntu dstat.sh[91502]: 14-07 17:03:57| 17   7  62  11   0|5937M 1009M  186M  804M|1641k   74M|   0    50M|   0  16.0 |  11k 6762 |1.32 1.75 1.67|3.0 1.0   0|   0     0 |   0     0 | 25  423    0  163    7
Jul 14 17:03:58 ubuntu dstat.sh[91502]: 14-07 17:03:58| 14   6  63  16   0|5931M  964M  236M  804M|1662k   80M|   0    84M|   0  41.1 |  13k 7489 |1.32 1.75 1.67|1.0 1.0   0|   0     0 |   0     0 | 25  423    0  164    7
Jul 14 17:03:59 ubuntu dstat.sh[91502]: 14-07 17:03:59| 13   6  68  10   0|5979M  853M  297M  805M|1351k   57M|4108B   66M|1.00  45.1 |9483  8074 |1.38 1.75 1.68|1.0   0   0|   0     0 |   0     0 | 25  425    0  161    7
Jul 14 17:04:00 ubuntu dstat.sh[91502]: 14-07 17:04:00| 10   6  66  15   0|5931M  809M  386M  805M|1697k   81M|   0    50M|   0  58.8 |  13k 7075 |1.38 1.75 1.68|  0 1.0   0|   0     0 |   0     0 | 25  425    0  163    7
Jul 14 17:04:01 ubuntu dstat.sh[91502]: 14-07 17:04:01| 11   4  66  16   0|5938M  751M  436M  805M|1712k   77M|   0   107M|   0   686 |  14k   10k|1.38 1.75 1.68|3.0   0   0|   0     0 |   0     0 | 25  425    0  162    7
Jul 14 17:04:02 ubuntu dstat.sh[91502]: 14-07 17:04:02| 13   7  68  11   0|5930M  656M  536M  805M|1351k   63M|   0    50M|   0  8.00 |8639  4834 |1.38 1.75 1.68|  0 1.0   0|   0     0 |   0     0 | 25  425    0  163    7
Jul 14 17:04:03 ubuntu dstat.sh[91502]: 14-07 17:04:03| 13   4  68  13   0|5930M  605M  586M  805M|1674k   79M|   0    76M|   0  23.0 |  12k 7893 |1.38 1.75 1.68|  0 1.0   0|   0     0 |   0     0 | 25  425    0  162    7
Jul 14 17:04:04 ubuntu dstat.sh[91502]: 14-07 17:04:04| 15   4  67  13   0|5946M  538M  636M  805M|1580k   69M|  12k   74M|3.00  30.0 |  11k 7505 |1.35 1.74 1.67|1.0   0   0|   0     0 |   0     0 | 25  425    0  168    7
Jul 14 17:04:05 ubuntu dstat.sh[91502]: 14-07 17:04:05| 18   9  59  12   0|5930M  451M  736M  805M|1443k   68M|   0    50M|   0  19.0 |  10k 9743 |1.35 1.74 1.67|  0 1.0  34|   0     0 |   0     0 | 25  425    0  168    7
Jul 14 17:04:06 ubuntu dstat.sh[91502]: 14-07 17:04:06| 14   7  63  16   0|5927M  402M  786M  805M|1702k   82M| 212k   85M|53.0   315 |  13k   10k|1.35 1.74 1.67|  0 1.0 2.0|   0     0 |   0     0 | 25  425    0  169    7
Jul 14 17:04:07 ubuntu dstat.sh[91502]: 14-07 17:04:07| 14   6  68  11   0|5958M  319M  836M  805M|1439k   61M|   0    66M|   0  16.0 |9270  7469 |1.35 1.74 1.67|2.0 1.0   0|   0     0 |   0     0 | 25  425    0  165    7
Jul 14 17:04:08 ubuntu dstat.sh[91502]: 14-07 17:04:08| 11   7  67  11   0|5929M  246M  936M  805M|1370k   64M|   0    50M|   0  32.9 |9349  4558 |1.35 1.74 1.67|  0 1.0   0|   0     0 |   0     0 | 25  425    0  167    7
Jul 14 17:04:09 ubuntu dstat.sh[91502]: 14-07 17:04:09| 12   5  65  16   0|5929M  194M  986M  805M|1769k   85M|   0    84M|   0  41.0 |  12k 7946 |1.32 1.73 1.67|  0 1.0   0|   0     0 |   0     0 | 25  424    0  165    7
Jul 14 17:04:10 ubuntu dstat.sh[91502]: 14-07 17:04:10| 16   6  66  10   1|5964M  152M 1007M  791M|1439k   62M|   0    66M|   0  53.0 |  10k 7446 |1.32 1.73 1.67|1.0   0   0|   0     0 |   0     0 | 25  424    0  168    7
Jul 14 17:04:11 ubuntu dstat.sh[91502]: 14-07 17:04:11| 10   7  66  15   0|5927M  291M  922M  777M|1608k   78M|4111B   74M|1.00  35.1 |  12k 9849 |1.32 1.73 1.67|1.0   0   0|   0     0 |   0     0 | 25  424    0  168    7
Jul 14 17:04:12 ubuntu dstat.sh[91502]: 14-07 17:04:12| 18   8  67   5   0|5951M 1126M   86M  776M|1125k   42k|1115k 3139k|55.8   415 |3754  3739 |1.32 1.73 1.67|1.0   0  10|   0     0 |   0     0 | 25  424    0  168    7
Jul 14 17:04:13 ubuntu dstat.sh[91502]: 14-07 17:04:13| 19   6  74   1   0|5930M 1146M   86M  777M|  93k   76k|  68k  176k|           |3125  4847 |1.32 1.73 1.67|1.0   0  25|   0     0 |   0     0 | 25  424    0  164    7
Jul 14 17:04:14 ubuntu dstat.sh[91502]: 14-07 17:04:14|  8   1  89   0   0|5930M 1146M   86M  777M|  87k   78k|   0   204k|   0  33.0 |2385  3823 |1.29 1.71 1.66|3.0   0   0|   0     0 |   0     0 | 25  424    0  164    7
Jul 14 17:04:15 ubuntu dstat.sh[91502]: 14-07 17:04:15| 15   3  77   3   0|5930M 1147M   86M  777M| 294k  279k|   0   692k|   0   109 |3702  6156 |1.29 1.71 1.66|1.0   0   0|   0     0 |   0     0 | 25  423    0  116    7
Jul 14 17:04:16 ubuntu dstat.sh[91502]: 14-07 17:04:16| 20   7  71   2   0|5930M 1146M   86M  778M| 254k  248k| 288k 1117k|61.1   170 |4670  7736 |1.29 1.71 1.66|3.0   0 2.0|   0     0 |   0     0 | 25  421    0  160    7
Jul 14 17:04:17 ubuntu dstat.sh[91502]: 14-07 17:04:17| 14   4  77   3   0|5929M 1147M   86M  778M| 237k  223k|  32k 5698k|7.98   669 |4972  6637 |1.29 1.71 1.66|2.0   0   0|   0     0 |   0     0 | 25  424    0  162    7
Jul 14 17:04:18 ubuntu dstat.sh[91502]: 14-07 17:04:18| 18   4  78   1   0|5929M 1146M   86M  778M| 264k  246k|   0   578k|   0  81.3 |3778  6118 |1.29 1.71 1.66|2.0   0   0|   0     0 |   0     0 | 25  423    0  162    7
Jul 14 17:04:19 ubuntu dstat.sh[91502]: 14-07 17:04:19| 15   3  79   2   0|5928M 1146M   87M  778M| 220k  204k|   0   694k|   0   109 |3743  6487 |1.19 1.69 1.65|1.0   0   0|   0     0 |   0     0 | 25  426    0  164    7
Jul 14 17:04:20 ubuntu dstat.sh[91502]: 14-07 17:04:20| 30   5  61   3   1|5927M 1146M   87M  779M| 553k  538k| 196k 1857k|21.0   251 |5509    10k|1.19 1.69 1.65|4.0   0   0|   0     0 |   0     0 | 25  424    0  167    7
Jul 14 17:04:21 ubuntu dstat.sh[91502]: 14-07 17:04:21| 18   2  76   2   0|5927M 1146M   87M  779M| 367k  359k|   0  1283k|   0   176 |4031  7206 |1.19 1.69 1.65|  0   0   0|   0     0 |   0     0 | 25  423    0  165    7
Jul 14 17:04:22 ubuntu dstat.sh[91502]: 14-07 17:04:22| 15   4  79   2   0|5927M 1147M   87M  779M| 269k  259k|  16k  962k|2.00   123 |3407  5688 |1.19 1.69 1.65|6.0   0 9.0|   0     0 |   0     0 | 25  422    0  166    7
Jul 14 17:04:23 ubuntu dstat.sh[91502]: 14-07 17:04:23| 13   1  84   1   0|5928M 1145M   87M  780M|  95k   74k|  20k  451k|2.00  35.9 |2713  4041 |1.19 1.69 1.65|  0   0 4.0|   0     0 |   0     0 | 25  421    0  161    7
Jul 14 17:04:24 ubuntu dstat.sh[91502]: 14-07 17:04:24|  5   1  92   0   1|5928M 1144M   87M  780M|  25k   19k|   0   373k|   0  20.0 |2022  3194 |1.09 1.66 1.65|1.0   0 2.0|   0     0 |   0     0 | 25  419    0  162    7
Jul 14 17:04:25 ubuntu dstat.sh[91502]: 14-07 17:04:25|  7   4  89   0   0|5942M 1130M   87M  781M|  23k   17k|   0   435k|   0  29.0 |2098  3714 |1.09 1.66 1.65|1.0   0 9.0|   0     0 |   0     0 | 25  420    0  158    7
Jul 14 17:04:26 ubuntu dstat.sh[91502]: 14-07 17:04:26| 13   5  81   2   0|5946M 1125M   87M  782M|1158k   58k| 352k 4094B|59.0  1.00 |4160  5799 |1.09 1.66 1.65|2.0   0  47|   0     0 |   0     0 | 25  420    0  158    7
Jul 14 17:04:27 ubuntu dstat.sh[91502]: 14-07 17:04:27| 31   8  65   0   0|6003M 1068M   87M  781M|  29k   19k|   0   108k|   0  7.02 |2388  3350 |1.09 1.66 1.65|3.0   0 4.0|   0     0 |   0     0 | 25  420    0  156    7
Jul 14 17:04:28 ubuntu dstat.sh[91502]: 14-07 17:04:28| 21   5  65   9   0|5991M 1029M  138M  782M|  55M  679k|  51M  603k|47.9  77.9 |  19k 5294 |1.09 1.66 1.65|2.0   0 1.0|   0     0 |   0     0 | 25  424    0  163    7
Jul 14 17:04:29 ubuntu dstat.sh[91502]: 14-07 17:04:29| 24   3  65   7   0|6026M  958M  174M  782M|  38M  841k|  35M  716k|32.0  55.0 |  21k 4134 |1.09 1.65 1.64|1.0   0   0|   0     0 |   0     0 | 25  424    0  162    7
Jul 14 17:04:30 ubuntu dstat.sh[91502]: 14-07 17:04:30| 24   4  65   6   0|6004M  947M  207M  782M|  35M  819k|  31M 1052k|27.0  99.0 |  19k 4651 |1.09 1.65 1.64|  0 1.0   0|   0     0 |   0     0 | 25  424    0  164    7
Jul 14 17:04:31 ubuntu dstat.sh[91502]: 14-07 17:04:31| 23   3  68   5   0|5988M  931M  238M  782M|  35M  609k|  34M  224k|31.0  26.0 |  14k 3663 |1.09 1.65 1.64|1.0   0   0|   0     0 |   0     0 | 25  424    0  162    7
Jul 14 17:04:32 ubuntu dstat.sh[91502]: 14-07 17:04:32| 23   4  62  10   0|5982M  887M  288M  782M|  54M  807k|  50M  224k|47.1  22.0 |  26k 3417 |1.09 1.65 1.64|1.0   0   0|   0     0 |   0     0 | 25  424    0  162    7
Jul 14 17:04:33 ubuntu dstat.sh[91502]: 14-07 17:04:33| 20   5  63   9   0|5982M  837M  338M  782M|  55M 1400k|  50M  273k|44.1  25.1 |  48k 3855 |1.09 1.65 1.64|3.0   0   0|   0     0 |   0     0 | 25  425    0  161    7
Jul 14 17:04:34 ubuntu dstat.sh[91502]: 14-07 17:04:34| 20   3  62   9   0|5981M  788M  388M  782M|  55M 1477k|  50M  508k|47.0  67.0 |  54k 4156 |1.24 1.67 1.65|1.0   0   0|   0     0 |   0     0 | 25  424    0  168    7
Jul 14 17:04:35 ubuntu dstat.sh[91502]: 14-07 17:04:35| 23   4  67   5   0|6014M  720M  423M  783M|  36M  459k|  32M  323k|30.0  30.0 |  11k 3353 |1.24 1.67 1.65|  0 1.0   0|   0     0 |   0     0 | 25  424    0  161    7
Jul 14 17:04:36 ubuntu dstat.sh[91502]: 14-07 17:04:36| 28   3  59   7   0|5991M  712M  452M  783M|  30M  527k|  29M 2381k| 117   550 |  15k 9089 |1.24 1.67 1.65|1.0 1.0 2.0|   0     0 |   0     0 | 25  424    0  164    7
Jul 14 17:04:37 ubuntu dstat.sh[91502]: 14-07 17:04:37| 21   3  68   7   0|5980M  688M  488M  783M|  41M  537k|  39M   64k|31.0  3.00 |  14k 2870 |1.24 1.67 1.65|3.0   0   0|   0     0 |   0     0 | 25  424    0  164    7
Jul 14 17:04:38 ubuntu dstat.sh[91502]: 14-07 17:04:38| 20   3  66   8   0|5981M  636M  538M  783M|  54M 1040k|  50M  683k|42.9  72.9 |  28k 4363 |1.24 1.67 1.65|1.0   0   0|   0     0 |   0     0 | 25  424    0  162    7
Jul 14 17:04:39 ubuntu dstat.sh[91502]: 14-07 17:04:39| 22   3  65   8   0|6025M  546M  585M  783M|  49M  925k|  44M  296k|39.0  37.0 |  20k 4005 |1.22 1.66 1.64|  0 1.0   0|   0     0 |   0     0 | 25  424    0  164    7
Jul 14 17:04:40 ubuntu dstat.sh[91502]: 14-07 17:04:40| 26   2  66   3   0|5991M  564M  601M  783M|  18M  567k|  16M  352k|16.0  48.0 |  16k 4004 |1.22 1.66 1.64|  0 1.0   0|   0     0 |   0     0 | 25  424    0  164    7
Jul 14 17:04:41 ubuntu dstat.sh[91502]: 14-07 17:04:41| 22   2  70   6   0|5980M  536M  638M  783M|  42M  522k|  40M  184k|35.1  18.0 |  14k 3729 |1.22 1.66 1.64|2.0   0   0|   0     0 |   0     0 | 25  424    0  167    7
Jul 14 17:04:42 ubuntu dstat.sh[91502]: 14-07 17:04:42| 19   3  68   7   0|5980M  487M  688M  783M|  54M  852k|  50M    0 |39.9     0 |  25k 3227 |1.22 1.66 1.64|1.0   0   0|   0     0 |   0     0 | 25  424    0  162    7
Jul 14 17:04:43 ubuntu dstat.sh[91502]: 14-07 17:04:43| 20   4  65  10   0|5979M  437M  738M  783M|  54M  812k|  50M  232k|43.1  23.0 |  18k 3552 |1.22 1.66 1.64|1.0   0   0|   0     0 |   0     0 | 25  424    0  164    7
Jul 14 17:04:44 ubuntu dstat.sh[91502]: 14-07 17:04:44| 22   3  65   7   0|6020M  355M  780M  783M|  43M  846k|  39M  144k|35.0  12.0 |  18k 3456 |1.28 1.66 1.65|  0 1.0   0|   0     0 |   0     0 | 25  424    0  162    7
Jul 14 17:04:45 ubuntu dstat.sh[91502]: 14-07 17:04:45| 22   3  67   6   0|5998M  350M  807M  783M|  31M  649k|  29M  192k|25.0  21.0 |  14k 3444 |1.28 1.66 1.65|2.0   0   0|   0     0 |   0     0 | 25  425    0  164    7
Jul 14 17:04:46 ubuntu dstat.sh[91502]: 14-07 17:04:46| 25   2  67   5   0|5983M  330M  842M  784M|  37M  841k|  34M  136k|32.0  10.0 |  19k 3436 |1.28 1.66 1.65|  0 1.0 2.0|   0     0 |   0     0 | 25  424    0  165    6
Jul 14 17:04:47 ubuntu dstat.sh[91502]: 14-07 17:04:47| 22   3  64   8   0|5982M  284M  888M  784M|  53M 1215k|  49M    0 |39.1     0 |  42k 3172 |1.28 1.66 1.65|2.0   0   0|   0     0 |   0     0 | 25  422    0  165    8
Jul 14 17:04:48 ubuntu dstat.sh[91502]: 14-07 17:04:48| 19   4  60  13   0|5983M  233M  938M  784M|  55M 1168k|  50M 7371k|43.0   665 |  31k 4616 |1.28 1.66 1.65|1.0   0   0|   0     0 |   0     0 | 25  422    0  159    8
Jul 14 17:04:49 ubuntu dstat.sh[91502]: 14-07 17:04:49| 24   3  60   9   0|6027M  139M  987M  784M|  51M 1240k|  46M  379k|38.9  46.9 |  32k 4277 |1.26 1.65 1.64|1.0 1.0   0|   0     0 |   0     0 | 25  422    0  162    8
Jul 14 17:04:50 ubuntu dstat.sh[91502]: 14-07 17:04:50| 25   3  66   4   0|6001M  144M 1008M  784M|  24M  602k|  21M  312k|21.0  43.0 |  15k 3951 |1.26 1.65 1.64|  0 1.0   0|   0     0 |   0     0 | 25  422    0  159    8
Jul 14 17:04:51 ubuntu dstat.sh[91502]: 14-07 17:04:51| 22   4  66   7   0|5986M  173M 1010M  770M|  34M  657k|  33M 1274k|28.0  55.1 |  15k 3691 |1.26 1.65 1.64|1.0   0   0|   0     0 |   0     0 | 25  422    0  161    8
Jul 14 17:04:52 ubuntu dstat.sh[91502]: 14-07 17:04:52| 18   3  69   6   0|5985M  209M 1001M  743M|  54M 1032k|  50M    0 |39.9     0 |  27k 3071 |1.26 1.65 1.64|1.0   0   0|   0     0 |   0     0 | 25  422    0  160    8
Jul 14 17:04:53 ubuntu dstat.sh[91502]: 14-07 17:04:53| 24   3  66   5   0|5957M  215M 1024M  743M|  25M  651k|  23M  512k|24.0  34.0 |  14k 3745 |1.26 1.65 1.64|3.0   0   0|   0     0 |   0     0 | 25  422    0  164    8
Jul 14 17:04:54 ubuntu dstat.sh[91502]: 14-07 17:04:54| 21   8  68   2   0|5959M 1151M   87M  743M|4822k 4813k| 260k 2536k|15.0  38.0 |2509  3852 |1.24 1.64 1.64|1.0   0 3.0|   0     0 |   0     0 | 25  422    0  168    8
Jul 14 17:04:55 ubuntu dstat.sh[91502]: 14-07 17:04:55| 19   6  75   1   0|5937M 1173M   87M  743M|  96k   78k|  32k  104k|      7.00 |2885  4296 |1.24 1.64 1.64|1.0   0  26|   0     0 |   0     0 | 25  422    0  170    8
Jul 14 17:04:56 ubuntu dstat.sh[91502]: 14-07 17:04:56| 19   2  78   1   0|5937M 1173M   87M  744M| 254k  240k|  48k  729k|12.0   102 |3675  6190 |1.24 1.64 1.64|2.0   0 2.0|   0     0 |   0     0 | 25  425    0  183    8
Jul 14 17:04:57 ubuntu dstat.sh[91502]: 14-07 17:04:57| 21   6  70   3   0|5936M 1172M   87M  745M| 259k  250k| 294k 1631k|42.8   231 |4449  8474 |1.24 1.64 1.64|3.0   0   0|   0     0 |   0     0 | 25  423    0  222    8
Jul 14 17:04:58 ubuntu dstat.sh[91502]: 14-07 17:04:58| 18   4  75   1   1|5941M 1167M   87M  745M| 205k  189k|   0  1093k|   0   131 |4639  7963 |1.24 1.64 1.64|  0   0   0|   0     0 |   0     0 | 25  423    0  215    8
Jul 14 17:04:59 ubuntu dstat.sh[91502]: 14-07 17:04:59| 31   5  60   3   0|5940M 1168M   87M  745M| 483k  476k|   0  1320k|   0   204 |5432  9771 |1.22 1.63 1.64|3.0   0   0|   0     0 |   0     0 | 25  424    0  219    8
Jul 14 17:05:00 ubuntu dstat.sh[91502]: 14-07 17:05:00| 28   6  61   3   0|5933M 1175M   87M  745M| 596k  582k|8213B 1604k|2.01   201 |5362  9523 |1.22 1.63 1.64|3.0   0   0|   0     0 |   0     0 | 25  422    0  230    6
Jul 14 17:05:01 ubuntu dstat.sh[91502]: 14-07 17:05:01| 26   5  66   1   0|5950M 1137M   87M  766M|  33M   33M|4494k   16M|36.9  93.8 |3196  5917 |1.22 1.63 1.64|1.0   0 3.0|   0     0 |   0     0 | 25  423    0  239    6
Jul 14 17:05:02 ubuntu dstat.sh[91502]: 14-07 17:05:02| 23   7  69   2   0|5960M 1126M   87M  766M|  90k   77k| 457k  709k|12.0  41.1 |2482  3782 |1.22 1.63 1.64|1.0   0 8.0|   0     0 |   0     0 | 25  423    0  239    6
Jul 14 17:05:03 ubuntu dstat.sh[91502]: 14-07 17:05:03| 19   4  75   0   0|5933M 1153M   87M  766M| 133k  105k|  32k  304k|4.00  37.0 |3247  4955 |1.22 1.63 1.64|1.0   0  12|   0     0 |   0     0 | 25  424    0  239    6
Jul 14 17:05:04 ubuntu dstat.sh[91502]: 14-07 17:05:04| 11   2  84   0   0|5934M 1153M   87M  767M|  81k   60k|8177B  248k|2.00  27.9 |2599  3882 |1.12 1.60 1.63|  0   0 4.0|   0     0 |   0     0 | 25  423    0  237    6
Jul 14 17:05:05 ubuntu dstat.sh[91502]: 14-07 17:05:05| 13   5  81   0   0|5961M 1125M   87M  767M|  50k   43k|   0  8221B|   0  2.01 |2840  6403 |1.12 1.60 1.63|2.0   0  42|   0     0 |   0     0 | 26  425    0  241    6
Jul 14 17:05:06 ubuntu dstat.sh[91502]: 14-07 17:05:06|  8   5  81   2   0|5937M 1148M   87M  767M|1180k   80k| 602k  434k|71.7  81.7 |4270  5872 |1.12 1.60 1.63|2.0   0  45|   0     0 |   0     0 | 25  424    0  234    6
Jul 14 17:05:07 ubuntu dstat.sh[91502]: 14-07 17:05:07| 14   4  76   4   0|5948M 1137M   88M  768M| 104k   81k| 260k 1745k|62.0   383 |4070  6910 |1.12 1.60 1.63|5.0   0 4.0|   0     0 |   0     0 | 25  424    0  236    6
Jul 14 17:05:08 ubuntu dstat.sh[91502]: 14-07 17:05:08| 26   5  68   0   0|5951M 1133M   88M  768M|  57k   48k|   0   297k|   0  33.1 |2428  3705 |1.12 1.60 1.63|3.0   0 5.0|   0     0 |   0     0 | 25  424    0  234    6
Jul 14 17:05:09 ubuntu dstat.sh[91502]: 14-07 17:05:09| 28   6  66   1   0|5958M 1126M   88M  768M|  68k   54k|  44k  783k|4.99  91.9 |2954  4594 |1.11 1.59 1.62|1.0   0 7.0|   0     0 |   0     0 | 25  424    0  235    6
Jul 14 17:05:10 ubuntu dstat.sh[91502]: 14-07 17:05:10| 26   6  65   1   0|5967M 1117M   88M  768M|1161k   74k|1055k  408k|50.9  59.9 |3351  4925 |1.11 1.59 1.62|1.0   0  11|   0     0 |   0     0 | 25  424    0  232    6
Jul 14 17:05:11 ubuntu dstat.sh[91502]: 14-07 17:05:11| 23   9  58   7   0|5951M 1133M   88M  768M|4014k   18M|3359k 1039M| 167   291 |  11k 8398 |1.11 1.59 1.62|2.0   0  60|   0     0 |   0     0 | 25  422    0  232    8
Jul 14 17:05:12 ubuntu dstat.sh[91502]: 14-07 17:05:12| 19   7  75   0   0|5938M 1146M   88M  768M|  69k   52k|8194B 4097B|           |2870  4428 |1.11 1.59 1.62|3.0   0  27|   0     0 |   0     0 | 25  422    0  230    8
Jul 14 17:05:13 ubuntu dstat.sh[91502]: 14-07 17:05:13| 21   4  73   3   0|5938M 1162M   88M  753M| 388k  378k| 116k 1285k|3.00   205 |4489  7681 |1.11 1.59 1.62|3.0   0   0|   0     0 |   0     0 | 25  421    0  231    8
Jul 14 17:05:14 ubuntu dstat.sh[91502]: 14-07 17:05:14| 13   1  83   0   0|5938M 1162M   88M  753M| 201k  190k|   0   591k|   0  61.9 |3000  4741 |1.10 1.58 1.62|1.0   0   0|   0     0 |   0     0 | 25  421    0  230    8
Jul 14 17:05:15 ubuntu dstat.sh[91502]: 14-07 17:05:15| 19   4  75   3   1|5938M 1161M   88M  753M| 292k  285k|   0  1265k|   0   166 |4046  6839 |1.10 1.58 1.62|1.0   0   0|   0     0 |   0     0 | 25  421    0  232    8
Jul 14 17:05:16 ubuntu dstat.sh[91502]: 14-07 17:05:16| 19   4  75   1   0|5935M 1163M   88M  754M| 440k  431k|   0   969k|   0   111 |3697  6173 |1.10 1.58 1.62|  0   0 2.0|   0     0 |   0     0 | 25  422    0  192    8
Jul 14 17:05:17 ubuntu dstat.sh[91502]: 14-07 17:05:17| 12   1  84   1   0|5935M 1163M   88M  754M| 215k  198k|   0   647k|   0  84.9 |3248  5332 |1.10 1.58 1.62|2.0   0   0|   0     0 |   0     0 | 25  422    0  193    8
Jul 14 17:05:18 ubuntu dstat.sh[91502]: 14-07 17:05:18| 16   4  76   2   0|5935M 1163M   88M  754M| 250k  223k|4107B 4476k|1.00   293 |4341  6431 |1.10 1.58 1.62|3.0 2.0   0|   0     0 |   0     0 | 25  421    0  183    8
Jul 14 17:05:19 ubuntu dstat.sh[91502]: 14-07 17:05:19| 10   2  84   3   0|5935M 1163M   88M  754M|  91k   76k|   0  6564k|   0   611 |4313  5411 |1.25 1.61 1.63|1.0   0   0|   0     0 |   0     0 | 25  422    0  183    8
Jul 14 17:05:20 ubuntu dstat.sh[91502]: 14-07 17:05:20| 14   3  81   2   0|5935M 1163M   88M  754M| 228k  215k|  12k 1065k|2.00   175 |3776  6426 |1.25 1.61 1.63|  0   0   0|   0     0 |   0     0 | 25  421    0  184    8
Jul 14 17:05:21 ubuntu dstat.sh[91502]: 14-07 17:05:21| 12   2  83   2   0|5935M 1163M   88M  754M| 217k  189k|   0   668k|   0  91.0 |3203  5030 |1.25 1.61 1.63|2.0   0   0|   0     0 |   0     0 | 25  422    0  179    8
Jul 14 17:05:22 ubuntu dstat.sh[91502]: 14-07 17:05:22| 24   4  70   1   0|5934M 1163M   88M  754M| 420k  412k|   0   956k|   0   143 |4150  7594 |1.25 1.61 1.63|3.0 1.0   0|   0     0 |   0     0 | 25  422    0  181    8
Jul 14 17:05:23 ubuntu dstat.sh[91502]: 14-07 17:05:23| 27   5  66   3   1|5934M 1163M   88M  755M| 539k  533k|  32k 1576k|4.00   211 |5589    10k|1.25 1.61 1.63|2.0   0   0|   0     0 |   0     0 | 25  419    0  179    8
Jul 14 17:05:24 ubuntu dstat.sh[91502]: 14-07 17:05:24|  9   1  88   1   0|5934M 1163M   89M  755M| 120k  115k|   0   701k|   0  74.7 |2454  4255 |1.15 1.58 1.62|  0   0   0|   0     0 |   0     0 | 25  422    0  179    8
Jul 14 17:05:25 ubuntu dstat.sh[91502]: 14-07 17:05:25| 15   1  80   2   0|5933M 1163M   89M  755M| 256k  239k|  40k  741k|2.00   111 |3541  6013 |1.15 1.58 1.62|2.0   0   0|   0     0 |   0     0 | 25  421    0  178    8
Jul 14 17:05:26 ubuntu dstat.sh[91502]: 14-07 17:05:26| 22   4  72   2   0|5933M 1163M   89M  755M| 374k  365k|   0  1248k|   0   160 |4231  7728 |1.15 1.58 1.62|3.0 1.0 2.0|   0     0 |   0     0 | 25  423    0  179    8
Jul 14 17:05:27 ubuntu dstat.sh[91502]: 14-07 17:05:27| 26   4  65   3   0|5933M 1162M   89M  756M| 469k  459k|   0  1202k|   0   177 |5529    10k|1.15 1.58 1.62|5.0   0   0|   0     0 |   0     0 | 25  423    0  180    8
Jul 14 17:05:28 ubuntu dstat.sh[91502]: 14-07 17:05:28| 30   4  61   4   1|5934M 1161M   89M  756M| 504k  496k|   0  2002k|   0   274 |5708  9950 |1.15 1.58 1.62|4.0   0   0|   0     0 |   0     0 | 25  422    0  182    8
