-- Logs begin at Mon 2022-08-01 16:03:15 UTC, end at Mon 2022-08-01 17:08:47 UTC. --
Aug 01 16:56:09 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Aug 01 16:56:09 ubuntu dstat.sh[91831]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Aug 01 16:56:09 ubuntu dstat.sh[91831]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Aug 01 17:01:07 ubuntu dstat.sh[91831]: 01-08 17:01:07|  9   3  56  29   0|1586M  548M  204M 5388M|  15k   11k|   0  8758k|   0   639 |5877    10k|2.92 2.26 1.31|  0 1.0  30|   0     0 |   0     0 |  9   38    0   33    0
Aug 01 17:01:08 ubuntu dstat.sh[91831]: 01-08 17:01:08| 10   4  58  26   0|1587M  544M  204M 5390M|  24k   10k|   0  8141k|   0   634 |5897    10k|2.92 2.26 1.31|2.0 4.0  48|   0     0 |   0     0 |  9   38    0   33    0
Aug 01 17:01:09 ubuntu dstat.sh[91831]: 01-08 17:01:09| 11   3  57  27   0|1588M  541M  204M 5392M|  13k 8555 |   0  7482k|   0   601 |5862    10k|3.00 2.29 1.32|5.0   0  48|   0     0 |   0     0 |  9   38    0   33    0
Aug 01 17:01:10 ubuntu dstat.sh[91831]: 01-08 17:01:10|  6   2  61  28   0|1589M  539M  204M 5393M|  12k 6351 |   0  4180k|   0   303 |3888  6949 |3.00 2.29 1.32|  0 2.0  23|   0     0 |   0     0 |  9   38    0   33    0
Aug 01 17:01:11 ubuntu dstat.sh[91831]: 01-08 17:01:11|  8   2  55  33   0|1589M  538M  204M 5395M|  12k 8143 |   0  8247k|   0   544 |5965    11k|3.00 2.29 1.32|1.0 2.0  21|   0     0 |   0     0 |  9   38    0   33    0
Aug 01 17:01:12 ubuntu dstat.sh[91831]: 01-08 17:01:12| 11   3  59  26   0|1590M  533M  204M 5398M|  14k   11k|   0    10M|   0   768 |6053    11k|3.00 2.29 1.32|6.0 2.0  21|   0     0 |   0     0 |  9   38    0   33    0
Aug 01 17:01:13 ubuntu dstat.sh[91831]: 01-08 17:01:13| 17   3  53  26   0|1592M  530M  204M 5400M|  15k   11k|   0  9039k|   0   707 |5963    10k|3.00 2.29 1.32|5.0   0  18|   0     0 |   0     0 |  9   38    0   33    0
Aug 01 17:01:14 ubuntu dstat.sh[91831]: 01-08 17:01:14| 29   8  38  24   0|1511M  608M  204M 5402M|  26k   22k|   0  8799k|   0   710 |6010    10k|3.00 2.30 1.33|1.0 3.0 100|   0     0 |   0     0 |  9   40    0   31    0
Aug 01 17:01:15 ubuntu dstat.sh[91831]: 01-08 17:01:15| 33   4  42  20   0|1556M  561M  204M 5403M|  15k 9996 |   0  8695k|   0   727 |5520  9649 |3.00 2.30 1.33|1.0 1.0  46|   0     0 |   0     0 |  9   40    0   31    0
Aug 01 17:01:16 ubuntu dstat.sh[91831]: 01-08 17:01:16| 34   6  41  22   0|1596M  520M  204M 5405M|  19k   14k|   0  9437k|   0   707 |5967  9800 |3.00 2.30 1.33|1.0 3.0  40|   0     0 |   0     0 |  9   42    0   26    0
Aug 01 17:01:17 ubuntu dstat.sh[91831]: 01-08 17:01:17| 23   6  47  22   0|1484M  629M  204M 5407M|  16k   11k|   0  8691k|   0   721 |6070    10k|3.00 2.30 1.33|1.0 1.0 108|   0     0 |   0     0 |  9   40    0   26    0
Aug 01 17:01:18 ubuntu dstat.sh[91831]: 01-08 17:01:18|  9   4  60  25   0|1484M  627M  204M 5409M|  15k 9979 |   0    11M|   0   902 |6731    11k|3.00 2.30 1.33|  0 2.0  39|   0     0 |   0     0 |  9   40    0   26    0
Aug 01 17:01:19 ubuntu dstat.sh[91831]: 01-08 17:01:19| 10   3  61  26   0|1488M  621M  204M 5411M|  16k   11k|   0    10M|   0   783 |5997    10k|3.00 2.31 1.34|  0 2.0  12|   0     0 |   0     0 |  9   40    0   26    0
Aug 01 17:01:20 ubuntu dstat.sh[91831]: 01-08 17:01:20|  9   4  61  25   0|1491M  616M  204M 5413M|  15k 9331 |   0  8631k|   0   710 |5915    10k|3.00 2.31 1.34|  0 3.0  35|   0     0 |   0     0 |  9   40    0   26    0
Aug 01 17:01:21 ubuntu dstat.sh[91831]: 01-08 17:01:21| 17   3  56  21   0|1494M  612M  204M 5414M| 122k  118k|   0    11M|   0   922 |6725    11k|3.00 2.31 1.34|2.0 1.0  24|   0     0 |   0     0 |  9   40    0   26    0
Aug 01 17:01:22 ubuntu dstat.sh[91831]: 01-08 17:01:22| 14   4  59  22   0|1497M  605M  204M 5417M|  64k   58k|   0    13M|   0   970 |6448    11k|3.00 2.31 1.34|  0 2.0   0|   0     0 |   0     0 |  9   40    0   23    0
Aug 01 17:01:23 ubuntu dstat.sh[91831]: 01-08 17:01:23| 10   3  62  24   0|1500M  600M  204M 5421M|  18k   14k|   0    13M|   0   921 |6264    11k|3.00 2.31 1.34|  0 2.0   0|   0     0 |   0     0 |  9   40    0   23    0
Aug 01 17:01:24 ubuntu dstat.sh[91831]: 01-08 17:01:24|  8   3  61  25   0|1502M  595M  204M 5424M|  17k   14k|   0    13M|   0   921 |6355    11k|2.92 2.30 1.34|2.0 3.0   0|   0     0 |   0     0 |  9   40    0   21    0
Aug 01 17:01:25 ubuntu dstat.sh[91831]: 01-08 17:01:25|  9   2  61  25   0|1503M  590M  204M 5426M|  18k   12k|   0    12M|   0   848 |6042    11k|2.92 2.30 1.34|  0 1.0   0|   0     0 |   0     0 |  9   40    0   21    0
Aug 01 17:01:26 ubuntu dstat.sh[91831]: 01-08 17:01:26| 10   4  60  25   0|1506M  585M  204M 5429M|  19k   13k|   0    12M|   0   855 |6105    11k|2.92 2.30 1.34|  0 2.0 6.0|   0     0 |   0     0 |  9   40    0   19    0
Aug 01 17:01:27 ubuntu dstat.sh[91831]: 01-08 17:01:27| 25   3  59  12   0|1507M  583M  204M 5429M|  13k 9010 |   0  8434k|   0   733 |5588  9473 |2.92 2.30 1.34|2.0   0  12|   0     0 |   0     0 |  9   38    0   19    0
Aug 01 17:01:28 ubuntu dstat.sh[91831]: 01-08 17:01:28| 20  14  64   2   0|1282M  808M  204M 5429M|7382  2586 |   0  3928k|   0   257 |2662  3738 |2.92 2.30 1.34|1.0   0 243|   0     0 |   0     0 |  9   32    0   17    0
Aug 01 17:01:29 ubuntu dstat.sh[91831]: 01-08 17:01:29| 23   3  72   1   0|1325M  765M  204M 5429M|6905  1996 |   0  7242k|   0   433 |2486  3319 |2.77 2.28 1.34|1.0   0 2.0|   0     0 |   0     0 |  9   32    0   17    0
Aug 01 17:01:30 ubuntu dstat.sh[91831]: 01-08 17:01:30| 23   3  71   2   0|1375M  715M  204M 5429M|  15k 1717 |   0  7232k|   0   435 |2366  3204 |2.77 2.28 1.34|1.0   0 2.0|   0     0 |   0     0 |  9   32    0   16    0
Aug 01 17:01:31 ubuntu dstat.sh[91831]: 01-08 17:01:31| 25   2  71   2   0|1270M  820M  204M 5429M|  83k   78k|   0  7135k|   0   438 |2406  3459 |2.77 2.28 1.34|1.0   0 5.0|   0     0 |   0     0 |  9   32    0   16    0
Aug 01 17:01:32 ubuntu dstat.sh[91831]: 01-08 17:01:32| 21   5  73   0   0|1323M  767M  204M 5429M|7721  1942 |   0  1981k|   0   112 |1408  1854 |2.77 2.28 1.34|3.0   0  24|   0     0 |   0     0 |  9   32    0   15    0
Aug 01 17:01:33 ubuntu dstat.sh[91831]: 01-08 17:01:33| 23   2  71   2   0|1377M  713M  204M 5429M|6891  1620 |   0  7199k|   0   426 |2165  3083 |2.77 2.28 1.34|3.0   0   0|   0     0 |   0     0 |  9   32    0   15    0
Aug 01 17:01:34 ubuntu dstat.sh[91831]: 01-08 17:01:34| 20  12  66   2   0|1272M  818M  204M 5429M|  15k   11k|   0  9300k|   0   483 |3547  5563 |2.62 2.26 1.34|6.0   0 275|   0     0 |   0     0 |  9   32    0   13    0
Aug 01 17:01:35 ubuntu dstat.sh[91831]: 01-08 17:01:35| 26  38  35   1   0|1286M  803M  204M 5430M|  10k 4129 | 508k 2486k|7.01   131 |5309    14k|2.62 2.26 1.34|3.0   0 1.1|   0     0 |   0     0 | 10   12    0   14   20
Aug 01 17:01:36 ubuntu dstat.sh[91831]: 01-08 17:01:36| 16  29  51   1   0|1267M  822M  205M 5430M|5702  1608 |   0  7415k|   0   405 |4725    10k|2.62 2.26 1.34|1.0   0 663|   0     0 |   0     0 | 10   12    0   12   20
Aug 01 17:01:37 ubuntu dstat.sh[91831]: 01-08 17:01:37| 26  19  56   1   0|1291M  798M  205M 5430M|7809  1770 |   0  7465k|   0   407 |4069  9938 |2.62 2.26 1.34|3.0   0 217|   0     0 |   0     0 | 10   12    0   12   20
Aug 01 17:01:38 ubuntu dstat.sh[91831]: 01-08 17:01:38| 27  25  45   2   0|1338M  750M  205M 5431M|6874  1080 |   0  7538k|   0   417 |4385  9412 |2.62 2.26 1.34| 18   0 392|   0     0 |   0     0 | 12   12    0   12   20
Aug 01 17:01:39 ubuntu dstat.sh[91831]: 01-08 17:01:39| 24  17  57   0   0|1344M  744M  205M 5431M|6471  1173 |   0  1255k|   0  73.0 |3799  6076 |2.49 2.24 1.34|3.0   0 165|   0     0 |   0     0 | 12   12    0   12   20
Aug 01 17:01:40 ubuntu dstat.sh[91831]: 01-08 17:01:40| 28  20  50   0   0|1386M  701M  205M 5431M|6996  1981 |   0    68k|   0  9.97 |3072  5331 |2.49 2.24 1.34|3.0   0 406|   0     0 |   0     0 | 14   12    0   10   20
Aug 01 17:01:41 ubuntu dstat.sh[91831]: 01-08 17:01:41| 24  18  57   0   0|1399M  688M  205M 5431M|6259  2003 |   0  4106B|   0  1.00 |4896  8075 |2.49 2.24 1.34|3.0   0 171|   0     0 |   0     0 | 14   12    0   10   20
Aug 01 17:01:42 ubuntu dstat.sh[91831]: 01-08 17:01:42| 52  11  37   0   0|1559M  527M  205M 5431M|7688  1555 |   0     0 |   0     0 |1866  2607 |2.49 2.24 1.34| 13   0  21|   0     0 |   0     0 | 16   12    0    9   20
Aug 01 17:01:43 ubuntu dstat.sh[91831]: 01-08 17:01:43| 88  13   0   0   0|1684M  402M  205M 5431M|6670  2028 |   0     0 |   0     0 |1837  2166 |2.49 2.24 1.34| 13   0  13|   0     0 |   0     0 | 16   12    0    9   20
Aug 01 17:01:44 ubuntu dstat.sh[91831]: 01-08 17:01:44| 85  15   0   0   0|1897M  189M  205M 5432M|6365  1998 |   0     0 |   0     0 |1843  2253 |3.34 2.42 1.40| 13   0 8.0|   0     0 |   0     0 | 16   12    0    9   20
Aug 01 17:01:45 ubuntu dstat.sh[91831]: 01-08 17:01:45| 38  15  40   5   0|1934M  220M  203M 5374M|6827  1673 | 496k 5436k|18.0   417 |2995  4102 |3.34 2.42 1.40|2.0 1.0 122|   0     0 |   0     0 | 16   12    0    9   20
Aug 01 17:01:46 ubuntu dstat.sh[91831]: 01-08 17:01:46|  6  10  71  12   0|1934M  219M  203M 5375M|6168  1986 | 440k  240k|22.0  4.00 |2085  3144 |3.34 2.42 1.40|1.0   0 170|   0     0 |   0     0 | 16   12    0    8   20
Aug 01 17:01:47 ubuntu dstat.sh[91831]: 01-08 17:01:47| 14  18  64   2   0|1923M  231M  203M 5375M|6269  1997 | 188k   28k|6.99  6.99 |3378  5793 |3.34 2.42 1.40|3.0   0 266|   0     0 |   0     0 | 16   12    0    8   20
Aug 01 17:01:48 ubuntu dstat.sh[91831]: 01-08 17:01:48| 22  17  57   3   0|1947M  205M  203M 5375M|6761  1758 | 284k    0 |8.00     0 |3544  5751 |3.34 2.42 1.40|4.0   0 167|   0     0 |   0     0 | 16   12    0    8   20
Aug 01 17:01:49 ubuntu dstat.sh[91831]: 01-08 17:01:49| 22   5  69   3   0|1981M  171M  203M 5376M|8662  2211 | 852k    0 |28.0     0 |1743  2524 |3.15 2.39 1.40|2.0   0  22|   0     0 |   0     0 | 16   12    0    8   20
Aug 01 17:01:50 ubuntu dstat.sh[91831]: 01-08 17:01:50| 20   2  78   0   0|1998M  153M  203M 5376M|  16k 2244 |   0  4097B|   0  1.00 |1435  2241 |3.15 2.39 1.40|1.0   0  21|   0     0 |   0     0 | 17   12    0    8   20
Aug 01 17:01:51 ubuntu dstat.sh[91831]: 01-08 17:01:51| 16   7  77   0   0|2028M  123M  203M 5376M|9273  4195 |   0   164k|   0  2.00 |1739  2664 |3.15 2.39 1.40|3.0   0  92|   0     0 |   0     0 | 17   12    0    9   20
Aug 01 17:01:52 ubuntu dstat.sh[91831]: 01-08 17:01:52| 22   5  72   0   0|2058M  132M  202M 5340M|  75k   70k| 700k    0 |7.00     0 |1798  2668 |3.15 2.39 1.40|2.0   0   0|   0     0 |   0     0 | 17   13    0    9   14
Aug 01 17:01:53 ubuntu dstat.sh[91831]: 01-08 17:01:53| 21   6  70   2   0|2012M  177M  202M 5341M| 242k  233k| 484k  364k|10.0  38.0 |2811  5109 |3.15 2.39 1.40|1.0   0  55|   0     0 |   0     0 | 17   14    0   14    0
Aug 01 17:01:54 ubuntu dstat.sh[91831]: 01-08 17:01:54| 10  18  69   2   0|2010M  179M  202M 5341M|6048  1757 |  64k   12k|5.00  3.00 |2808  4355 |2.90 2.35 1.39|3.0 1.0 338|   0     0 |   0     0 | 17   14    0   14    0
Aug 01 17:01:55 ubuntu dstat.sh[91831]: 01-08 17:01:55| 11  19  70   0   0|2010M  179M  202M 5341M|8899  1987 |8196B   16k|2.00  4.00 |2948  4659 |2.90 2.35 1.39|1.0   0 342|   0     0 |   0     0 | 17   14    0   14    0
Aug 01 17:01:56 ubuntu dstat.sh[91831]: 01-08 17:01:56| 14  19  65   1   0|1999M  189M  202M 5342M|9078  1996 | 148k   28k|6.00  6.99 |3723  6498 |2.90 2.35 1.39|4.0   0 279|   0     0 |   0     0 | 17   14    0   14    0
Aug 01 17:01:57 ubuntu dstat.sh[91831]: 01-08 17:01:57| 31  17  50   2   0|2042M  145M  202M 5342M|7022  1719 | 349k 8204B|5.01  1.00 |4000  6636 |2.90 2.35 1.39|2.0 1.0 178|   0     0 |   0     0 | 17   14    0   13    0
Aug 01 17:01:58 ubuntu dstat.sh[91831]: 01-08 17:01:58| 46   6  47   1   0|2120M  122M  201M 5291M|6152  2311 | 256k 4133k|6.00   358 |2519  2359 |2.90 2.35 1.39|2.0   0 2.0|   0     0 |   0     0 | 17   15    0   13    0
Aug 01 17:01:59 ubuntu dstat.sh[91831]: 01-08 17:01:59| 48   4  48   1   0|2195M  131M  198M 5210M|6505  2040 |1476k 4096B|24.0  1.00 |1727  1979 |2.82 2.35 1.39|2.0   0   0|   0     0 |   0     0 | 17   15    0    7    0
Aug 01 17:02:00 ubuntu dstat.sh[91831]: 01-08 17:02:00| 47   6  44   2   0|2237M  126M  198M 5174M|  57k   52k| 891k 5998k|77.9   350 |5466    12k|2.82 2.35 1.39|3.0   0 5.0|   0     0 |   0     0 | 17   31    0    7    0
Aug 01 17:02:01 ubuntu dstat.sh[91831]: 01-08 17:02:01| 23   2  61  14   0|2254M  124M  198M 5159M|  24k 9433 |4022k  372k|43.0  14.0 |1590  2209 |2.82 2.35 1.39|  0 1.0   0|   0     0 |   0     0 | 17   30    0    7    0
Aug 01 17:02:02 ubuntu dstat.sh[91831]: 01-08 17:02:02| 10  12  60  16   0|2258M  133M  198M 5147M|6563  2040 |2999k  840k|47.0   135 |2874  4230 |2.82 2.35 1.39|2.0   0 248|   0     0 |   0     0 | 17   30    0    7    0
Aug 01 17:02:03 ubuntu dstat.sh[91831]: 01-08 17:02:03| 18   6  66  10   0|2263M  138M  198M 5139M|7516  2888 |1174k  695k|69.9   116 |1883  2545 |2.82 2.35 1.39|2.0   0  11|   0     0 |   0     0 | 17   30    0    7    0
Aug 01 17:02:04 ubuntu dstat.sh[91831]: 01-08 17:02:04|  5   5  88   2   0|2261M  137M  198M 5142M|  23k 2869 | 300k    0 |24.0     0 |2269  3652 |2.68 2.33 1.39|1.0   0  45|   0     0 |   0     0 | 17   31    0    7    0
Aug 01 17:02:05 ubuntu dstat.sh[91831]: 01-08 17:02:05| 11   3  80   6   0|2275M  119M  198M 5145M| 153k 5233 |2982k  160k|43.0  3.00 |1531  1992 |2.68 2.33 1.39|3.0   0 8.0|   0     0 |   0     0 | 17   30    0    8    0
Aug 01 17:02:06 ubuntu dstat.sh[91831]: 01-08 17:02:06|  9   6  72  13   0|2269M  139M  198M 5132M|7353  1718 | 280k 4520k|18.0   294 |2404  3633 |2.68 2.33 1.39|3.0 1.0  35|   0     0 |   0     0 | 17   30    0    8    0
Aug 01 17:02:07 ubuntu dstat.sh[91831]: 01-08 17:02:07| 20   8  67   3   0|2263M  144M  198M 5133M|7479  1983 | 368k 2836k|20.0  71.9 |2631  3073 |2.68 2.33 1.39|2.0   0  76|   0     0 |   0     0 | 17   30    0    8    0
Aug 01 17:02:08 ubuntu dstat.sh[91831]: 01-08 17:02:08| 15   8  70   6   0|2296M  123M  197M 5121M|7175  2042 |5261k 1121k|86.1   152 |2460  3285 |2.68 2.33 1.39|1.0   0  47|   0     0 |   0     0 | 17   30    0    8    0
Aug 01 17:02:09 ubuntu dstat.sh[91831]: 01-08 17:02:09| 22   4  72   3   0|2269M  192M  197M 5080M|7691  1675 | 180k   39M|7.00   111 |1845  2469 |2.54 2.30 1.39|1.0   0  23|   0     0 |   0     0 | 17   30    0    8    0
Aug 01 17:02:10 ubuntu dstat.sh[91831]: 01-08 17:02:10| 13   8  72   5   0|2260M  213M  197M 5068M|6393  1942 |1754k 8183B|67.9  1.00 |2174  3359 |2.54 2.30 1.39|2.0   0 144|   0     0 |   0     0 | 17   30    0    8    0
Aug 01 17:02:11 ubuntu dstat.sh[91831]: 01-08 17:02:11| 17  15  50  16   0|2253M  218M  197M 5069M|8809  2000 | 653k    0 |32.0     0 |4209  8334 |2.54 2.30 1.39|8.0   0 201|   0     0 |   0     0 | 17   30    0    8    0
Aug 01 17:02:12 ubuntu dstat.sh[91831]: 01-08 17:02:12|  7   6  82   3   0|2262M  209M  197M 5069M|6328  1673 | 312k    0 |21.0     0 |1875  3299 |2.54 2.30 1.39|4.0   0  41|   0     0 |   0     0 | 17   30    0    8    0
Aug 01 17:02:13 ubuntu dstat.sh[91831]: 01-08 17:02:13|  2   1  96   0   0|2262M  209M  197M 5069M|8452  1942 |   0   268k|   0  2.00 |1211  1788 |2.54 2.30 1.39|  0   0 3.0|   0     0 |   0     0 | 17   30    0    8    0
Aug 01 17:02:14 ubuntu dstat.sh[91831]: 01-08 17:02:14|  1   1  98   0   0|2262M  208M  197M 5069M|  19k 1999 |   0     0 |   0     0 |1254  1808 |2.34 2.26 1.38|2.0   0 3.0|   0     0 |   0     0 | 17   30    0    8    0
Aug 01 17:02:15 ubuntu dstat.sh[91831]: 01-08 17:02:15|  6   2  91   0   0|2250M  221M  197M 5069M|5994  1513 |  12k 8198B|1.00  2.00 |1191  1820 |2.34 2.26 1.38|  0   0 1.0|   0     0 |   0     0 | 17   30    0    8    0
Aug 01 17:02:16 ubuntu dstat.sh[91831]: 01-08 17:02:16|  9   9  81   0   0|2266M  205M  197M 5069M|6771  1986 |4096B    0 |1.00     0 |3219  5877 |2.34 2.26 1.38|3.0   0 144|   0     0 |   0     0 | 17   30    0    8    0
Aug 01 17:02:17 ubuntu dstat.sh[91831]: 01-08 17:02:17| 24  19  54   0   0|2271M  199M  197M 5070M|5684  1996 | 224k  104k|5.00  4.00 |5168  9194 |2.34 2.26 1.38|4.0   0 188|   0     0 |   0     0 | 17   30    0    8    0
Aug 01 17:02:18 ubuntu dstat.sh[91831]: 01-08 17:02:18| 17  20  60   2   0|2312M  156M  198M 5071M|6743  1866 |1177k 8199B|35.0  2.00 |4605  8445 |2.34 2.26 1.38|2.0   0 344|   0     0 |   0     0 | 18   30    0    8    0
Aug 01 17:02:19 ubuntu dstat.sh[91831]: 01-08 17:02:19| 22  14  63   0   0|2292M  177M  198M 5071M|8093  2160 |   0     0 |   0     0 |4979  8795 |2.23 2.24 1.38|6.0   0  87|   0     0 |   0     0 | 18   30    0    8    0
Aug 01 17:02:20 ubuntu dstat.sh[91831]: 01-08 17:02:20| 11  10  77   1   0|2311M  157M  198M 5071M|9567  3834 |  72k  212k|2.00  9.99 |3583  6269 |2.23 2.24 1.38|1.0   0 147|   0     0 |   0     0 | 18   30    0    9    0
Aug 01 17:02:21 ubuntu dstat.sh[91831]: 01-08 17:02:21| 17  13  69   0   0|2289M  179M  198M 5072M|8333  1920 |   0     0 |   0     0 |3791  6384 |2.23 2.24 1.38|1.0   0 183|   0     0 |   0     0 | 20   30    0    9    0
Aug 01 17:02:22 ubuntu dstat.sh[91831]: 01-08 17:02:22| 20  19  60   0   0|2313M  155M  198M 5071M|  34k   26k|4098B 4098B|1.00  1.00 |4389  7689 |2.23 2.24 1.38|2.0   0 302|   0     0 |   0     0 | 20   32    0    9    0
Aug 01 17:02:23 ubuntu dstat.sh[91831]: 01-08 17:02:23| 13  19  65   0   0|2297M  171M  198M 5072M|9945  2899 |   0    28k|   0  7.00 |4051  7136 |2.23 2.24 1.38|9.0   0 351|   0     0 |   0     0 | 20   32    0    9    0
Aug 01 17:02:24 ubuntu dstat.sh[91831]: 01-08 17:02:24| 25  17  56   1   0|2320M  148M  198M 5071M|7699  1511 |8188B    0 |2.00     0 |3935  6842 |2.13 2.22 1.38|3.0   0 206|   0     0 |   0     0 | 20   32    0    9    0
Aug 01 17:02:25 ubuntu dstat.sh[91831]: 01-08 17:02:25| 32  17  41   8   0|2332M  135M  198M 5072M|6915  1940 | 659k  243k|93.8  7.98 |5445  9150 |2.13 2.22 1.38|2.0   0 181|   0     0 |   0     0 | 20   32    0    9    0
Aug 01 17:02:26 ubuntu dstat.sh[91831]: 01-08 17:02:26| 36  19  40   5   0|2333M  149M  198M 5058M|8197  2003 | 433k 3737k|24.1   317 |5890    10k|2.13 2.22 1.38|6.0   0 228|   0     0 |   0     0 | 20   32    0    9    0
Aug 01 17:02:27 ubuntu dstat.sh[91831]: 01-08 17:02:27| 42  23  32   3   0|2417M  139M  197M 4986M|  45k   41k| 604k 1021k|34.0   140 |6990    12k|2.13 2.22 1.38|3.0   0 209|   0     0 |   0     0 | 20   34    0   10    0
Aug 01 17:02:28 ubuntu dstat.sh[91831]: 01-08 17:02:28| 43  22  32   0   0|2482M  128M  197M 4932M|  96k   90k| 644k 2527k|24.0   273 |6393    10k|2.13 2.22 1.38| 18   0 223|   0     0 |   0     0 | 20   40    0   14    0
Aug 01 17:02:29 ubuntu dstat.sh[91831]: 01-08 17:02:29| 43  28  28   1   0|2541M  125M  196M 4879M|  40k   26k| 308k 2101k|26.0   368 |7569    14k|2.12 2.22 1.38|3.0   0 259|   0     0 |   0     0 | 20   34    0   18    0
Aug 01 17:02:30 ubuntu dstat.sh[91831]: 01-08 17:02:30| 37  16  46   1   0|2495M  169M  196M 4879M|  58k   51k|  72k  495k|5.99  4.00 |4341  9120 |2.12 2.22 1.38|2.0   0 129|   0     0 |   0     0 | 20   40    0   18    0
Aug 01 17:02:31 ubuntu dstat.sh[91831]: 01-08 17:02:31|  9   4  86   0   0|2374M  290M  196M 4879M|9292  2779 |  16k    0 |3.00     0 |1576  2485 |2.12 2.22 1.38|3.0   0  42|   0     0 |   0     0 | 20   32    0   22    0
Aug 01 17:02:32 ubuntu dstat.sh[91831]: 01-08 17:02:32| 35  22  40   1   0|2350M  314M  196M 4880M|6639  2039 | 284k  240k|19.0  3.00 |3223  5275 |2.12 2.22 1.38|5.0   0 425|   0     0 |   0     0 | 20   32    0   22    0
Aug 01 17:02:33 ubuntu dstat.sh[91831]: 01-08 17:02:33| 35  19  45   0   0|2400M  264M  196M 4880M|6854  1713 |  16k   28k|3.99  6.99 |3885  7384 |2.12 2.22 1.38| 18   0 357|   0     0 |   0     0 | 20   32    0   22    0
Aug 01 17:02:34 ubuntu dstat.sh[91831]: 01-08 17:02:34| 48  21  31   0   0|2467M  195M  196M 4882M| 135k  130k|   0     0 |   0     0 |4977  9098 |2.27 2.25 1.39|4.0   0 204|   0     0 |   0     0 | 20   40    0   27    0
Aug 01 17:02:35 ubuntu dstat.sh[91831]: 01-08 17:02:35| 47  11  38   1   0|2569M  134M  196M 4843M|  12k 3178 | 160k  216k|6.00  2.00 |2523  5347 |2.27 2.25 1.39|2.0   0  61|   0     0 |   0     0 | 20   40    0   27    0
Aug 01 17:02:36 ubuntu dstat.sh[91831]: 01-08 17:02:36| 42   9  47   0   0|2609M  134M  196M 4804M|7730  1956 |  20k    0 |4.00     0 |3317  5275 |2.27 2.25 1.39|1.0   0 7.0|   0     0 |   0     0 | 20   40    0   27    0
Aug 01 17:02:37 ubuntu dstat.sh[91831]: 01-08 17:02:37| 16   3  70  10   0|2628M  140M  197M 4779M|6845  2184 | 895k 6769k|48.0   483 |2730  2761 |2.27 2.25 1.39|  0 1.0 4.0|   0     0 |   0     0 | 20   40    0   27    0
Aug 01 17:02:38 ubuntu dstat.sh[91831]: 01-08 17:02:38| 14   3  63  18   0|2641M  125M  197M 4780M|  81k   75k| 417k 4266k|17.0   233 |2995  5050 |2.27 2.25 1.39|2.0 1.0 6.0|   0     0 |   0     0 | 20   42    0   27    0
Aug 01 17:02:39 ubuntu dstat.sh[91831]: 01-08 17:02:39| 13   2  54  28   0|2641M  123M  197M 4782M| 192k  186k|4090B 4374k|1.00   336 |4065  7659 |2.17 2.23 1.39|1.0 2.0 6.0|   0     0 |   0     0 | 20   44    0   27    0
Aug 01 17:02:40 ubuntu dstat.sh[91831]: 01-08 17:02:40| 22   4  52  22   0|2642M  135M  196M 4770M| 378k  373k|   0    14M|   0   324 |5392  9559 |2.17 2.23 1.39|4.0 1.0 6.0|   0     0 |   0     0 | 20   44    0   27    0
Aug 01 17:02:41 ubuntu dstat.sh[91831]: 01-08 17:02:41| 18   3  58  19   0|2634M  138M  196M 4774M| 335k  329k|   0  7015k|   0   257 |4080  7829 |2.17 2.23 1.39|  0 1.0 4.0|   0     0 |   0     0 | 20   44    0   27    0
Aug 01 17:02:42 ubuntu dstat.sh[91831]: 01-08 17:02:42| 42  17  39   1   0|2777M  131M  193M 4645M| 392k  388k|  12k 1115k|1.00  71.2 |5239    14k|2.17 2.23 1.39|2.0   0 163|   0     0 |   0     0 | 21   69    0   41    0
Aug 01 17:02:43 ubuntu dstat.sh[91831]: 01-08 17:02:43| 12  19  65   0   0|2778M  133M  193M 4643M|  26k   20k|   0   532k|   0  29.0 |3266  5873 |2.17 2.23 1.39|5.0   0 356|   0     0 |   0     0 | 21   69    0   41    0
Aug 01 17:02:44 ubuntu dstat.sh[91831]: 01-08 17:02:44| 16  16  66   1   0|2781M  129M  193M 4644M|8253  4454 | 860k  480k|13.0  30.0 |3895  7286 |2.16 2.22 1.39|4.0   0 234|   0     0 |   0     0 | 21   69    0   41    0
Aug 01 17:02:45 ubuntu dstat.sh[91831]: 01-08 17:02:45| 39  20  40   1   0|2837M  187M  191M 4534M|5591  1758 | 500k 7029k|13.0   369 |4948  8278 |2.16 2.22 1.39|2.0 1.0 181|   0     0 |   0     0 | 21   69    0   41    0
Aug 01 17:02:46 ubuntu dstat.sh[91831]: 01-08 17:02:46| 45   6  47   1   0|2923M  126M  190M 4511M|7899  2634 | 196k 2387k|9.00   118 |1908  2638 |2.16 2.22 1.39|2.0   0   0|   0     0 |   0     0 | 21   70    0   41    0
