-- Logs begin at Wed 2022-07-06 15:56:24 UTC, end at Wed 2022-07-06 17:09:03 UTC. --
Jul 06 16:54:59 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Jul 06 16:55:00 ubuntu dstat.sh[83352]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Jul 06 16:55:00 ubuntu dstat.sh[83352]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jul 06 17:05:36 ubuntu dstat.sh[83352]: 06-07 17:05:36|  6   1  91   1   0|4995M  160M  176M 2512M|  44k   14k|   0   888k|   0  44.0 |2034  3291 |1.34 1.97 1.43|1.0   0   0|   0     0 |   0     0 | 25  306    0    6    0
Jul 06 17:05:37 ubuntu dstat.sh[83352]: 06-07 17:05:37|  7   2  89   1   0|4996M  158M  176M 2513M| 653k   35k|   0  1248k|   0  42.0 |2656  3526 |1.34 1.97 1.43|  0   0 3.0|   0     0 |   0     0 | 25  306    0    6    0
Jul 06 17:05:38 ubuntu dstat.sh[83352]: 06-07 17:05:38|  5   1  92   1   0|4995M  158M  176M 2513M| 127k   11k|  72k  440k|7.01  10.0 |1857  2789 |1.34 1.97 1.43|  0   0 1.0|   0     0 |   0     0 | 25  306    0    6    0
Jul 06 17:05:39 ubuntu dstat.sh[83352]: 06-07 17:05:39| 12   5  81   0   0|5007M  160M  176M 2502M|4712k   66k|   0    17M|   0  75.9 |5747  4063 |1.23 1.93 1.42|2.0   0 6.0|   0     0 |   0     0 | 25  306    0    6    0
Jul 06 17:05:40 ubuntu dstat.sh[83352]: 06-07 17:05:40|  8   2  88   0   0|5007M  151M  176M 2509M|3976k   30k|   0   132k|   0  12.0 |4198  3622 |1.23 1.93 1.42|  0   0   0|   0     0 |   0     0 | 25  306    0    6    0
Jul 06 17:05:41 ubuntu dstat.sh[83352]: 06-07 17:05:41| 11   5  81   1   0|5001M  173M  175M 2496M|1223k   23k|4090B 9889k|1.00  50.9 |2959  3700 |1.23 1.93 1.42|1.0   0   0|   0     0 |   0     0 | 25  306    0    6    0
Jul 06 17:05:42 ubuntu dstat.sh[83352]: 06-07 17:05:42|  6   1  91   1   0|5001M  170M  175M 2498M|1278k   32k|   0  1542k|   0  22.0 |2979  3372 |1.23 1.93 1.42|  0   0 2.0|   0     0 |   0     0 | 25  306    0    6    0
Jul 06 17:05:43 ubuntu dstat.sh[83352]: 06-07 17:05:43|  7   1  90   1   0|5001M  170M  175M 2498M| 117k   17k|   0  1080k|   0  64.0 |2261  3467 |1.23 1.93 1.42|1.0   0 1.0|   0     0 |   0     0 | 25  306    0    6    0
Jul 06 17:05:44 ubuntu dstat.sh[83352]: 06-07 17:05:44|  6   1  88   3   0|5001M  170M  175M 2499M| 155k 9023 |   0    11M|   0   536 |2915  2797 |1.30 1.94 1.42|1.0   0 1.0|   0     0 |   0     0 | 25  306    0    6    0
Jul 06 17:05:45 ubuntu dstat.sh[83352]: 06-07 17:05:45|  6   2  91   1   0|5001M  170M  176M 2499M| 262k   10k|   0   719k|   0  15.0 |1854  2726 |1.30 1.94 1.42|2.0   0 2.0|   0     0 |   0     0 | 25  306    0    6    0
Jul 06 17:05:46 ubuntu dstat.sh[83352]: 06-07 17:05:46|  8   1  88   1   0|5001M  169M  176M 2499M| 150k   15k|   0   761k|   0  37.0 |1996  2951 |1.30 1.94 1.42|1.0   0 1.0|   0     0 |   0     0 | 25  306    0    6    0
Jul 06 17:05:47 ubuntu dstat.sh[83352]: 06-07 17:05:47| 10   1  88   0   0|5001M  169M  176M 2500M|  32k   18k|   0   384k|   0  26.0 |1881  3017 |1.30 1.94 1.42|  0   0 2.0|   0     0 |   0     0 | 25  306    0    6    0
Jul 06 17:05:48 ubuntu dstat.sh[83352]: 06-07 17:05:48|  7   2  90   1   0|5001M  168M  176M 2500M|  56k 5896 |   0   404k|   0  9.00 |1616  2426 |1.30 1.94 1.42|  0   0   0|   0     0 |   0     0 | 25  306    0    6    0
Jul 06 17:05:49 ubuntu dstat.sh[83352]: 06-07 17:05:49| 12   1  85   1   0|5001M  168M  176M 2500M|  42k 5343 |   0  2394k|   0  93.1 |1894  2619 |1.19 1.90 1.42|1.0   0   0|   0     0 |   0     0 | 25  306    0    6    0
Jul 06 17:05:50 ubuntu dstat.sh[83352]: 06-07 17:05:50| 26   3  70   1   0|5003M  164M  176M 2501M|  19k 9030 |   0   696k|   0  41.0 |1989  3036 |1.19 1.90 1.42|1.0   0   0|   0     0 |   0     0 | 25  306    0    6    0
Jul 06 17:05:51 ubuntu dstat.sh[83352]: 06-07 17:05:51| 20   7  71   2   0|5003M  145M  179M 2518M|  14k 8969 |   0  5170k|   0   137 |2327  3486 |1.19 1.90 1.42|  0 1.0   0|   0     0 |   0     0 | 25  306    0    6    0
Jul 06 17:05:52 ubuntu dstat.sh[83352]: 06-07 17:05:52| 22   5  70   0   0|5002M  134M  179M 2530M|  17k 8492 |   0   756k|   0  36.0 |2040  3115 |1.19 1.90 1.42|1.0   0   0|   0     0 |   0     0 | 25  306    0    6    0
Jul 06 17:05:53 ubuntu dstat.sh[83352]: 06-07 17:05:53| 23   7  68   2   0|5011M  184M  179M 2473M|  32k   19k|   0  2236k|   0   105 |2632  3828 |1.19 1.90 1.42|1.0   0   0|   0     0 |   0     0 | 25  306    0    6    0
Jul 06 17:05:54 ubuntu dstat.sh[83352]: 06-07 17:05:54| 22   6  72   1   0|5012M  148M  180M 2508M|  12k 1621 |   0  5387k|   0  51.0 |1994  2641 |1.26 1.91 1.42|1.0   0   0|   0     0 |   0     0 | 25  306    0    6    0
Jul 06 17:05:55 ubuntu dstat.sh[83352]: 06-07 17:05:55| 20   5  71   3   0|5010M  139M  181M 2518M|  13k 1511 |   0  1995k|   0  74.0 |1986  2799 |1.26 1.91 1.42|1.0   0   0|   0     0 |   0     0 | 25  306    0    6    0
Jul 06 17:05:56 ubuntu dstat.sh[83352]: 06-07 17:05:56| 26   7  65   2   0|5014M  134M  181M 2517M|  18k   12k|4099B  123M|1.00   678 |3276  3276 |1.26 1.91 1.42|2.0   0   0|   0     0 |   0     0 | 25  306    0    6    0
Jul 06 17:05:57 ubuntu dstat.sh[83352]: 06-07 17:05:57| 20   6  70   4   0|5012M  125M  182M 2528M|  15k 6042 |   0  4522k|   0  73.1 |2055  3114 |1.26 1.91 1.42|1.0   0 2.0|   0     0 |   0     0 | 25  306    0    6    0
Jul 06 17:05:58 ubuntu dstat.sh[83352]: 06-07 17:05:58| 17   2  76   2   0|5012M  143M  182M 2509M|  21k 1926 |   0  1574k|   0  67.9 |1779  2634 |1.26 1.91 1.42|  0   0 1.0|   0     0 |   0     0 | 25  306    1    6    0
Jul 06 17:05:59 ubuntu dstat.sh[83352]: 06-07 17:05:59|  3   1  95   0   0|5012M  143M  182M 2509M|  15k 2943 |  56k  479k|5.99  11.0 |1449  2403 |1.16 1.87 1.41|  0   0   0|   0     0 |   0     0 | 25  307    0    6    0
Jul 06 17:06:00 ubuntu dstat.sh[83352]: 06-07 17:06:00| 15   3  81   1   0|4941M  241M  182M 2482M|  19k   14k|  92k  397k|14.0  34.1 |1873  3004 |1.16 1.87 1.41|2.0   0 1.0|   0     0 |   0     0 | 25  304    0    6    0
Jul 06 17:06:01 ubuntu dstat.sh[83352]: 06-07 17:06:01| 23   5  71   0   0|4986M  195M  182M 2483M|  18k 7846 |  24k  368k|4.99  14.0 |1941  2945 |1.16 1.87 1.41|1.0   0 7.0|   0     0 |   0     0 | 25  304    0    6    0
Jul 06 17:06:02 ubuntu dstat.sh[83352]: 06-07 17:06:02| 25   6  67   2   0|5013M  166M  182M 2484M|  16k   11k|  88k 1166k|3.01  18.0 |7493    15k|1.16 1.87 1.41|3.0   0 5.0|   0     0 |   0     0 | 25  304    0    6    0
Jul 06 17:06:03 ubuntu dstat.sh[83352]: 06-07 17:06:03| 28   3  68   0   0|5013M  167M  182M 2484M|  26k   17k|   0   863k|   0  63.9 |3286  5832 |1.16 1.87 1.41|3.0   0 1.0|   0     0 |   0     0 | 25  304    0    7    0
Jul 06 17:06:04 ubuntu dstat.sh[83352]: 06-07 17:06:04| 26   2  70   1   0|5013M  166M  182M 2484M|  12k 2465 |   0   244k|   0  22.0 |2125  3265 |1.14 1.86 1.41|1.0   0 4.0|   0     0 |   0     0 | 25  304    0    6    0
Jul 06 17:06:05 ubuntu dstat.sh[83352]: 06-07 17:06:05| 23   6  70   0   0|4981M  198M  182M 2484M|  11k 3422 |   0    80k|   0  1.00 |1823  2988 |1.14 1.86 1.41|1.0   0  17|   0     0 |   0     0 | 25  304    0    6    0
Jul 06 17:06:06 ubuntu dstat.sh[83352]: 06-07 17:06:06| 26   2  70   0   0|5004M  176M  182M 2485M|  20k   11k|   0  2404k|   0  46.0 |2043  2962 |1.14 1.86 1.41|1.0   0 2.0|   0     0 |   0     0 | 25  304    0    6    0
Jul 06 17:06:07 ubuntu dstat.sh[83352]: 06-07 17:06:07| 27   6  67   0   0|5023M  156M  182M 2485M|  13k 6145 |   0   312k|   0  16.0 |7448    16k|1.14 1.86 1.41|1.0   0 7.0|   0     0 |   0     0 | 25  304    0    6    0
Jul 06 17:06:08 ubuntu dstat.sh[83352]: 06-07 17:06:08| 28   2  70   0   0|5015M  164M  182M 2485M|  13k 5315 |  88k 4099B|8.01  1.00 |1823  2488 |1.14 1.86 1.41|1.0   0   0|   0     0 |   0     0 | 25  304    0    6    0
Jul 06 17:06:09 ubuntu dstat.sh[83352]: 06-07 17:06:09| 28   5  67   0   0|5016M  163M  182M 2485M|9508  1957 |   0   320k|   0  18.0 |1869  2585 |1.21 1.86 1.41|3.0   0 7.0|   0     0 |   0     0 | 25  304    0    6    0
Jul 06 17:06:10 ubuntu dstat.sh[83352]: 06-07 17:06:10| 24   4  71   0   0|4975M  204M  182M 2485M|  16k 7379 |   0   488k|   0  33.0 |1992  2924 |1.21 1.86 1.41|5.0   0   0|   0     0 |   0     0 | 25  304    0    6    0
Jul 06 17:06:11 ubuntu dstat.sh[83352]: 06-07 17:06:11| 25   5  69   1   1|4949M  230M  182M 2485M|  24k 9578 |   0   639k|   0  36.9 |2101  3097 |1.21 1.86 1.41|2.0   0 9.0|   0     0 |   0     0 | 25  304    0    6    0
Jul 06 17:06:12 ubuntu dstat.sh[83352]: 06-07 17:06:12| 24   4  70   2   0|4987M  189M  183M 2488M|  69k   59k| 810k 1930k|27.1  32.1 |2220  3370 |1.21 1.86 1.41|2.0   0   0|   0     0 |   0     0 | 25  305    0    6    0
Jul 06 17:06:13 ubuntu dstat.sh[83352]: 06-07 17:06:13| 27   4  67   1   0|4987M  187M  183M 2488M| 451k  444k|   0  3838k|   0   264 |4823  9370 |1.21 1.86 1.41|2.0   0   0|   0     0 |   0     0 | 25  307    0   11    0
Jul 06 17:06:14 ubuntu dstat.sh[83352]: 06-07 17:06:14| 29   6  61   3   0|4923M  251M  183M 2489M| 316k  306k| 160k 1117k|6.00   157 |4458  7616 |1.35 1.88 1.42|1.0   0  40|   0     0 |   0     0 | 25  306    0   15    0
Jul 06 17:06:15 ubuntu dstat.sh[83352]: 06-07 17:06:15| 12  19  68   0   0|4923M  251M  183M 2489M|7669  1731 |   0   208k|   0  12.0 |3296  5458 |1.35 1.88 1.42|3.0   0 352|   0     0 |   0     0 | 25  306    0   15    0
Jul 06 17:06:16 ubuntu dstat.sh[83352]: 06-07 17:06:16| 19   6  69   5   0|4933M  238M  183M 2492M|  40k   25k|3182k  356k|81.9  23.0 |2401  3582 |1.35 1.88 1.42|3.0   0  40|   0     0 |   0     0 | 25  306    0   17    0
Jul 06 17:06:17 ubuntu dstat.sh[83352]: 06-07 17:06:17|  9   6  73  12   1|4902M  255M  183M 2505M|  21k 9422 |  13M 1205k|1549  28.0 |4984  6407 |1.35 1.88 1.42|1.0   0  16|   0     0 |   0     0 | 25  306    0   17    0
Jul 06 17:06:18 ubuntu dstat.sh[83352]: 06-07 17:06:18|  3   1  94   0   0|4908M  249M  183M 2505M|  20k 3379 |  76k  340k|7.99  5.99 |1649  2579 |1.35 1.88 1.42|  0   0   0|   0     0 |   0     0 | 25  307    0   17    0
Jul 06 17:06:19 ubuntu dstat.sh[83352]: 06-07 17:06:19| 19   5  75   1   0|4945M  212M  183M 2505M| 114k 4728 | 308k 3885k|4.01   211 |2219  3337 |1.33 1.87 1.42|  0   0 4.0|   0     0 |   0     0 | 25  307    0   17    0
Jul 06 17:06:20 ubuntu dstat.sh[83352]: 06-07 17:06:20| 25   6  68   1   0|4916M  241M  183M 2505M|2168k   46k| 256k  821k|2.00  39.0 |3398  3410 |1.33 1.87 1.42|1.0   0 6.0|   0     0 |   0     0 | 25  307    0   17    0
Jul 06 17:06:21 ubuntu dstat.sh[83352]: 06-07 17:06:21| 24   5  71   0   0|4929M  228M  183M 2505M|1807k   33k| 256k  372k|2.00  19.0 |2913  3232 |1.33 1.87 1.42|1.0   0 4.0|   0     0 |   0     0 | 25  307    0   17    0
Jul 06 17:06:22 ubuntu dstat.sh[83352]: 06-07 17:06:22| 15   3  81   0   0|4915M  242M  183M 2505M| 991k   27k| 256k  352k|2.00  12.0 |2439  3134 |1.33 1.87 1.42|  0   0 2.0|   0     0 |   0     0 | 25  307    0   17    0
Jul 06 17:06:23 ubuntu dstat.sh[83352]: 06-07 17:06:23|  6   1  90   1   1|4915M  241M  183M 2505M| 868k   32k|   0   655k|   0  67.9 |2686  3672 |1.33 1.87 1.42|  0   0   0|   0     0 |   0     0 | 25  307    0   18    0
Jul 06 17:06:24 ubuntu dstat.sh[83352]: 06-07 17:06:24| 18   7  71   3   0|4982M  173M  183M 2508M| 127k   14k|2455k  453k|28.0  61.1 |4000  6670 |1.30 1.85 1.42|1.0   0 1.0|   0     0 |   0     0 | 25  307    0   17    0
Jul 06 17:06:25 ubuntu dstat.sh[83352]: 06-07 17:06:25|  4   1  94   0   0|4983M  172M  183M 2508M|  11k 4325 |   0   112k|   0  8.01 |1467  2383 |1.30 1.85 1.42|  0   0   0|   0     0 |   0     0 | 25  307    0   17    0
Jul 06 17:06:26 ubuntu dstat.sh[83352]: 06-07 17:06:26|  9   4  83   3   0|4913M  240M  183M 2509M|  92k   13k| 618k 1013k|26.9  20.9 |2027  3068 |1.30 1.85 1.42|1.0   0  16|   0     0 |   0     0 | 25  306    0   17    0
Jul 06 17:06:27 ubuntu dstat.sh[83352]: 06-07 17:06:27| 23   6  67   3   0|4909M  244M  184M 2509M|  18k 6562 | 276k   30M|18.0   705 |4787  5848 |1.30 1.85 1.42|1.0   0  75|   0     0 |   0     0 | 25  306    0   17    0
Jul 06 17:06:28 ubuntu dstat.sh[83352]: 06-07 17:06:28| 24   4  72   0   0|4934M  219M  184M 2509M|  12k 1906 |   0     0 |   0     0 |1695  2568 |1.30 1.85 1.42|1.0   0   0|   0     0 |   0     0 | 25  306    0   17    0
Jul 06 17:06:29 ubuntu dstat.sh[83352]: 06-07 17:06:29| 22   6  71   2   0|4942M  197M  184M 2520M|  22k 1956 | 952k 1456k|19.0  38.0 |1914  2692 |1.36 1.85 1.42|2.0   0 4.0|   0     0 |   0     0 | 25  306    0   17    0
Jul 06 17:06:30 ubuntu dstat.sh[83352]: 06-07 17:06:30|  5  14  67  14   0|4940M  124M  182M 2602M|  16k 7658 |  70M 1168k|5371  35.0 |8106  5446 |1.36 1.85 1.42|1.0   0 1.0|   0     0 |   0     0 | 25  306    0   17    0
Jul 06 17:06:31 ubuntu dstat.sh[83352]: 06-07 17:06:31| 10   8  70  13   0|4937M  143M  182M 2588M|  20k 7793 |  17M  913k| 639  13.0 |2985  4266 |1.36 1.85 1.42|  0 1.0   0|   0     0 |   0     0 | 25  306    0   17    0
Jul 06 17:06:32 ubuntu dstat.sh[83352]: 06-07 17:06:32| 11   6  70  11   0|4941M  118M  183M 2608M|  18k   11k|8332k 2498k| 946  21.0 |3874  4924 |1.36 1.85 1.42|2.0   0 1.0|   0     0 |   0     0 | 25  306    0   17    0
Jul 06 17:06:33 ubuntu dstat.sh[83352]: 06-07 17:06:33| 28   8  62   2   0|4965M  122M  182M 2581M|  27k   14k|1185k   10M|24.0  91.1 |9788    20k|1.36 1.85 1.42|2.0   0 5.0|   0     0 |   0     0 | 25  306    0   18    0
Jul 06 17:06:34 ubuntu dstat.sh[83352]: 06-07 17:06:34| 36  10  52   1   0|4949M  175M  182M 2547M| 149k  139k|  24k 1400k|4.00  66.0 |5510    13k|1.73 1.92 1.44|1.0   0  42|   0     0 |   0     0 | 25  306    0   17    0
Jul 06 17:06:35 ubuntu dstat.sh[83352]: 06-07 17:06:35| 27   1  71   0   0|4950M  173M  182M 2547M|  11k 3421 |4090B  727k|1.00  30.0 |1845  2623 |1.73 1.92 1.44|3.0   0   0|   0     0 |   0     0 | 25  306    0   17    0
Jul 06 17:06:36 ubuntu dstat.sh[83352]: 06-07 17:06:36| 27   4  67   1   0|4973M  151M  182M 2547M|  15k   10k|  88k  817k|13.0  40.0 |5161    10k|1.73 1.92 1.44|3.0   0 6.0|   0     0 |   0     0 | 25  306    0   16    0
Jul 06 17:06:37 ubuntu dstat.sh[83352]: 06-07 17:06:37| 33   6  60   1   0|4973M  139M  182M 2557M| 108k  101k|  24k  688k|3.00  35.0 |9495    20k|1.73 1.92 1.44|5.0   0 3.0|   0     0 |   0     0 | 25  306    0   17    0
Jul 06 17:06:38 ubuntu dstat.sh[83352]: 06-07 17:06:38| 24   9  66   0   0|4979M  127M  183M 2565M|  32k   20k|  12k 2755k|1.00   124 |6982    15k|1.73 1.92 1.44|2.0   0 9.0|   0     0 |   0     0 | 25  306    0   17    0
Jul 06 17:06:39 ubuntu dstat.sh[83352]: 06-07 17:06:39| 28  11  58   0   0|5014M  123M  182M 2536M|8437  1948 |   0  1016k|   0  14.9 |  24k   55k|1.91 1.96 1.46|2.0   0 3.0|   0     0 |   0     0 | 25  306    0   17    0
Jul 06 17:06:40 ubuntu dstat.sh[83352]: 06-07 17:06:40| 28  13  54   4   0|4990M  135M  183M 2546M|  14k 6214 |  88k   86M|17.1   861 |5586  7797 |1.91 1.96 1.46|2.0   0 4.0|   0     0 |   0     0 | 25  306    0   17    0
Jul 06 17:06:41 ubuntu dstat.sh[83352]: 06-07 17:06:41| 28   6  65   0   0|4954M  227M  182M 2492M|  14k 7621 |   0   921k|   0  29.0 |3068  5062 |1.91 1.96 1.46|3.0   0   0|   0     0 |   0     0 | 25  306    0   17    0
Jul 06 17:06:42 ubuntu dstat.sh[83352]: 06-07 17:06:42| 25   4  70   1   0|4956M  202M  182M 2515M|  17k 8685 |   0   969k|   0  29.0 |1901  2902 |1.91 1.96 1.46|1.0   0   0|   0     0 |   0     0 | 25  306    0   17    0
Jul 06 17:06:43 ubuntu dstat.sh[83352]: 06-07 17:06:43| 25   4  69   0   0|4959M  188M  182M 2525M|  31k   13k|   0  4855k|   0   150 |2483  3823 |1.91 1.96 1.46|1.0   0   0|   0     0 |   0     0 | 25  306    0   17    0
Jul 06 17:06:44 ubuntu dstat.sh[83352]: 06-07 17:06:44| 24   6  70   0   0|4965M  177M  182M 2529M|  14k 3767 |   0   452k|   0  20.0 |2056  3394 |1.84 1.94 1.46|2.0   0   0|   0     0 |   0     0 | 25  306    0   17    0
Jul 06 17:06:45 ubuntu dstat.sh[83352]: 06-07 17:06:45| 24   5  68   1   0|4962M  173M  183M 2535M|9179  1953 |   0   157M|   0   305 |2015  2527 |1.84 1.94 1.46|2.0   0   0|   0     0 |   0     0 | 25  306    0   17    0
Jul 06 17:06:46 ubuntu dstat.sh[83352]: 06-07 17:06:46| 20   9  70   1   0|4960M  126M  185M 2578M|  21k   13k|   0  2474k|   0  32.1 |2046  3095 |1.84 1.94 1.46|1.0   0   0|   0     0 |   0     0 | 25  306    0   17    0
Jul 06 17:06:47 ubuntu dstat.sh[83352]: 06-07 17:06:47| 18  11  69   1   0|4925M  441M  185M 2302M|  27k   17k|4087B 5436k|1.00  38.9 |2163  3221 |1.84 1.94 1.46|1.0   0 4.0|   0     0 |   0     0 | 25  306    0   17    0
Jul 06 17:06:48 ubuntu dstat.sh[83352]: 06-07 17:06:48| 27   6  65   0   0|4935M  431M  185M 2302M|  15k 3140 |   0   408k|   0  14.0 |  11k   24k|1.84 1.94 1.46|1.0   0 6.0|   0     0 |   0     0 | 25  306    0   17    0
Jul 06 17:06:49 ubuntu dstat.sh[83352]: 06-07 17:06:49| 31   7  60   1   0|4941M  425M  185M 2302M|8879  1622 |   0   416k|   0  28.0 |  15k   37k|1.77 1.93 1.45|1.0   0 4.0|   0     0 |   0     0 | 25  306    0   17    0
Jul 06 17:06:50 ubuntu dstat.sh[83352]: 06-07 17:06:50| 26   8  65   0   0|4945M  396M  185M 2328M|  16k 7800 |   0   324k|   0  26.0 |  12k   27k|1.77 1.93 1.45|2.0   0 2.0|   0     0 |   0     0 | 25  306    0   17    0
Jul 06 17:06:51 ubuntu dstat.sh[83352]: 06-07 17:06:51| 22   7  70   0   0|4944M  369M  185M 2355M|  15k 9881 |4087B 1517k|1.00  30.9 |1996  2981 |1.77 1.93 1.45|1.0   0 6.0|   0     0 |   0     0 | 25  306    0   17    0
Jul 06 17:06:52 ubuntu dstat.sh[83352]: 06-07 17:06:52| 23   5  70   0   0|4949M  357M  185M 2362M|  19k 7871 |   0  2336k|   0  17.0 |1939  2891 |1.77 1.93 1.45|1.0   0   0|   0     0 |   0     0 | 25  306    0   17    0
Jul 06 17:06:53 ubuntu dstat.sh[83352]: 06-07 17:06:53| 26   5  68   0   0|4955M  346M  185M 2368M|  39k   21k|   0  1727k|   0  54.0 |2308  3484 |1.77 1.93 1.45|1.0   0   0|   0     0 |   0     0 | 25  306    0   17    0
Jul 06 17:06:54 ubuntu dstat.sh[83352]: 06-07 17:06:54| 25   4  71   0   0|4947M  349M  185M 2372M|  14k 1617 |   0     0 |   0     0 |1771  2365 |1.71 1.91 1.45|1.0   0   0|   0     0 |   0     0 | 25  306    0   17    0
Jul 06 17:06:55 ubuntu dstat.sh[83352]: 06-07 17:06:55| 37   5  57   0   0|4910M  382M  185M 2376M|  15k 2363 | 285k   12k|7.02  3.01 |2065  2832 |1.71 1.91 1.45|3.0   0  17|   0     0 |   0     0 | 25  306    0   18    0
Jul 06 17:06:56 ubuntu dstat.sh[83352]: 06-07 17:06:56| 62  12  25   1   0|4499M  792M  185M 2377M|  26k   18k|1135k 1687k|12.0  48.0 |3676  6285 |1.71 1.91 1.45|7.0   0  21|   0     0 |   0     0 | 25  263    0   24    0
Jul 06 17:06:57 ubuntu dstat.sh[83352]: 06-07 17:06:57| 89  11   0   0   0|4559M  732M  185M 2377M|  17k 1820 |   0   284k|   0  3.00 |2999  4727 |1.71 1.91 1.45|5.0   0  13|   0     0 |   0     0 | 25  261    0   24    0
Jul 06 17:06:58 ubuntu dstat.sh[83352]: 06-07 17:06:58| 85  15   0   0   0|4752M  538M  185M 2378M|  15k 1855 |  60k    0 |1.00     0 |2957  4301 |1.71 1.91 1.45|5.0   0 5.0|   0     0 |   0     0 | 25  261    0   24    0
Jul 06 17:06:59 ubuntu dstat.sh[83352]: 06-07 17:06:59| 84  15   1   0   0|4911M  375M  185M 2381M| 201k  186k| 464k 1460k|28.0  47.0 |7277    19k|2.05 1.98 1.48|4.0   0 6.0|   0     0 |   0     0 | 25  281    0   32    0
Jul 06 17:07:00 ubuntu dstat.sh[83352]: 06-07 17:07:00| 55   5  38   0   0|4951M  333M  185M 2383M| 298k  229k|  92k  255k|7.97  19.9 |6124    19k|2.05 1.98 1.48|1.0   0 2.0|   0     0 |   0     0 | 25  285    0   40    0
Jul 06 17:07:01 ubuntu dstat.sh[83352]: 06-07 17:07:01| 12   3  84   1   0|4960M  324M  185M 2383M| 119k   95k|   0   412k|   0  44.0 |3188  5394 |2.05 1.98 1.48|  0   0 4.0|   0     0 |   0     0 | 25  289    0   40    0
Jul 06 17:07:02 ubuntu dstat.sh[83352]: 06-07 17:07:02|  4   1  94   1   0|4960M  324M  185M 2383M|  18k 7505 |   0   208k|   0  21.0 |1840  2988 |2.05 1.98 1.48|1.0   0   0|   0     0 |   0     0 | 25  289    0   40    0
Jul 06 17:07:03 ubuntu dstat.sh[83352]: 06-07 17:07:03|  3   1  92   0   0|4960M  324M  185M 2383M|  22k   12k|   0   743k|   0  53.9 |1957  3051 |2.05 1.98 1.48|  0   0   0|   0     0 |   0     0 | 25  289    0   41    0
Jul 06 17:07:04 ubuntu dstat.sh[83352]: 06-07 17:07:04|  4   2  93   1   0|4946M  338M  185M 2383M|  11k 2518 |   0   192k|   0  21.0 |1916  3051 |1.89 1.95 1.47|  0   0   0|   0     0 |   0     0 | 25  289    0   41    0
Jul 06 17:07:05 ubuntu dstat.sh[83352]: 06-07 17:07:05|  3   1  95   0   0|4946M  338M  185M 2383M|  12k 1619 |   0     0 |   0     0 |1548  2490 |1.89 1.95 1.47|1.0   0   0|   0     0 |   0     0 | 25  289    0   40    0
Jul 06 17:07:06 ubuntu dstat.sh[83352]: 06-07 17:07:06|  4   1  94   1   0|4946M  338M  185M 2384M|  26k   11k|   0   417k|   0  35.0 |1888  3037 |1.89 1.95 1.47|  0   0   0|   0     0 |   0     0 | 25  289    0   40    0
Jul 06 17:07:07 ubuntu dstat.sh[83352]: 06-07 17:07:07|  3   1  94   0   0|4946M  338M  185M 2384M|  17k 1725 |   0    60k|   0  8.00 |1684  2743 |1.89 1.95 1.47|  0   0 2.0|   0     0 |   0     0 | 25  289    0   40    0
Jul 06 17:07:08 ubuntu dstat.sh[83352]: 06-07 17:07:08|  3   1  95   0   0|4946M  338M  185M 2384M|7762  1855 |   0   124k|   0  6.00 |1575  2539 |1.89 1.95 1.47|1.0   0   0|   0     0 |   0     0 | 25  289    0   40    0
Jul 06 17:07:09 ubuntu dstat.sh[83352]: 06-07 17:07:09|  4   1  94   0   0|4946M  338M  185M 2384M|  11k 5769 |   0   160k|   0  19.0 |1746  3059 |1.74 1.91 1.46|  0   0   0|   0     0 |   0     0 | 25  289    0   40    0
Jul 06 17:07:10 ubuntu dstat.sh[83352]: 06-07 17:07:10|  5   2  90   0   0|4944M  340M  186M 2384M|9487  1626 |   0  2255k|   0   114 |1956  3047 |1.74 1.91 1.46|  0   0   0|   0     0 |   0     0 | 25  289    0   40    0
Jul 06 17:07:11 ubuntu dstat.sh[83352]: 06-07 17:07:11|  5   1  89   5   0|4944M  340M  186M 2384M|  22k   16k|   0    19M|   0  1256 |4447  3827 |1.74 1.91 1.46|  0   0   0|   0     0 |   0     0 | 25  289    0   40    0
Jul 06 17:07:12 ubuntu dstat.sh[83352]: 06-07 17:07:12|  4   1  94   0   0|4944M  340M  186M 2384M|  18k 9074 |   0   232k|   0  26.0 |1817  3049 |1.74 1.91 1.46|  0   0   0|   0     0 |   0     0 | 25  289    0   40    0
Jul 06 17:07:13 ubuntu dstat.sh[83352]: 06-07 17:07:13|  5   1  93   0   0|4944M  340M  186M 2384M|  15k 8322 |   0   524k|   0  47.0 |1794  2956 |1.74 1.91 1.46|  0   0   0|   0     0 |   0     0 | 25  289    0   35    0
Jul 06 17:07:14 ubuntu dstat.sh[83352]: 06-07 17:07:14|  5   1  93   0   0|4944M  340M  186M 2384M|  28k   19k|   0    56k|   0  6.00 |1820  2873 |1.68 1.90 1.46|  0   0   0|   0     0 |   0     0 | 25  289    0   35    0
Jul 06 17:07:15 ubuntu dstat.sh[83352]: 06-07 17:07:15|  4   1  94   0   0|4944M  339M  186M 2384M|  11k 1847 |   0     0 |   0     0 |1551  2419 |1.68 1.90 1.46|  0   0   0|   0     0 |   0     0 | 25  289    0   31    0
